Rank,Author,Title,Citations,Year,Publisher,Venue,Source,cit/year
37," Shames, R Kuwatsuru, V Vexler…",Measurement of capillary permeability to macromolecules by dynamic magnetic resonance imaging: a quantitative noninvasive technique,208,1993, Wiley Online Library, Magnetic resonance …,https://onlinelibrary.wiley.com/doi/abs/10.1002/mrm.1910290506,6
11,"Tamai, M Yamato, T Yamaguchi…",Dynamic magnetic resonance imaging for the evaluation of synovitis in patients with rheumatoid arthritis,207,1994, Wiley Online Library, Arthritis & Rheumatism …,https://onlinelibrary.wiley.com/doi/abs/10.1002/art.1780370807,7
25,"Frouge, EANM GUINEBRETIÈRE…",Correlation between contrast enhancement in dynamic magnetic resonance imaging of the breast and tumor angiogenesis,204,1994, journals.lww.com, Investigative …,https://journals.lww.com/investigativeradiology/abstract/1994/12000/Correlation_Between_Contrast_Enhancement_in.6.aspx,7
8,"Singh, WMN Reid, LA Berger",Assessment and grading of pelvic organ prolapse by use of dynamic magnetic resonance imaging,202,2001, Elsevier, American journal of obstetrics and …,https://www.sciencedirect.com/science/article/pii/S0002937801772699,8
3," Collins, AR Padhani",Dynamic magnetic resonance imaging of tumor perfusion,202,2004, ieeexplore.ieee.org, IEEE Engineering in Medicine and …,https://ieeexplore.ieee.org/abstract/document/1360410/,10
41," Reiser, GP Bongartz, R Erlemann, M Schneider…",Gadolinium-DTPA in rheumatoid arthritis and related diseases: first results with dynamic magnetic resonance imaging,201,1989, Springer, Skeletal radiology,https://link.springer.com/article/10.1007/BF00355334,6
16,"Tabarin, F Laurent, B Catargi…",Comparative evaluation of conventional and dynamic magnetic resonance imaging of the pituitary gland for the diagnosis of Cushing's disease,200,1998, Wiley Online Library, Clinical …,https://onlinelibrary.wiley.com/doi/abs/10.1046/j.1365-2265.1998.00541.x,7
10,"Hyder, KL Behar, MA Martin…",Dynamic magnetic resonance imaging of the rat brain during forepaw stimulation,191,1994, journals.sagepub.com, Journal of Cerebral …,https://journals.sagepub.com/doi/abs/10.1038/jcbfm.1994.81,6
20," Jeh, SH Kim, HS Kim, BJ Kang…",Correlation of the apparent diffusion coefficient value and dynamic magnetic resonance imaging findings with prognostic factors in invasive ductal carcinoma,191,2011, Wiley Online Library, … magnetic resonance …,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.22400,14
94, Experimental Cancer Medicine Centres Imaging …,Imaging vascular function for early stage clinical trials using dynamic contrast-enhanced magnetic resonance imaging,181,2012, Springer, European …,https://link.springer.com/article/10.1007/s00330-012-2446-x,14
80,"Gordon, S Partovi, M Mülle",Dynamic contrast-enhanced magnetic resonance imaging: fundamentals and application to the evaluation of the peripheral perfusion,168,2014, ncbi.nlm.nih.gov, Cardiovascular …,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3996240/,15
23,"Rentsch, CH Paetzel, M Lenhart…",Dynamic magnetic resonance imaging defecography: a diagnostic alternative in the assessment of pelvic floor disorders in proctology,164,2001, Springer, Diseases of the colon & …,https://link.springer.com/article/10.1007/BF02235489,7
48," Buch, DL Boyle, S Rosengren, B Saleem…","… of abatacept in rheumatoid arthritis patients having failed tumour necrosis factor blockade: a histological, gene expression and dynamic magnetic resonance imaging …",163,2009, ard.bmj.com, Annals of the …,https://ard.bmj.com/content/68/7/1220.short,10
6," Lin, LL Wald, SP Ahlfors…",Dynamic magnetic resonance inverse imaging of human brain function,160,2006, Wiley Online Library, … Resonance in …,https://onlinelibrary.wiley.com/doi/abs/10.1002/mrm.20997,8
35," Schreiber, F Gückel, P Stritzke…",Cerebral blood flow and cerebrovascular reserve capacity: estimation by dynamic magnetic resonance imaging,160,1998, journals.sagepub.com, Journal of Cerebral …,https://journals.sagepub.com/doi/abs/10.1097/00004647-199810000-00011,6
33," DeVries, J Griebel, C Kremser, W Judmaier…",Tumor microcirculation evaluated by dynamic magnetic resonance imaging predicts therapy outcome for primary rectal carcinoma,147,2001, AACR, Cancer research,https://aacrjournals.org/cancerres/article-abstract/61/6/2513/508541,6
39," Cho, E Ackerstaff, S Carlin, ME Lupu, Y Wang…",Noninvasive multimodality imaging of the tumor microenvironment: registered dynamic magnetic resonance imaging and positron emission tomography studies of a …,140,2009, Elsevier, Neoplasia,https://www.sciencedirect.com/science/article/pii/S1476558609801218,9
5,"Lienemann, C Anthuber, A Baron…",Diagnosing enteroceles using dynamic magnetic resonance imaging,136,2000, Springer, Diseases of the colon & …,https://link.springer.com/article/10.1007/BF02236984,5
95,"Pinker, W Bogner, P Baltzer, S Gruber…","… magnetic resonance imaging of the breast using dynamic contrast-enhanced magnetic resonance imaging, diffusion-weighted imaging, and 3-dimensional …",135,2014, journals.lww.com, Investigative …,https://journals.lww.com/investigativeradiology/FullText/2014/06000/Improved_Diagnostic_Accuracy_With_Multiparametric.7.aspx,12
93," Hamberg, R Macfarlane, E Tasdemiroglu…",Measurement of cerebrovascular changes in cats after transient ischemia using dynamic magnetic resonance imaging.,125,1993, Am Heart Assoc, Stroke,https://www.ahajournals.org/doi/abs/10.1161/01.STR.24.3.444,4
64,"Delemarre, RH Kruyt, J Doornbos…","Anterior rectocele: assessment with radiographic defecography, dynamic magnetic resonance imaging, and physical examination",123,1994, Springer, Diseases of the colon & …,https://link.springer.com/article/10.1007/BF02048163,4
47,"Derasari, TJ Brindle, KE Alter, FT Sheehan",McConnell taping shifts the patella inferiorly in patients with patellofemoral pain: a dynamic magnetic resonance imaging study,121,2010, academic.oup.com, Physical therapy,https://academic.oup.com/ptj/article-abstract/90/3/411/2737845,8
30,"Jung, JC Ye",Motion estimated and compensated compressed sensing dynamic magnetic resonance imaging: What we can learn from video compression techniques,121,2010, Wiley Online Library, International Journal of Imaging Systems and …,https://onlinelibrary.wiley.com/doi/abs/10.1002/ima.20231,8
46,"Bollow, T Biedermann, J Kannenberg…",Use of dynamic magnetic resonance imaging to detect sacroiliitis in HLA-B27 positive and negative children with juvenile arthritides.,120,1998, europepmc.org, The Journal of …,https://europepmc.org/article/med/9517781,4
87,"Morrell, D Spielman",Dynamic shimming for multi‐slice magnetic resonance imaging,114,1997, Wiley Online Library, Magnetic resonance in medicine,https://onlinelibrary.wiley.com/doi/abs/10.1002/mrm.1910380316,4
71,"Nasseri, S Gahramanov, JP Netto, R Fu…",Evaluation of pseudoprogression in patients with glioblastoma multiforme using dynamic magnetic resonance imaging with ferumoxytol calls RANO criteria into …,111,2014, academic.oup.com, Neuro …,https://academic.oup.com/neuro-oncology/article-abstract/16/8/1146/1287998,10
26," Broekhuis, JJ Fütterer, JO Barentsz…",A systematic review of clinical studies on dynamic magnetic resonance imaging of pelvic organ prolapse: the use of reference lines and anatomical landmarks,110,2009, Springer, International …,https://link.springer.com/article/10.1007/s00192-009-0848-3,7
12,"Tuncbilek, HM Karakas, OO Okten",Dynamic magnetic resonance imaging in determining histopathological prognostic factors of invasive breast cancers,108,2005, Elsevier, European journal of radiology,https://www.sciencedirect.com/science/article/pii/S0720048X03003395,5
52," Raksin, N Alperin, A Sivaramakrishnan…",Noninvasive intracranial compliance and pressure based on dynamic magnetic resonance imaging of blood flow and cerebrospinal fluid flow: review of principles …,106,2003, thejns.org, Neurosurgical …,https://thejns.org/focus/view/journals/neurosurg-focus/14/4/foc.2003.14.4.4.xml,5
24,"Tamai, M Yamato",Abnormal synovium in the frozen shoulder: a preliminary report with dynamic magnetic resonance imaging,104,1997, Elsevier, Journal of shoulder and elbow surgery,https://www.sciencedirect.com/science/article/pii/S1058274697900860,4
54," Reddick, S Wang, X Xiong, JO Glass, S Wu…",Dynamic magnetic resonance imaging of regional contrast access as an additional prognostic factor in pediatric osteosarcoma,103,2001, Wiley Online Library, Cancer,https://acsjournals.onlinelibrary.wiley.com/doi/abs/10.1002/1097-0142(20010615)91:12%3C2230::AID-CNCR1253%3E3.0.CO;2-T,4
57,"BONNEROT, A CHARPENTIER, F FROUIN…",Factor analysis of dynamic magnetic resonance imaging in predicting the response of osteosarcoma to chemotherapy,99,1992, journals.lww.com, Investigative …,https://journals.lww.com/investigativeradiology/abstract/1992/10000/Factor_Analysis_of_Dynamic_Magnetic_Resonance.16.aspx,3
44,"Ogura, S Higano, W Hida, K Ikeda…",Quantitative assessment of the pharyngeal airway by dynamic magnetic resonance imaging in obstructive sleep apnea syndrome,94,2001, journals.sagepub.com, Annals of Otology …,https://journals.sagepub.com/doi/abs/10.1177/000348940111000215,4
38,"Abdolmaleki, LD Buadu, H Naderimansh",Feature extraction and classification of breast cancer on dynamic magnetic resonance imaging using artificial neural network,91,2001, Elsevier, Cancer letters,https://www.sciencedirect.com/science/article/pii/S0304383501005080,4
67," Moehler, H Hawighorst, K Neben…",Bone marrow microcirculation analysis in multiple myeloma by contrast‐enhanced dynamic magnetic resonance imaging,88,2001, Wiley Online Library, … journal of cancer,https://onlinelibrary.wiley.com/doi/abs/10.1002/ijc.1421,4
53,"Hirata, T Konishiike, A Kawai, T Sato…",Dynamic magnetic resonance imaging of femoral head perfusion in femoral neck fracture.,85,2001, journals.lww.com, … and Related Research …,https://journals.lww.com/corr/fulltext/2001/12000/Dynamic_Magnetic_Resonance_Imaging_of_Femoral_Head.34.aspx,4
75,"Tsushima, M Matsumoto…",Parotid and parapharyngeal tumours: tissue characterization with dynamic magnetic resonance imaging,83,1994, academic.oup.com, The British journal of …,https://academic.oup.com/bjr/article-abstract/67/796/342/7316352,3
68,"Li, S Lu, Z Xiong, Y Hu, D Ma, W Lou…",Light‐addressable nanoclusters of ultrasmall iron oxide nanoparticles for enhanced and dynamic magnetic resonance imaging of arthritis,81,2019, Wiley Online Library, Advanced …,https://onlinelibrary.wiley.com/doi/abs/10.1002/advs.201901800,14
61,"Cai, PW Read, JM Baisden, JM Larner…",… in maximal intensity projection-based internal target volume of lung tumors: a simulation and comparison study using dynamic magnetic resonance imaging,81,2007, Elsevier, International Journal of …,https://www.sciencedirect.com/science/article/pii/S0360301607036590,4
76,"W Chu, AM Li, BKW Ng, DFY Chan, T Lam…","Dynamic magnetic resonance imaging in assessing lung volumes, chest wall, and diaphragm motions in adolescent idiopathic scoliosis versus normal …",79,2006, journals.lww.com, Spine,https://journals.lww.com/spinejournal/fulltext/2006/09010/dynamic_magnetic_resonance_imaging_in_assessing.15.aspx,4
56,"Fauconnier, E Zareski, J Abichedid…",Dynamic magnetic resonance imaging for grading pelvic organ prolapse according to the International Continence Society classification: which line should be used?,78,2008, Wiley Online Library, Neurourology and …,https://onlinelibrary.wiley.com/doi/abs/10.1002/nau.20491,5
49,"E Lakeman, FM Zijta, J Peringa…",Dynamic magnetic resonance imaging to quantify pelvic organ prolapse: reliability of assessment and correlation with clinical findings and pelvic floor …,77,2012, Springer, International …,https://link.springer.com/article/10.1007/s00192-012-1772-5,6
79," Hodroff, AH Stolpen, MA Denson, L Bolinger…",Dynamic magnetic resonance imaging of the female pelvis: the relationship with the pelvic organ prolapse quantification staging system,77,2002, Elsevier, The Journal of …,https://www.sciencedirect.com/science/article/pii/S0022534705652986,3
62,"M Parker, PS Tofts",Pharmacokinetic Analysis of Neoplasms Using Contrast-enhance^ Dynamic Magnetic Resonance Imaging,76,1999, journals.lww.com, Topics in Magnetic Resonance Imaging,https://journals.lww.com/topicsinmri/abstract/1999/04000/pharmacokinetic_analysis_of_neoplasms_using.6.aspx,3
14," Chen, LM Gallo, D Meier…",Dynamic magnetic resonance imaging technique for the study of the temporomandibular joint.,74,2000, search.ebscohost.com, Journal of orofacial …,https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=10646655&asa=Y&AN=37270411&h=fwN0c4Ncisx9PAj9VanBinh9X4dr8iz8Xm1tosbp3%2BEVOXKkVyk8PmY8u7LvQLpYk%2F9XOuRmb28CxI%2Fxc0WnDA%3D%3D&crl=c,3
88,"Tennant, A Williams, V Vedi…",Patello‐femoral tracking in the weight‐bearing knee: a study of asymptomatic volunteers utilising dynamic magnetic resonance imaging: a preliminary report,69,2001, Wiley Online Library, Knee Surgery …,https://esskajournals.onlinelibrary.wiley.com/doi/abs/10.1007/s001670000173,3
21," Elshazly, H Hassan",Role of dynamic magnetic resonance imaging in management of obstructed defecation case series,67,2010, Elsevier, International journal of surgery,https://www.sciencedirect.com/science/article/pii/S1743919110000415,4
81,"Schlossbauer, G Leinsinger, A Wismuller…",… contrast enhancing breast lesions in dynamic magnetic resonance imaging using a combination of morphological criteria and dynamic analysis based on …,63,2008, journals.lww.com, Investigative …,https://journals.lww.com/investigativeradiology/fulltext/2008/01000/Magnetic_Resonance_Guided_Biopsies_and.8.aspx,4
58," Conway, CW Hayes, RL Campbell",Dynamic magnetic resonance imaging of the temporomandibular joint using FLASH sequences,62,1988, Elsevier, Journal of oral and maxillofacial …,https://www.sciencedirect.com/science/article/pii/027823918890328X,2
66,"Cortes, WMN Reid, K Singh, L Berger",Clinical examination and dynamic magnetic resonance imaging in vaginal vault prolapse,62,2004, journals.lww.com, Obstetrics & Gynecology,https://journals.lww.com/greenjournal/fulltext/2004/01000/Clinical_Examination_and_Dynamic_Magnetic.8.aspx,3
45,"Breyer, M Echternach, S Arndt, B Richter…",Dynamic magnetic resonance imaging of swallowing and laryngeal motion using parallel imaging at 3 T,61,2009, Elsevier, Magnetic Resonance …,https://www.sciencedirect.com/science/article/pii/S0730725X08001781,4
91," Maravilla, Y Cao, JR Heiman, C Yang…",Noncontrast dynamic magnetic resonance imaging for quantitative assessment of female sexual arousal,61,2005, auajournals.org, The Journal of …,https://www.auajournals.org/doi/abs/10.1097/01.ju.0000146643.00140.e3,3
63,"Ohtsuka, M Hashimoto, H Akiba",Serial dynamic magnetic resonance imaging of orbital cavernous hemangioma,59,1997, Elsevier, American journal of ophthalmology,https://www.sciencedirect.com/science/article/pii/S0002939414701370,2
65,"Tamai, H Mashitori, W Ohno, J Hamada…",Synovial response to intraarticular injections of hyaluronate in frozen shoulder: a quantitative assessment with dynamic magnetic resonance imaging,59,2004, Elsevier, Journal of Orthopaedic …,https://www.sciencedirect.com/science/article/pii/S094926581532861X,3
98,"Tajima, T Kuroki, R Tsutsumi, K Fukuda…",Risk factors for pancreatic anastomotic leakage: the significance of preoperative dynamic magnetic resonance imaging of the pancreas as a predictor of …,59,2006, Elsevier, Journal of the American …,https://www.sciencedirect.com/science/article/pii/S1072751506000469,3
43,"T Baltzer, T Vag, M Dietzel, S Beger, C Freiberg…",Computer-aided interpretation of dynamic magnetic resonance imaging reflects histopathology of invasive breast cancer,58,2010, Springer, European …,https://link.springer.com/article/10.1007/s00330-010-1722-x,4
51,"Atik, M Bekerecioglu, O Tan, O Etlik…",Evaluation of dynamic magnetic resonance imaging in assessing velopharyngeal insufficiency during phonation,57,2008, journals.lww.com, Journal of …,https://journals.lww.com/jcraniofacialsurgery/fulltext/2008/05000/evaluation_of_dynamic_magnetic_resonance_imaging.3.aspx,3
85,"Amrith, PS Goh, SC Wang",Tear flow dynamics in the human nasolacrimal ducts—a pilot study using dynamic magnetic resonance imaging,54,2005, Springer, Graefe's Archive for Clinical and …,https://link.springer.com/article/10.1007/s00417-004-1045-1,3
78," Nayak, Y Lim…",Real‐time magnetic resonance imaging,54,2022, Wiley Online Library, … Resonance Imaging,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.27411,18
70," Broekhuis, KB Kluivers, JCM Hendriks…",Dynamic magnetic resonance imaging: reliability of anatomical landmarks and reference lines used to assess pelvic organ prolapse,53,2009, Springer, International …,https://link.springer.com/article/10.1007/s00192-008-0760-2,3
96,"Shimada, I Ohashi, I Kasahara…",Differentiation between completely hyalinized uterine leiomyomas and ordinary leiomyomas: Three‐phase dynamic magnetic resonance imaging (MRI) vs. diffusion …,53,2004, Wiley Online Library, … Resonance Imaging …,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.20063,3
59," Shin, JL Demer…","High resolution, dynamic, magnetic resonance imaging in complicated strabismus",53,1996, journals.healio.com, Journal of Pediatric …,https://journals.healio.com/doi/abs/10.3928/0191-3913-19961101-03,2
69," Shadle, M Mohammad, JN Carter…",Multi-planar dynamic magnetic resonance imaging: new tools for speech research,52,1999, researchgate.net, … Congress of Phonetics …,https://www.researchgate.net/profile/Philip-Jackson-6/publication/37529766_Dynamic_Magnetic_Resonance_Imaging_new_tools_for_speech_research/links/02e7e528dd276a1552000000/Dynamic-Magnetic-Resonance-Imaging-new-tools-for-speech-research.pdf,2
73," Flaherty, S Seltzer, T Campbell, RM Weisskoff…",Dynamic magnetic resonance imaging of vocal cord closure during deglutition,50,1995, Elsevier, Gastroenterology,https://www.sciencedirect.com/science/article/pii/0016508595903933,2
29," Pizzoferrato, KN Timoh, X Fritel, E Zareski…",Dynamic Magnetic Resonance Imaging and pelvic floor disorders: how and when?,49,2014, Elsevier, European Journal of …,https://www.sciencedirect.com/science/article/pii/S0301211514003972,4
100,Dall,Dynamic magnetic resonance imaging in the assessment of chronic medical nephropathies with impaired renal function,47,2000, Springer, European …,https://link.springer.com/article/10.1007/s003300050044,2
19,"Sumbul, JM Santos, JM Pauly",Improved time series reconstruction for dynamic magnetic resonance imaging,46,2009, ieeexplore.ieee.org, … on medical imaging,https://ieeexplore.ieee.org/abstract/document/4749316/,3
40,"Dalbayrak, O Yaman, MN Firidin, T Yilmaz…",The contribution of cervical dynamic magnetic resonance imaging to the surgical treatment of cervical spondylotic myelopathy,46,2015, Citeseer, Turkish …,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=286dfa4082cecfb199d878213387b3225567e5de,5
97,"Tozaki, N Ichiba, K Fukuda",Dynamic magnetic resonance imaging of solitary pulmonary nodules: utility of kinetic patterns in differential diagnosis,45,2005, journals.lww.com, Journal of computer assisted …,https://journals.lww.com/jcat/fulltext/2005/01000/dynamic_magnetic_resonance_imaging_of_solitary.3.aspx,2
92," Muldoon, S Gahramanov, X Li, DJ Marshall…",Dynamic magnetic resonance imaging assessment of vascular targeting agent effects in rat intracerebral tumor models,45,2010, academic.oup.com, Neuro …,https://academic.oup.com/neuro-oncology/article-abstract/13/1/51/1023790,3
82,"Kubo, T Furuta, MP Johan, N Adachi, M Ochi",Percent slope analysis of dynamic magnetic resonance imaging for assessment of chemotherapy response of osteosarcoma or Ewing sarcoma: systematic …,44,2016, Springer, Skeletal radiology,https://link.springer.com/article/10.1007/s00256-016-2410-y,5
86," Konstantinidis, RKG Do, DH Gultekin…",… chemotherapy for unresectable intrahepatic cholangiocarcinoma: a potential role for dynamic magnetic resonance imaging as an imaging biomarker and a …,44,2014, Springer, Annals of surgical …,https://link.springer.com/article/10.1245/s10434-014-3649-y,4
27," Salvador, MP Coutinho, JM Venâncio…",Dynamic magnetic resonance imaging of the female pelvic floor—a pictorial review,44,2019, Springer, … into imaging,https://link.springer.com/article/10.1186/s13244-019-0687-9,7
60," Perry, DP Kuehn, BP Sutton…",Velopharyngeal structural and functional assessment of speech in young children using dynamic magnetic resonance imaging,42,2017, journals.sagepub.com, The Cleft Palate …,https://journals.sagepub.com/doi/abs/10.1597/15-120,5
22," Sandino, N Dixit, JY Cheng, SS Vasanawala",Deep convolutional neural networks for accelerated dynamic magnetic resonance imaging,42,2017, cs231n.stanford.edu, preprint,http://cs231n.stanford.edu/reports/2017/pdfs/513.pdf,5
84," Crary, IM Kotzur, J Gauger, M Gorham, S Burton",Dynamic magnetic resonance imaging in the study of vocal tract configuration,41,1996, Elsevier, Journal of Voice,https://www.sciencedirect.com/science/article/pii/S0892199796800300,1
99,"SC VAN DEN BERG, JC DE VALOIS…",Dynamic magnetic resonance imaging in the diagnosis of groin hernia,40,1997, journals.lww.com, Investigative …,https://journals.lww.com/investigativeradiology/fulltext/1997/10000/Dynamic_Magnetic_Resonance_Imaging_in_the.10.aspx,1
42,"Gupta, JB Sharma, S Hari, S Kumar, KK Roy…",Study of dynamic magnetic resonance imaging in diagnosis of pelvic organ prolapse,40,2012, Springer, Archives of gynecology …,https://link.springer.com/article/10.1007/s00404-012-2381-8,3
89,"Morimoto, H Ohtsuka, T Sakaki, M Kawaguchi",Postlaminectomy cervical spinal cord compression demonstrated by dynamic magnetic resonance imaging: case report,39,1998, thejns.org, Journal of neurosurgery,https://thejns.org/view/journals/j-neurosurg/88/1/article-p155.xml,1
77," Kaza, M Gulati, JD Wig…",Evaluation of gall bladder carcinoma with dynamic magnetic resonance imaging and magnetic resonance cholangiopancreatography,35,2006, Wiley Online Library, Australasian …,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1440-1673.2006.01564.x,2
36,"Baba, Y Yamashita, M Onomichi…",Dynamic magnetic resonance imaging of head and neck lesions,33,1999, journals.lww.com, … Magnetic Resonance …,https://journals.lww.com/topicsinmri/abstract/1999/04000/Dynamic_Magnetic_Resonance_Imaging_of_Head_and.5.aspx,1
72,"Alper, ATP Kurt, Y Aydin, M Ozgokce…",The role of dynamic magnetic resonance imaging in the evaluation of pulmonary nodules and masses,30,2012, karger.com, Medical Principles and …,https://karger.com/mpp/article-abstract/22/1/80/203296,2
50,"Gupta, N Khandelwal, SN Mathuria…",Dynamic magnetic resonance imaging evaluation of craniovertebral junction abnormalities,30,2007, journals.lww.com, Journal of computer …,https://journals.lww.com/jcat/fulltext/2007/05000/Injuries_Involving_the_Transverse_Atlantal.00005.aspx,2
90,"Gabl, M Lener, S Pechlaner, W Judmaier",The role of dynamic magnetic resonance imaging in the detection of lesions of the ulnocarpal complex,29,1996, Elsevier, The Journal of Hand Surgery …,https://www.sciencedirect.com/science/article/pii/S0266768105801913,1
83,"Schlamann, L Reischke, D Klassen, S Maderwald…",Dynamic magnetic resonance imaging of the cervical spine using the NeuroSwing System,23,2007, journals.lww.com, Spine,https://journals.lww.com/spinejournal/fulltext/2007/10010/Dynamic_Magnetic_Resonance_Imaging_of_the_Cervical.20.aspx,1
