Rank,Author,Title,Citations,Year,Publisher,Venue,Source,cit/year
7," Peterfy, G Gold, F Eckstein, F Cicuttini…",MRI protocols for whole-organ assessment of the knee in osteoarthritis,217,2006, Elsevier, Osteoarthritis and …,https://www.sciencedirect.com/science/article/pii/S1063458406000707,11
45,"Guermazi, FW Roemer, D Hayashi…","… of synovitis with contrast-enhanced MRI using a whole-joint semiquantitative scoring system in people with, or at high risk of, knee osteoarthritis: the MOST study",214,2011, ard.bmj.com, Annals of the …,https://ard.bmj.com/content/70/5/805.short,15
67,"Bertram, A Rudisch, K Innerhofer, E Pümpel…",Diagnosing TMJ internal derangement and osteoarthritis with magnetic resonance imaging,212,2001, Elsevier, The Journal of the …,https://www.sciencedirect.com/science/article/pii/S0002817714617402,9
37," Tan, AJ Grainger, SF Tanner…",High‐resolution magnetic resonance imaging for the assessment of hand osteoarthritis,209,2005, Wiley Online Library, … : Official Journal of …,https://onlinelibrary.wiley.com/doi/abs/10.1002/art.21210,10
79,"Neogi, MA Bowes, J Niu, KM De Souza…",Magnetic resonance imaging–based three‐dimensional bone shape of the knee predicts onset of knee osteoarthritis: data from the Osteoarthritis Initiative,196,2013, Wiley Online Library, Arthritis & …,https://onlinelibrary.wiley.com/doi/abs/10.1002/art.37987,16
41,"Calvo, I Palacios, E Delgado, J Rui",High-resolution MRI detects cartilage swelling at the early stages of experimental osteoarthritis,183,2001, Elsevier, Osteoarthritis and …,https://www.sciencedirect.com/science/article/pii/S1063458401904133,8
54,"Favero, R Ramonda, MB Goldring, SR Goldring…",Early knee osteoarthritis,180,2015, rmdopen.bmj.com, RMD open,https://rmdopen.bmj.com/content/1/Suppl_1/e000062.abstract,18
87,"Tarhan, Z Unlu",Magnetic resonance imaging and ultrasonographic evaluation of the patients with knee osteoarthritis: a comparative study,176,2003, Springer, Clinical rheumatology,https://link.springer.com/article/10.1007/s10067-002-0694-x,8
58," Roemer, F Eckstein, D Hayashi…",The role of imaging in osteoarthritis,175,2014, Elsevier, Best practice & research …,https://www.sciencedirect.com/science/article/pii/S152169421400014X,16
11," Roemer, DJ Hunter, A Winterstein, L Li…",Hip Osteoarthritis MRI Scoring System (HOAMS): reliability and associations with radiographic and clinical findings,175,2011, Elsevier, Osteoarthritis and …,https://www.sciencedirect.com/science/article/pii/S1063458411001117,12
51,"Hayashi, FW Roemer, M Jarraya, A Guermazi",Imaging of osteoarthritis,175,2013, Springer, Geriatric imaging,https://link.springer.com/chapter/10.1007/978-3-642-35579-0_5,15
8,"Guermazi, FW Roemer, IK Haugen…",MRI-based semiquantitative scoring of joint pathology in osteoarthritis,174,2013, nature.com, Nature Reviews …,https://www.nature.com/articles/nrrheum.2012.223,14
3,"Menashe, K Hirko, E Losina, M Kloppenburg…",The diagnostic performance of MRI in osteoarthritis: a systematic review and meta-analysis,173,2012, Elsevier, Osteoarthritis and …,https://www.sciencedirect.com/science/article/pii/S106345841100286X,13
18," Roemer, CK Kwoh, MJ Hannon…",… first? Multitissue involvement leading to radiographic osteoarthritis: magnetic resonance imaging–based trajectory analysis over four years in the Osteoarthritis …,171,2015, Wiley Online Library, Arthritis & …,https://onlinelibrary.wiley.com/doi/pdf/10.1002/art.39176,17
6," Conaghan, D Felson, G Gold, S Lohmander…",MRI and non-cartilaginous structures in knee osteoarthritis,167,2006, Elsevier, Osteoarthritis and …,https://www.sciencedirect.com/science/article/pii/S1063458406000690,9
44," Bolbos, J Zuo, S Banerjee, TM Link, CB Ma…",Relationship between trabecular bone structure and articular cartilage morphology and relaxation times in early OA of the knee joint using parallel MRI at 3 T,165,2008, Elsevier, Osteoarthritis and …,https://www.sciencedirect.com/science/article/pii/S1063458408000629,10
10," Gold, D Burstein, B Dardzinski, P Lang…",MRI of articular cartilage in OA: novel pulse sequences and compositional/functional markers,161,2006, Elsevier, Osteoarthritis and …,https://www.sciencedirect.com/science/article/pii/S1063458406000665,8
15," Hunter, W Zhang, PG Conaghan, K Hirko…",Responsiveness and reliability of MRI in knee osteoarthritis: a meta-analysis of published evidence,160,2011, Elsevier, Osteoarthritis and …,https://www.sciencedirect.com/science/article/pii/S1063458411000720,11
75,"Li, S Majumdar",Quantitative MRI of articular cartilage and its clinical applications,152,2013, Wiley Online Library, Journal of Magnetic Resonance Imaging,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.24313,13
99,"Liebl, G Joseph, MC Nevitt, N Singh…",Early T2 changes predict onset of radiographic knee osteoarthritis: data from the osteoarthritis initiative,150,2015, ard.bmj.com, Annals of the …,https://ard.bmj.com/content/74/7/1353.short,15
43,"Xu, D Hayashi, FW Roemer, DT Felson…",Magnetic resonance imaging of subchondral bone marrow lesions in association with osteoarthritis,149,2012, Elsevier, Seminars in arthritis and …,https://www.sciencedirect.com/science/article/pii/S0049017212000832,11
84,"Pessis, JL Drape, P Ravaud, A Chevrot…",Assessment of progression in knee osteoarthritis: results of a 1 year study comparing arthroscopy and MRI,142,2003, Elsevier, Osteoarthritis and …,https://www.sciencedirect.com/science/article/pii/S1063458403000499,6
98," Haugen, P Bøyesen…","Associations between MRI-defined synovitis, bone marrow lesions and structural features and measures of pain and physical function in hand osteoarthritis",142,2012, ard.bmj.com, Annals of the …,https://ard.bmj.com/content/71/6/899.short,11
68," Pelletier, JP Raynauld, J Caron, F Mineau…",… level of matrix metalloproteinases is predictive of the disease-modifying effect of osteoarthritis drugs assessed by quantitative MRI in patients with knee osteoarthritis,140,2010, ard.bmj.com, Annals of the …,https://ard.bmj.com/content/69/12/2095.short,9
26," Dam, M Loog, C Christiansen, I Byrjalsen…",Identification of progressors in osteoarthritis by combining biochemical and MRI-based markers,137,2009, Springer, Arthritis research & …,https://link.springer.com/article/10.1186/ar2774,9
12,"Lee, L Nardo, D Kumar, CR Wyatt…",Scoring hip osteoarthritis with MRI (SHOMRI): a whole joint osteoarthritis evaluation system,136,2015, Wiley Online Library, … Resonance Imaging,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.24722,14
57," Roemer, S Demehri, P Omoumi, TM Link…",State of the art: imaging of osteoarthritis—revisited 2020,125,2020, pubs.rsna.org, Radiology,https://pubs.rsna.org/doi/abs/10.1148/radiol.2020192498,25
21," Pelletier, C Cooper, C Peterfy…",What is the predictive value of MRI for the occurrence of knee replacement surgery in knee osteoarthritis?,122,2013, ard.bmj.com, Annals of the …,https://ard.bmj.com/content/72/10/1594.short,10
90," Kim, YJ Choi, SW Lee, OR Kwon, DS Suh…",Assessment of clinical and MRI outcomes after mesenchymal stem cell implantation in patients with knee osteoarthritis: a prospective study,120,2016, Elsevier, Osteoarthritis and …,https://www.sciencedirect.com/science/article/pii/S1063458415012923,13
97," Pelletier, JP Raynauld, F Abram, B Haraoui…",A new non-invasive method to assess synovitis severity in relation to symptoms and cartilage volume loss in knee osteoarthritis patients using MRI,119,2008, Elsevier, Osteoarthritis and …,https://www.sciencedirect.com/science/article/pii/S106345840800201X,7
39," MacKay, SBL Low, TO Smith, AP Toms…",Systematic review and meta-analysis of the reliability and discriminative validity of cartilage compositional MRI in knee osteoarthritis,117,2018, Elsevier, Osteoarthritis and …,https://www.sciencedirect.com/science/article/pii/S1063458418310690,17
5," Haugen, S Lillegraven…",Hand osteoarthritis and MRI: development and first validation step of the proposed Oslo Hand Osteoarthritis MRI score,117,2011, ard.bmj.com, Annals of the …,https://ard.bmj.com/content/70/6/1033.short,8
63," Binks, RJ Hodgson, ME Ries…",Quantitative parametric MRI of articular cartilage: a review of progress and open challenges,115,2013, birpublications.org, The British journal of …,https://www.birpublications.org/doi/abs/10.1259/bjr.20120163,10
65," Javaid, JA Lynch, I Tolstykh, A Guermazi…",Pre-radiographic MRI findings are associated with onset of knee symptoms: the most study,115,2010, Elsevier, Osteoarthritis and …,https://www.sciencedirect.com/science/article/pii/S1063458409002945,8
71,"Podlipská, A Guermazi, P Lehenkari, J Niinimäki…",Comparison of diagnostic performance of semi-quantitative knee ultrasound and knee radiography with MRI: Oulu knee osteoarthritis study,115,2016, nature.com, Scientific reports,https://www.nature.com/articles/srep22365,13
30,"Eckstein, CK Kwoh, RM Boudreau, Z Wang…",Quantitative MRI measures of cartilage predict knee replacement: a case–control study from the Osteoarthritis Initiative,113,2013, ard.bmj.com, Annals of the …,https://ard.bmj.com/content/72/5/707.short,9
64,"Sharma, JS Chmiel, O Almagor…",Significance of preradiographic magnetic resonance imaging lesions in persons at increased risk of knee osteoarthritis,110,2014, Wiley Online Library, Arthritis & …,https://onlinelibrary.wiley.com/doi/pdf/10.1002/art.38611,10
29,"Guermazi, D Hayashi, FW Roemer, Y Zhu…",Synovitis in knee osteoarthritis assessed by contrast-enhanced magnetic resonance imaging (MRI) is associated with radiographic tibiofemoral osteoarthritis and MRI …,104,2014, jrheum.org, The Journal of …,https://www.jrheum.org/content/41/3/501.short,9
76,Fernande,MR features of osteoarthritis of the knee,101,1994, Elsevier, Magnetic resonance …,https://www.sciencedirect.com/science/article/pii/0730725X94921946,3
35," Hart, JJ Stefanik, N Wyndow, Z Machotka…",The prevalence of radiographic and MRI-defined patellofemoral osteoarthritis and structural pathology: a systematic review and meta-analysis,97,2017, bjsm.bmj.com, British journal of sports …,https://bjsm.bmj.com/content/51/16/1195.abstract,12
36," F Eckstein, OA Initiative Investigators Group","Direct comparison of fixed flexion, radiography and MRI in knee osteoarthritis: responsiveness data from the Osteoarthritis Initiative",89,2013, Elsevier, Osteoarthritis and …,https://www.sciencedirect.com/science/article/pii/S1063458412010126,7
27,"Ding, F Cicuttini, G Jones",How important is MRI for detecting early osteoarthritis?,88,2008, nature.com, Nature Clinical Practice Rheumatology,https://www.nature.com/articles/ncprheum0676,5
59,"Kogan, AP Fan, EJ McWalter, EHG Oei…",PET/MRI of metabolic activity in osteoarthritis: a feasibility study,88,2017, Wiley Online Library, … Resonance Imaging,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.25529,11
56,"Runhaar, D Schiphof, B van Meer, M Reijman…",How to define subregional osteoarthritis progression using semi-quantitative MRI osteoarthritis knee score (MOAKS),86,2014, Elsevier, Osteoarthritis and …,https://www.sciencedirect.com/science/article/pii/S106345841401142X,8
92," Haugen, B Slatkowsk",MRI findings predict radiographic progression and development of erosions in hand osteoarthritis,84,2016, ard.bmj.com, Annals of the …,https://ard.bmj.com/content/75/1/117.short,9
33,"Wirth, R Buck, M Nevitt, MPH Le Graverand…",… differentiate cartilage loss in knees with and without joint space narrowing than region-specific approaches using MRI or radiography–data from the OA …,82,2011, Elsevier, Osteoarthritis and …,https://www.sciencedirect.com/science/article/pii/S1063458411000628,6
88,"Du, R Almajalid, J Shan…",A novel method to predict knee osteoarthritis progression on MRI using machine learning methods,80,2018, ieeexplore.ieee.org, IEEE transactions on …,https://ieeexplore.ieee.org/abstract/document/8364638/,11
38,"Eckstein, MPH Le Graverand, HC Charles…","Clinical, radiographic, molecular and MRI-based predictors of cartilage loss in knee osteoarthritis",80,2011, ard.bmj.com, Annals of the …,https://ard.bmj.com/content/70/7/1223.short,6
46," Lo, DJ Hunter, M Nevitt, J Lynch…",Strong association of MRI meniscal derangement and bone marrow lesions in knee osteoarthritis: data from the osteoarthritis initiative,77,2009, Elsevier, Osteoarthritis and …,https://www.sciencedirect.com/science/article/pii/S1063458408003610,5
34," Roemer, CK Kwoh, D Hayashi, DT Felson…",The role of radiography and MRI for eligibility assessment in DMOAD trials of knee OA,77,2018, nature.com, Nature Reviews …,https://www.nature.com/articles/s41584-018-0010-z,11
52," Bowes, K Kacena, OA Alabas, AD Brett…","Machine-learning, MRI bone shape and important clinical outcomes in osteoarthritis: data from the Osteoarthritis Initiative",76,2021, ard.bmj.com, Annals of the …,https://ard.bmj.com/content/80/4/502.abstract,19
66," Haugen, M Østergaard, I Eshed…",Iterative development and reliability of the OMERACT hand osteoarthritis MRI scoring system,76,2014, jrheum.org, The Journal of …,https://www.jrheum.org/content/41/2/386.short,7
86,"Schneider, M NessAiver, D White, D Purdy…",The osteoarthritis initiative (OAI) magnetic resonance imaging quality assurance methods and results,72,2008, Elsevier, Osteoarthritis and …,https://www.sciencedirect.com/science/article/pii/S1063458408000502,4
91," Li, J Higgs, AM Aisen, KA Buckwalter…",MRI in osteoarthritis of the hip: gradations of severity,63,1988, Elsevier, Magnetic resonance …,https://www.sciencedirect.com/science/article/pii/0730725X88903967,2
95,"Hayashi, FW Roemer…",Imaging of osteoarthritis—recent research developments and future perspective,60,2018, academic.oup.com, The British journal of …,https://academic.oup.com/bjr/article-abstract/91/1085/20170349/7449398,9
82," Roemer, J Collins, CK Kwoh, MJ Hannon…",MRI-based screening for structural definition of eligibility in clinical DMOAD trials: Rapid OsteoArthritis MRI Eligibility Score (ROAMES),58,2020, Elsevier, Osteoarthritis and …,https://www.sciencedirect.com/science/article/pii/S1063458419311926,12
83," Chaudhari, KJ Stevens, JP Wood…",Utility of deep learning super‐resolution in the context of osteoarthritis MRI biomarkers,55,2020, Wiley Online Library, … Resonance Imaging,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.26872,11
77," Chaudhari, F Kogan, V Pedoia…",Rapid knee MRI acquisition and analysis techniques for imaging osteoarthritis,53,2020, Wiley Online Library, … Resonance Imaging,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.26991,11
70,"Kijowski, S Demehri, F Roemer, A Guermazi",Osteoarthritis year in review 2019: imaging,47,2020, Elsevier, Osteoarthritis and cartilage,https://www.sciencedirect.com/science/article/pii/S1063458419312968,9
78,"A Landsmeer, BC de Vos, P van der Plas…",Effect of weight change on progression of knee OA structural features assessed by MRI in overweight and obese women,44,2018, Elsevier, Osteoarthritis and …,https://www.sciencedirect.com/science/article/pii/S1063458418314213,6
62,"Hayashi, FW Roemer, A Guermazi",Magnetic resonance imaging assessment of knee osteoarthritis: current and developing new concepts and techniques,43,2019, clinexprheumatol.org, Clin Exp Rheumatol,https://www.clinexprheumatol.org/article.asp?a=14771,7
73,"van Oudenaarde, B Jobke, ACM Oostveen…",Predictive value of MRI features for development of radiographic osteoarthritis in a cohort of participants with pre-radiographic knee osteoarthritis—the CHECK study,42,2016, academic.oup.com, …,https://academic.oup.com/rheumatology/article-abstract/56/1/113/2444590,5
23,Conaghan,Is MRI useful in osteoarthritis?,37,2006, Elsevier, Best practice & research Clinical rheumatology,https://www.sciencedirect.com/science/article/pii/S1521694205001014,2
69," Schiratti, R Dubois, P Herent, D Cahané…",A deep learning method for predicting knee osteoarthritis radiographic progression from MRI,35,2021, Springer, Arthritis Research & …,https://link.springer.com/article/10.1186/s13075-021-02634-4,9
72," Mamisch, C Zilkens, KA Siebenrock…",MRI of hip osteoarthritis and implications for surgery,34,2010, mri.theclinics.com, … Resonance Imaging …,https://www.mri.theclinics.com/article/S1064-9689(09)00139-1/abstract,2
60,"Hayashi, FW Roemer, A Guermazi","Recent advances in research imaging of osteoarthritis with focus on MRI, ultrasound and hybrid imaging",30,2018, clinexprheumatol.org, Clin Exp Rheumatol,https://www.clinexprheumatol.org/article.asp?a=13342,4
13,"Hayashi, A Guermazi…",MRI of osteoarthritis: the challenges of definition and quantification,27,0,connect.com,,https://www.thieme-connect.com/products/ejournals/html/10.1055/s-0032-1329895,0
42,"Hayashi, A Guermazi, CK Kwoh",Clinical and translational potential of MRI evaluation in knee osteoarthritis,27,2014, Springer, Current rheumatology reports,https://link.springer.com/article/10.1007/s11926-013-0391-6,2
96,"Guida, M Zhang, J Shan",Knee osteoarthritis classification using 3D CNN and MRI,24,2021, mdpi.com, Applied Sciences,https://www.mdpi.com/2076-3417/11/11/5196,6
61," Crema, GJ Watts, A Guermazi, YJ Kim…","A narrative overview of the current status of MRI of the hip and its relevance for osteoarthritis research–what we know, what has changed and where are we …",19,2017, Elsevier, Osteoarthritis and …,https://www.sciencedirect.com/science/article/pii/S1063458416302758,2
80," Roemer, CK Kwoh, MJ Hannon…",What comes first?: Multi-tissue involvement leading to radiographic osteoarthritis: MRI-based trajectory analysis over 4 years in the Osteoarthritis Initiative,19,2015, ncbi.nlm.nih.gov, Arthritis & …,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4519416/,2
74,"Nagai, T Nakamura, FH Fu",The diagnosis of early osteoarthritis of the knee using magnetic resonance imaging,14,2018, aoj.amegroups.org, Annals of Joint,https://aoj.amegroups.org/article/view/4879/html,2
32," Tan, PG Conaghan",Insights into osteoarthritis from MRI,12,2012, Wiley Online Library, International journal of rheumatic …,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1756-185X.2011.01677.x,1
55," Roemer, M Jarraya, D Hayashi, MD Crema…","A perspective on the evolution of semi-quantitative MRI assessment of osteoarthritis: Past, present and future",1,2024, Elsevier, Osteoarthritis and …,https://www.sciencedirect.com/science/article/pii/S1063458424000037,1
