Rank,Author,Title,Citations,Year,Publisher,Venue,Source,cit/year
18,"Borotikar, M Lempereur, M Lelievre, V Burdin…","Dynamic MRI to quantify musculoskeletal motion: A systematic review of concurrent validity and reliability, and perspectives for evaluation of musculoskeletal …",40,2017, journals.plos.org, PLoS …,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0189587,5
86,"Pianigiani, L Labey, W Pascale…",Knee kinetics and kinematics: What are the effects of TKA malconfigurations?,25,2016, Springer, Knee Surgery  Sports …,https://link.springer.com/article/10.1007/s00167-015-3514-y,3
71," Tanaka, JJ Elias, AA Williams…",Characterization of patellar maltracking using dynamic kinematic CT imaging in patients with patellar instability,79,2016, Wiley Online Library, Knee Surgery …,https://onlinelibrary.wiley.com/doi/abs/10.1007/s00167-016-4216-9,9
5,"Kaiser, A Monawer, R Chaudhary…",Accuracy of model-based tracking of knee kinematics and cartilage contact measured by dynamic volumetric MRI,17,2016, Elsevier, Medical engineering & …,https://www.sciencedirect.com/science/article/pii/S1350453316301308,2
69,"Feng, TY Tsai, JS Li, HE Rubash, G Li…",In-vivo analysis of flexion axes of the knee: femoral condylar motion during dynamic knee flexion,36,2016, Elsevier, Clinical Biomechanics,https://www.sciencedirect.com/science/article/pii/S0268003315003307,4
63," Culvenor, L Perraton, A Guermazi, AL Bryant…",Knee kinematics and kinetics are associated with early patellofemoral osteoarthritis following anterior cruciate ligament reconstruction,52,2016, Elsevier, Osteoarthritis and …,https://www.sciencedirect.com/science/article/pii/S1063458416300899,6
47,"Amano, Q Li, CB Ma",Functional knee assessment with advanced imaging,15,2016, Springer, Current reviews in musculoskeletal medicine,https://link.springer.com/article/10.1007/s12178-016-9340-0,2
40," Lansdown, M Zaid, V Pedoia…",Reproducibility measurements of three methods for calculating in vivo MR‐based knee kinematics,15,2015, Wiley Online Library, … Resonance Imaging,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.24790,2
30,"Al Hares, J Eschweiler…",Combined magnetic resonance imaging approach for the assessment of in vivo knee joint kinematics under full weight-bearing conditions,12,2015, journals.sagepub.com, Proceedings of the …,https://journals.sagepub.com/doi/abs/10.1177/0954411915585863,1
84,"Kim, YJ Kim, JG Cha, MY Kim, DH Lee, SG Cho…",Kinematic change of the meniscus and the tibiofemoral joint space in asymptomatic volunteers using a wide bore 3T closed MRI system,14,2015, Springer, Skeletal radiology,https://link.springer.com/article/10.1007/s00256-015-2187-4,1
77,"Mariani, A La Marra, F Arrigoni, S Necozione…",Dynamic measurement of patello-femoral joint alignment using weight-bearing magnetic resonance imaging (WB-MRI),43,2015, Elsevier, European journal of …,https://www.sciencedirect.com/science/article/pii/S0720048X1530108X,4
62,"Bytyqi, B Shabani, S Lustig, L Cheze…",Gait knee kinematic alterations in medial osteoarthritis: three dimensional assessment,127,2014, Springer, International …,https://link.springer.com/article/10.1007/s00264-014-2312-3,12
91," Chen, K Yang, QR Dong, Y Wang",Assessment of tibial rotation and meniscal movement using kinematic magnetic resonance imaging,51,2014, Springer, Journal of Orthopaedic Surgery …,https://link.springer.com/article/10.1186/s13018-014-0065-8,5
25,"Regalado, H Lintula, M Eskelinen, H Kokki…",Dynamic KINE-MRI in patellofemoral instability in adolescents,28,2014, Springer, Knee Surgery  Sports …,https://link.springer.com/article/10.1007/s00167-013-2679-5,3
72,"Pierrart, MM Lefèvre‐Colau, W Skalli…",New dynamic three‐dimensional MRI technique for shoulder kinematic analysis,16,2014, Wiley Online Library, … Resonance Imaging,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.24204,1
74," Lin, S Zhang, J Frahm, TW Lu, CY Hsu…",A slice‐to‐volume registration method based on real‐time magnetic resonance imaging for measuring three‐dimensional kinematics of the knee,26,2013, Wiley Online Library, Medical …,https://aapm.onlinelibrary.wiley.com/doi/abs/10.1118/1.4820369,2
94,"Qi, A Hosseini, TY Tsai, JS Li, HE Rubash…",In vivo kinematics of the knee during weight bearing high flexion,87,2013, Elsevier, Journal of biomechanics,https://www.sciencedirect.com/science/article/pii/S0021929013001309,7
83," Fiorentino, JS Lin, KB Ridder…",Rectus Femoris Knee Muscle Moment Arms Measured in Vivo During Dynamic Motion With Real-Time Magnetic Resonance Imaging,27,2013, asmedigitalcollection.asme.org, Journal of …,https://asmedigitalcollection.asme.org/biomechanical/article-abstract/135/4/044501/370201,2
1," Westphal, A Schmitz, SB Reeder, DG Thelen",Load-dependent variations in knee kinematics measured with dynamic MRI,53,2013, Elsevier, Journal of biomechanics,https://www.sciencedirect.com/science/article/pii/S0021929013002601,4
6, d'Entremont…,Do dynamic‐based MR knee kinematics methods produce the same results as static methods?,57,2013, Wiley Online Library, Magnetic …,https://onlinelibrary.wiley.com/doi/abs/10.1002/mrm.24425,5
28," Borotikar, FT Sheehan",In vivo patellofemoral contact mechanics during active extension using a novel dynamic MRI-based methodology,54,2013, Elsevier, Osteoarthritis and cartilage,https://www.sciencedirect.com/science/article/pii/S1063458413009412,4
39,"Kaiser, R Bradford, K Johnson…",Measurement of tibiofemoral kinematics using highly accelerated 3D radial sampling,37,2013, Wiley Online Library, Magnetic resonance …,https://onlinelibrary.wiley.com/doi/abs/10.1002/mrm.24362,3
24,"Hamai, TA Mor",In vivo healthy knee kinematics during dynamic full flexion,66,2013, ncbi.nlm.nih.gov, BioMed research …,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3591185/,6
29," Freedman, FT Sheehan",Predicting three‐dimensional patellofemoral kinematics from static imaging‐based alignment measures,47,2013, Wiley Online Library, Journal of Orthopaedic Research,https://onlinelibrary.wiley.com/doi/abs/10.1002/jor.22246,4
8," Saevarsson, CI Romeo, C Anglin",Are static and dynamic kinematics comparable after total knee arthroplasty?,24,2013, Elsevier, Journal of Biomechanics,https://www.sciencedirect.com/science/article/pii/S0021929013000067,2
100,"Hoshino, JH Wang, S Lorenz, FH Fu…",The effect of distal femur bony morphology on in vivo knee translational and rotational kinematics,53,2012, Springer, Knee Surgery  Sports …,https://link.springer.com/article/10.1007/s00167-011-1661-3,4
64,"Haughom, W Schairer, RB Souza, D Carpenter…",Abnormal tibiofemoral kinematics following ACL reconstruction are associated with early cartilage matrix degeneration measured by MRI T1rho,95,2012, Elsevier, The Knee,https://www.sciencedirect.com/science/article/pii/S0968016011001207,7
68," Haughom, R Souza, WW Schairer, X Li…",Evaluating rotational kinematics of the knee in ACL-ruptured and healthy patients using 3.0 Tesla magnetic resonance imaging,41,2012, Springer, Knee Surgery  Sports …,https://link.springer.com/article/10.1007/s00167-011-1809-1,3
56," Nicholson, AG Sutherland, FW Smith, T Kawasaki",Upright MRI in kinematic assessment of the ACL-deficient knee,13,2012, Elsevier, The knee,https://www.sciencedirect.com/science/article/pii/S0968016010002127,1
53," Borotikar, WH Sipprell III, EE Wible…",A methodology to accurately quantify patellofemoral cartilage contact kinematics by combining 3D image shape registration and cine-PC MRI velocity data,41,2012, Elsevier, Journal of …,https://www.sciencedirect.com/science/article/pii/S0021929012000243,3
15,"Ahldén, Y Hoshino, K Samuelsson, P Araujo…",Dynamic knee laxity measurement devices,58,2012, Springer, Knee Surgery  Sports …,https://link.springer.com/article/10.1007/s00167-011-1848-7,4
50," Shapiro, GE Gold",MRI of weight bearing and movement,42,2012, Elsevier, Osteoarthritis and Cartilage,https://www.sciencedirect.com/science/article/pii/S1063458411003086,3
73," Nicholson, AG Sutherland…",Single bundle anterior cruciate reconstruction does not restore normal knee kinematics at six months: an upright MRI study,21,2011, boneandjoint.org.uk, The Journal of Bone & …,https://boneandjoint.org.uk/article/10.1302/0301-620X.93B10.26481,2
7,"Mu, T Mor",Comparison of static and dynamic knee kinematics during squatting,47,2011, Elsevier, Clinical …,https://www.sciencedirect.com/science/article/pii/S0268003310002263,3
66,"Scheys, K Desloovere, A Spaepen, P Suetens…",Calculating gait kinematics using MR-based kinematic models,85,2011, Elsevier, Gait & posture,https://www.sciencedirect.com/science/article/pii/S0966636210003917,6
16," Lee, J Guo",Kinematic and dynamic analysis of an anatomically based knee joint,107,2010, Elsevier, Journal of biomechanics,https://www.sciencedirect.com/science/article/pii/S0021929010000321,7
76," Souza, CE Draper, M Fredericson…",Femur rotation and patellofemoral joint kinematics: a weight-bearing magnetic resonance imaging analysis,357,2010, jospt.org, journal of orthopaedic & …,https://www.jospt.org/doi/abs/10.2519/jospt.2010.3215,24
20," Dragoo, C Phillips, JD Schmidt, SF Scanlan…",Mechanics of the anterior interval of the knee using open dynamic MRI,31,2010, Elsevier, Clinical …,https://www.sciencedirect.com/science/article/pii/S026800331000029X,2
34,"Victor, L Labey, P Wong, B Innocenti…",The influence of muscle load on tibiofemoral knee kinematics,150,2010, Wiley Online Library, Journal of …,https://onlinelibrary.wiley.com/doi/abs/10.1002/jor.21019,10
96," Carpenter, J Brilhault, S Majumdar, MD Ries",Magnetic resonance imaging of in vivo patellofemoral kinematics after total knee arthroplasty,40,2009, Elsevier, The Knee,https://www.sciencedirect.com/science/article/pii/S0968016008002494,2
42," Draper, TF Besier, JM Santos…",Using real‐time MRI to quantify altered joint kinematics in subjects with patellofemoral pain and to evaluate the effects of a patellar brace or sleeve on joint motion,204,2009, Wiley Online Library, Journal of …,https://onlinelibrary.wiley.com/doi/abs/10.1002/jor.20790,13
60," Carpenter, S Majumdar, CB Ma",Magnetic resonance imaging of 3-dimensional in vivo tibiofemoral kinematics in anterior cruciate ligament–reconstructed knees,80,2009, Elsevier, … The Journal of Arthroscopic & Related …,https://www.sciencedirect.com/science/article/pii/S0749806309000796,5
54,"Hemmerich, W van der Merwe, CL Vaughan",Measuring three-dimensional knee kinematics under torsional loading,19,2009, Elsevier, Journal of Biomechanics,https://www.sciencedirect.com/science/article/pii/S0021929008005228,1
67," Draper, JM Santos, LC Kourtis…",Feasibility of using real‐time MRI to measure joint kinematics in 1.5 T and open‐bore 0.5 T systems,60,2008, Wiley Online Library, … Resonance Imaging …,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.21413,4
10,"Moro‐oka, S Hamai, H Miura…",Dynamic activity dependence of in vivo normal knee kinematics,210,2008, Wiley Online Library, Journal of …,https://onlinelibrary.wiley.com/doi/abs/10.1002/jor.20488,12
12,"Moro‐oka, S Hamai, H Miura…",Dynamic activity dependence of in vivo normal knee kinematics,210,2008, Wiley Online Library, Journal of …,https://onlinelibrary.wiley.com/doi/abs/10.1002/jor.20488,12
32," Carpenter, SJ Shefelbine, J Lozano…",A new device for measuring knee rotational kinematics using magnetic resonance imaging,15,2008, asmedigitalcollection.asme.org,,https://asmedigitalcollection.asme.org/medicaldevices/article-abstract/2/4/044501/431785,1
89,"Papaioannou, G Nianios, C Mitrogiannis…",Patient-specific knee joint finite element model validation with high-accuracy kinematics from biplane dynamic Roentgen stereogrammetric analysis,92,2008, Elsevier, Journal of …,https://www.sciencedirect.com/science/article/pii/S0021929008003175,5
93," Sheehan, AR Seisler, KE Alter",Three-dimensional in vivo quantification of knee kinematics in cerebral palsy,14,2008, journals.lww.com, Clinical Orthopaedics and …,https://journals.lww.com/clinorthop/FullText/2008/02000/Three_dimensional_In_Vivo_Quantification_of_Knee.29.aspx,1
90," Scarvell, PN Smith, KM Refshauge…",Magnetic resonance imaging analysis of kinematics in osteoarthritic knees,29,2007, Elsevier, The Journal of …,https://www.sciencedirect.com/science/article/pii/S0883540306004682,2
80," Benoit, DK Ramsey, M Lamontagne…",In vivo knee kinematics during gait reveals new rotation profiles and smaller translations.,105,2007, journals.lww.com,2007 …,https://journals.lww.com/corr/fulltext/2007/01000/in_vivo_knee_kinematics_during_gait_reveals_new.15.aspx,6
41," Sheehan, AR Seisler…",In vivo talocrural and subtalar kinematics: a non-invasive 3D dynamic MRI study,80,2007, journals.sagepub.com, Foot & ankle …,https://journals.sagepub.com/doi/abs/10.3113/FAI.2007.0323,4
17," Seisler, FT Sheehan","Normative Three-Dimensional Patellofemoral and Tibiofemoral Kinematics: A Dynamic, in Vivo Study",92,2007, ieeexplore.ieee.org, IEEE Transactions on biomedical …,https://ieeexplore.ieee.org/abstract/document/4237348/,5
78,"Tashman, P Kolowich, D Collon…",Dynamic function of the ACL-reconstructed knee during running,405,2007, journals.lww.com, Clinical Orthopaedics …,https://journals.lww.com/clinorthop/fulltext/2007/01000/Dynamic_Function_of_the_ACL_reconstructed_Knee.13.aspx,22
85," Scarvell, PN Smith, KM Refshauge…",Does anterior cruciate ligament reconstruction restore normal knee kinematics?: A prospective MRI analysis over two years,28,2006, boneandjoint.org.uk, The Journal of Bone …,https://boneandjoint.org.uk/article/10.1302/0301-620x.88b3.16787,1
2," Barrance, GN Williams…",Altered knee kinematics in ACL‐deficient non‐copers: a comparison using dynamic MRI,87,2006, Wiley Online Library, Journal of …,https://onlinelibrary.wiley.com/doi/abs/10.1002/jor.20016,5
21," Shefelbine, CB Ma, KY Lee…",MRI analysis of in vivo meniscal and tibiofemoral kinematics in ACL‐deficient and normal knees,130,2006, Wiley Online Library, Journal of …,https://onlinelibrary.wiley.com/doi/abs/10.1002/jor.20139,7
81,"Saari, L Carlsson, J Karlsson, J Kärrholm",Knee kinematics in medial arthrosis. Dynamic radiostereometry during active extension and weight-bearing,78,2005, Elsevier, Journal of biomechanics,https://www.sciencedirect.com/science/article/pii/S0021929004000879,4
82," Dennis, MR Mahfouz, RD Komistek, W Hoff",In vivo determination of normal and anterior cruciate ligament-deficient knee kinematics,352,2005, Elsevier, Journal of biomechanics,https://www.sciencedirect.com/science/article/pii/S002192900400082X,18
57," Scarvell, PN Smith, KM Refshauge…",Comparison of kinematics in the healthy and ACL injured knee using MRI,82,2005, Elsevier, Journal of …,https://www.sciencedirect.com/science/article/pii/S0021929004000831,4
46," Scarvell, PN Smith, KM Refshauge…",… between abnormal kinematics and degenerative change in knees of people with chronic anterior cruciate ligament deficiency: a magnetic resonance imaging study,48,2005, Elsevier, Australian Journal of …,https://www.sciencedirect.com/science/article/pii/S0004951405700040,2
31,"Johal, A Williams, P Wragg, D Hunt…",Tibio-femoral movement in the living knee. A study of weight bearing and non-weight bearing knee kinematics using 'interventional'MRI,494,2005, Elsevier, Journal of biomechanics,https://www.sciencedirect.com/science/article/pii/S0021929004000855,25
97,"Li, S Zayontz, LE DeFrate, E Most…",Kinematics of the knee at high flexion angles: an in vitro investigation,144,2004, Wiley Online Library, Journal of …,https://onlinelibrary.wiley.com/doi/abs/10.1016/S0736-0266(03)00118-9,7
4," Patel, K Hall, M Ries, J Lotz…",A three‐dimensional MRI analysis of knee kinematics,169,2004, Wiley Online Library, Journal of …,https://onlinelibrary.wiley.com/doi/abs/10.1016/j.orthres.2003.08.015,8
13," Logan, A Williams, J Lavelle…",Tibiofemoral kinematics following successful anterior cruciate ligament reconstruction using dynamic multiple resonance imaging,169,2004, journals.sagepub.com, … American journal of …,https://journals.sagepub.com/doi/abs/10.1177/0363546503261702,8
9," Smith, KM Refshauge, JM Scarvell",Development of the concepts of knee kinematics,136,2003, Elsevier, Archives of physical medicine and …,https://www.sciencedirect.com/science/article/pii/S0003999303002818,6
27," Rebmann, FT Sheehan",Precise 3D skeletal kinematics using fast phase contrast magnetic resonance imaging,68,2003, Wiley Online Library, … of Magnetic Resonance Imaging,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.10253,3
65," Patel, K Hall, M Ries, C Lindsey, E Ozhinsky, Y Lu…",Magnetic resonance imaging of patellofemoral kinematics with weight-bearing,109,2003, journals.lww.com, JBJS,https://journals.lww.com/jbjsjournal/fulltext/2003/12000/magnetic_resonance_imaging_of_patellofemoral.21.aspx,5
61,Witonski,Dynamic magnetic resonance imaging,16,2002, sportsmed.theclinics.com, Clinics in sports medicine,https://www.sportsmed.theclinics.com/article/S0278-5919(02)00030-3/abstract,1
52," McNally, SJ Ostlere, C Pal, A Phillips, H Reid…",Assessment of patellar maltracking using combined static and dynamic MRI,138,2000, Springer, European …,https://link.springer.com/article/10.1007/s003300000358,6
92,"Muhle, J Brossmann, M Heller",Kinematic CT and MR imaging of the patellofemoral joint,120,1999, Springer, European radiology,https://link.springer.com/article/10.1007/s003300050702,5
58,"Vedi, E Spouse, A Williams…",Meniscal movement: an in-vivo study using dynamic MRI,533,1999, boneandjoint.org.uk, The Journal of Bone …,https://boneandjoint.org.uk/article/10.1302/0301-620x.81b1.0810037,20
26,"WITOńSKI, B Góraj",Patellar motion analyzed by kinematic and dynamic axial magnetic resonance imaging in patients with anterior knee pain syndrome,94,1999, Springer, Archives of orthopaedic and trauma surgery,https://link.springer.com/article/10.1007/s004020050353,4
44," Powers, FG Shellock, M Pfaff",Quantification of patellar tracking using kinematic MRI,159,1998, Wiley Online Library, … of Magnetic Resonance …,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.1880080332,6
23," Sheehan, FE Zajac, JE Drace",Using cine phase contrast magnetic resonance imaging to non-invasively study in vivo knee dynamics,155,1997, Elsevier, Journal of biomechanics,https://www.sciencedirect.com/science/article/pii/S0021929097001097,6
95," Bonutti, JF Norfray, RJ Friedman…",Kinematic MRI of the shoulder,110,1993, journals.lww.com, Journal of computer …,https://journals.lww.com/jcat/abstract/1993/07000/kinematic_mri_of_the_shoulder.33.aspx,3
88, Shellock,Kinematic MRI of the joints,28,0,connect.com,,https://www.thieme-connect.com/products/ejournals/html/10.1055/s-2008-1080134,0
