Rank,Author,Title,Citations,Year,Publisher,Venue,Source,cit/year
19," Harrison, B Siow, AB Akilo, PG Evans, O Ismail…",Non-invasive imaging of CSF-mediated brain clearance pathways via assessment of perivascular fluid movement with diffusion tensor MRI,140,2018, elifesciences.org, Elife,https://elifesciences.org/articles/34028,20
80,"Havsteen, A Ohlhues, KH Madsen, JD Nybing…",Are movement artifacts in magnetic resonance imaging a real problem?—a narrative review,139,2017, frontiersin.org, Frontiers in …,https://www.frontiersin.org/journals/neurology/articles/10.3389/fneur.2017.00232,17
53,"Tourdias, I Dragonu, Y Fushimi, MSA Deloire…",Aquaporin 4 correlates with apparent diffusion coefficient and hydrocephalus severity in the rat brain: a combined MRI–histological study,136,2009, Elsevier, Neuroimage,https://www.sciencedirect.com/science/article/pii/S1053811909004376,8
54," Padhani, AA Khan",Diffusion-weighted (DW) and dynamic contrast-enhanced (DCE) magnetic resonance imaging (MRI) for monitoring anticancer therapy,134,2010, Springer, Targeted oncology,https://link.springer.com/article/10.1007/s11523-010-0135-8,9
11," Lee, CR Jack Jr, RC Grimm…",Real‐time adaptive motion correction in functional MRI,129,1996, Wiley Online Library, Magnetic …,https://onlinelibrary.wiley.com/doi/abs/10.1002/mrm.1910360316,4
7," Lee, CR Jack Jr, RC Grimm…",Real‐time adaptive motion correction in functional MRI,129,1996, Wiley Online Library, Magnetic …,https://onlinelibrary.wiley.com/doi/abs/10.1002/mrm.1910360316,4
96,"Yu, C Hollnagel, A Blickenstorfer…",Comparison of MRI-compatible mechatronic systems with hydrodynamic and pneumatic actuation,123,2008, ieeexplore.ieee.org, IEEE/ASME …,https://ieeexplore.ieee.org/abstract/document/4542816/,7
50," Shaarani, KP Nott, LD Hall",Combination of NMR and MRI quantitation of moisture and structure changes for convection cooking of fresh chicken meat,122,2006, Elsevier, Meat science,https://www.sciencedirect.com/science/article/pii/S0309174005003025,6
10," Nguyen, YS Pannu, C Sung, RL Dedrick…",Convective distribution of macromolecules in the primate brain demonstrated using computerized tomography and magnetic resonance imaging,117,2003, thejns.org, Journal of …,https://thejns.org/view/journals/j-neurosurg/98/3/article-p584.xml,5
14," Nguyen, YS Pannu, C Sung, RL Dedrick…",Convective distribution of macromolecules in the primate brain demonstrated using computerized tomography and magnetic resonance imaging,117,2003, thejns.org, Journal of …,https://thejns.org/view/journals/j-neurosurg/98/3/article-p584.xml,5
21,"Tsien, Y Cao, T Chenevert",Clinical applications for diffusion magnetic resonance imaging in radiotherapy,99,2014, Elsevier, Seminars in radiation oncology,https://www.sciencedirect.com/science/article/pii/S1053429614000216,9
98," Kozak, M Bango, M Szabo, G Rudas…",Using diffusion MRI for measuring the temperature of cerebrospinal fluid within the lateral ventricles,88,2010, Wiley Online Library, Acta …,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1651-2227.2009.01528.x,6
22,"Kober, R Gruetter, G Krueger",Prospective and retrospective motion correction in diffusion magnetic resonance imaging of the human brain,85,2012, Elsevier, Neuroimage,https://www.sciencedirect.com/science/article/pii/S1053811911007646,7
55," Cha, BM Patten",Amyotrophic lateral sclerosis: abnormalities of the tongue on magnetic resonance imaging,83,1989, Wiley Online Library, Annals of Neurology: Official Journal of …,https://onlinelibrary.wiley.com/doi/abs/10.1002/ana.410250508,2
72,Yamada,Cerebrospinal fluid physiology: visualization of cerebrospinal fluid dynamics using the magnetic resonance imaging Time-Spatial Inversion Pulse method,81,2014, hrcak.srce.hr, Croatian medical journal,https://hrcak.srce.hr/file/191980,7
76,"Delakis, EM Moore, MO Leach…",Developing a quality control protocol for diffusion imaging on a clinical MRI system,79,2004, iopscience.iop.org, Physics in Medicine & …,https://iopscience.iop.org/article/10.1088/0031-9155/49/8/003/meta,4
28," Stroman, CR Figley, CM Cahill","Spatial normalization, bulk motion correction and coregistration for functional magnetic resonance imaging of the human cervical spinal cord and brainstem",79,2008, Elsevier, Magnetic resonance imaging,https://www.sciencedirect.com/science/article/pii/S0730725X08000921,5
23,"Zhu, M Chan, M Lustig, KM Johnson…",Iterative motion‐compensation reconstruction ultra‐short TE (iMoCo UTE) for high‐resolution free‐breathing pulmonary MRI,74,2020, Wiley Online Library, Magnetic resonance …,https://onlinelibrary.wiley.com/doi/abs/10.1002/mrm.27998,15
3," Van Heeswijk, G Bonanno, S Coppo…",Motion compensation strategies in magnetic resonance imaging,74,2012, dl.begellhouse.com, Critical Reviews™ in …,"https://www.dl.begellhouse.com/journals/4b27cbfc562e21b8,6e675cde67fa0c72,5f77ce066d9e70a0.html",6
13," Kingsmore, A Vaccari, D Abler, SX Cui…",MRI analysis to map interstitial flow in the brain tumor microenvironment,63,2018, pubs.aip.org, APL …,https://pubs.aip.org/aip/apb/article/2/3/031905/1061252,9
66,"Kinugasa, D Shin, J Yamauchi…",Phase-contrast MRI reveals mechanical behavior of superficial and deep aponeuroses in human medial gastrocnemius during isometric contraction,62,2008, journals.physiology.org, Journal of applied …,https://journals.physiology.org/doi/abs/10.1152/japplphysiol.90440.2008,4
48," Valnes, SK Mitusch, G Ringstad, PK Eide…",Apparent diffusion coefficient estimates based on 24 hours tracer movement support glymphatic transport in human cerebral cortex,59,2020, nature.com, Scientific reports,https://www.nature.com/articles/s41598-020-66042-5,12
25,"Shin, T Finni, S Ahn, JA Hodgson…",Effect of chronic unloading and rehabilitation on human Achilles tendon properties: a velocity-encoded phase-contrast MRI study,58,2008, journals.physiology.org, Journal of Applied …,https://journals.physiology.org/doi/abs/10.1152/japplphysiol.90699.2008,3
18,"Dietrich, S Heiland, T Benner, K Sartor",Reducing motion artefacts in diffusion-weighted MRI of the brain: efficacy of navigator echo correction and pulse triggering,57,2000, Springer, Neuroradiology,https://link.springer.com/article/10.1007/s002340050020,2
71,"Lorch, G Vaillant, C Baumgartner, W Bai…",Automated detection of motion artefacts in MR imaging using decision forests,56,2017, hindawi.com, Journal of medical …,https://www.hindawi.com/journals/archive/2017/4501647/,7
90,"Leisen, HW Beckham",Quantitative magnetic resonance imaging of fluid distribution and movement in textiles,53,2001, journals.sagepub.com, Textile research journal,https://journals.sagepub.com/doi/abs/10.1177/004051750107101201,2
100,"Leisen, HW Beckham",Quantitative magnetic resonance imaging of fluid distribution and movement in textiles,53,2001, journals.sagepub.com, Textile research journal,https://journals.sagepub.com/doi/abs/10.1177/004051750107101201,2
29,"Shankaranarayanan, M Wendt…",Two‐step navigatorless correction algorithm for radial k‐space MRI acquisitions,52,2001, Wiley Online Library, … in Medicine: An …,https://onlinelibrary.wiley.com/doi/abs/10.1002/1522-2594(200102)45:2%3C277::AID-MRM1037%3E3.0.CO;2-1,2
36," Laity, MD Mantle, LF Gladden…",Magnetic resonance imaging and X-ray microtomography studies of a gel-forming tablet formulation,52,2010, Elsevier, European journal of …,https://www.sciencedirect.com/science/article/pii/S0939641109002069,3
44,"Liau, J Lee, ME Schroeder, CB Sirlin…",Cardiac motion in diffusion‐weighted MRI of the liver: artifact and a method of correction,52,2012, Wiley Online Library, … Magnetic Resonance …,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.22816,4
31,"Takahashi, F Wang, CC Quarles",Current MRI techniques for the assessment of renal disease,52,2015, journals.lww.com, Current opinion in nephrology …,https://journals.lww.com/co-nephrolhypertens/fulltext/2015/05000/current_mri_techniques_for_the_assessment_of_renal.4.aspx,5
94,Davood,Modeling glymphatic system of the brain using MRI,51,2019, Elsevier, Neuroimage,https://www.sciencedirect.com/science/article/pii/S1053811918321839,8
42," Bruce, HC Chang, C Petty, NK Chen, AW Song","3D-MB-MUSE: A robust 3D multi-slab, multi-band and multi-shot reconstruction approach for ultrahigh resolution diffusion MRI",51,2017, Elsevier, Neuroimage,https://www.sciencedirect.com/science/article/pii/S105381191730602X,6
87,Davood,Modeling glymphatic system of the brain using MRI,51,2019, Elsevier, Neuroimage,https://www.sciencedirect.com/science/article/pii/S1053811918321839,8
97,"Korhonen, M Kapanen, JJ Sonke, L Wee, E Salli…",Feasibility of MRI-based reference images for image-guided radiotherapy of the pelvis with either cone-beam computed tomography or planar localization images,50,2015, Taylor & Francis, Acta …,https://www.tandfonline.com/doi/abs/10.3109/0284186X.2014.958197,5
6, Britton,Magnetic resonance imaging of electrochemical cells containing bulk metal,48,2014, Wiley Online Library, ChemPhysChem,https://chemistry-europe.onlinelibrary.wiley.com/doi/abs/10.1002/cphc.201400083,4
58,"A Lloyd, JFP Van Amerom, K Pushparajah…",An exploration of the potential utility of fetal cardiovascular MRI as an adjunct to fetal echocardiography,48,2016, Wiley Online Library, Prenatal …,https://obgyn.onlinelibrary.wiley.com/doi/abs/10.1002/pd.4912,5
95,"Gavazzi, R Della Nave, R Petralli…",Combining functional and structural brain magnetic resonance imaging in Huntington disease,48,2007, journals.lww.com, Journal of computer …,https://journals.lww.com/jcat/fulltext/2007/07000/combining_functional_and_structural_brain_magnetic.15.aspx,3
74," Sanders, JD Lewine…",Comparison of primary motor cortex localization using functional magnetic resonance imaging and magnetoencephalography,46,1996, Wiley Online Library, Human Brain Mapping,https://onlinelibrary.wiley.com/doi/abs/10.1002/(SICI)1097-0193(1996)4:1%3C47::AID-HBM3%3E3.0.CO;2-P,2
93,"Valsasina, F Agosta, M Absinta, S Sala…",Cervical cord functional MRI changes in relapse-onset MS patients,46,2010, jnnp.bmj.com, Journal of Neurology …,https://jnnp.bmj.com/content/81/4/405.short,3
75," Tseng, MS Sussman, EG Atenafu…",Magnetic resonance imaging assessment of spinal cord and cauda equina motion in supine patients with spinal metastases planned for spine stereotactic …,45,2015, Elsevier, International Journal of …,https://www.sciencedirect.com/science/article/pii/S0360301614045374,4
59," Neustadter, RF Drushel…","Kinematics of the buccal mass during swallowing based on magnetic resonance imaging in intact, behaving Aplysia californica",45,2002, journals.biologists.com, Journal of Experimental …,https://journals.biologists.com/jeb/article-abstract/205/7/939/9192,2
92,"Brockstedt, C Thomsen, R Wirestam, S Holtås…",Quantitative diffusion coefficient maps using fast spin-echo MRI,45,1998, Elsevier, Magnetic resonance …,https://www.sciencedirect.com/science/article/pii/S0730725X98000022,2
37," Belliveau, TL Henselwood…",Soil wetting processes studied by magnetic resonance imaging: correlated study of contaminant uptake,43,2000, ACS Publications, Environmental science & …,https://pubs.acs.org/doi/abs/10.1021/es990299p,2
85,"Kolbitsch, C Prieto, C Tsoumpas…",A 3D MR‐acquisition scheme for nonrigid bulk motion correction in simultaneous PET‐MR,43,2014, Wiley Online Library, Medical …,https://aapm.onlinelibrary.wiley.com/doi/abs/10.1118/1.4890095,4
41," Whittaker, P Porcari, L Braz, TL Williams…",Functional magnetic resonance imaging of human motor unit fasciculation in amyotrophic lateral sclerosis,42,2019, Wiley Online Library, Annals of …,https://onlinelibrary.wiley.com/doi/abs/10.1002/ana.25422,7
67,"G Amin, KS Richards, RJ Chorley, SJ Gibbs…",Studies of soil-water transport by MRI,36,1996, Elsevier, Magnetic resonance …,https://www.sciencedirect.com/science/article/pii/S0730725X96001713,1
88," Stroman, RL Bosma, AI Cotoi, RH Leung…",Continuous descending modulation of the spinal cord revealed by functional MRI,35,2016, journals.plos.org, PloS one,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0167317,4
69," Roberts, RR Rizi, DA Lipson…",Detection and localization of pulmonary air leaks using laser‐polarized 3He MRI,35,2000, Wiley Online Library, … in Medicine: An …,https://onlinelibrary.wiley.com/doi/abs/10.1002/1522-2594(200009)44:3%3C379::AID-MRM6%3E3.0.CO;2-4,1
17,"Fratini, M Moraschi, B Maraviglia…",On the impact of physiological noise in spinal cord functional MRI,33,2014, Wiley Online Library, … of Magnetic Resonance …,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.24467,3
51,"Lemieux, PJ Allen, K Krakow, MR Symms…",Methodological issues in EEG-correlated functional MRI experiments,31,1999, ijbem.org, International Journal of …,http://www.ijbem.org/volume1/number1/91-99.pdf,1
45,"Renvall, C Nangini, R Hari",All that glitters is not BOLD: inconsistencies in functional MRI,29,2014, nature.com, Scientific reports,https://www.nature.com/articles/srep03920,3
32," Bosma, PW Stroman",Spinal cord response to stepwise and block presentation of thermal stimuli: A functional MRI study,27,2015, Wiley Online Library, … of Magnetic Resonance Imaging,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.24656,3
8,"Jahnke, K Nehrke, I Paetsch…",Improved bulk myocardial motion suppression for navigator‐gated coronary magnetic resonance imaging,27,2007, Wiley Online Library, … Resonance Imaging …,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.21078,2
68," Callaghan, SM Grieve",Spatial resolution and velocity field improvement of 4D‐flow MRI,26,2017, Wiley Online Library, Magnetic resonance in medicine,https://onlinelibrary.wiley.com/doi/abs/10.1002/mrm.26557,3
65,"Hauge, CS Wegner, JV Gaustad, TG Simonsen…",Diffusion-weighted MRI-derived ADC values reflect collagen I content in PDX models of uterine cervical cancer,25,2017, ncbi.nlm.nih.gov, Oncotarget,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5739670/,3
9,"Tibiletti, A Bianchi, Å Kjørstad…",Respiratory self‐gated 3 D UTE for lung imaging in small animal MRI,25,2017, Wiley Online Library, Magnetic resonance …,https://onlinelibrary.wiley.com/doi/abs/10.1002/mrm.26463,3
12,"Tibiletti, A Bianchi, Å Kjørstad…",Respiratory self‐gated 3 D UTE for lung imaging in small animal MRI,25,2017, Wiley Online Library, Magnetic resonance …,https://onlinelibrary.wiley.com/doi/abs/10.1002/mrm.26463,3
78,"Mastropietro, S Porcelli, M Cadioli…",Triggered intravoxel incoherent motion MRI for the assessment of calf muscle perfusion during isometric intermittent exercise,24,2018, Wiley Online Library, NMR in …,https://analyticalsciencejournals.onlinelibrary.wiley.com/doi/abs/10.1002/NBM.3922,3
33,"Oldendorf, W Oldendorf Jr",Advantages and Disadvantages of MRI,23,1988, Springer, Basics of Magnetic Resonance Imaging,https://link.springer.com/chapter/10.1007/978-1-4613-2081-4_9,1
40," Menon, MVW Zibetti, M Pendola…",… internal dynamic strains in the intervertebral disc of the lumbar spine with mechanical loading and golden‐angle radial sparse parallel‐magnetic resonance imaging,20,2021, Wiley Online Library, … Magnetic Resonance …,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.27591,5
52,"Polycarpou, G Soultanidis…",Synergistic motion compensation strategies for positron emission tomography when acquired simultaneously with magnetic resonance imaging,18,2021, royalsocietypublishing.org, … Transactions of the …,https://royalsocietypublishing.org/doi/abs/10.1098/rsta.2020.0207,4
5,"Coll‐Font, O Afacan, JS Chow, RS Lee…",Bulk motion‐compensated DCE‐MRI for functional imaging of kidneys in newborns,17,2020, Wiley Online Library, … Resonance Imaging,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.27021,3
49,"Lin, FW Wehrli, HK Song",Correcting bulk in-plane motion artifacts in MRI using the point spread function,15,2005, ieeexplore.ieee.org, IEEE transactions on medical …,https://ieeexplore.ieee.org/abstract/document/1501922/,1
2,"Stemkens, T Benkert, H Chandarana…",Adaptive bulk motion exclusion for improved robustness of abdominal magnetic resonance imaging,10,2017, Wiley Online Library, NMR in …,https://analyticalsciencejournals.onlinelibrary.wiley.com/doi/abs/10.1002/nbm.3830,1
27,Col,Self-navigated bulk motion detection for feed and wrap renal dynamic radial VIBE DCE-MRI,4,2019, researchgate.net, … Society for Magnetic …,https://www.researchgate.net/profile/Jaume-Coll-Font/publication/331101522_Self-navigated_bulk_motion_detection_for_feed_and_wrap_renal_dynamic_radial_VIBE_DCE-MRI/links/5c65dac092851c48a9d4ce67/Self-navigated-bulk-motion-detection-for-feed-and-wrap-renal-dynamic-radial-VIBE-DCE-MRI.pdf,1
46," Bones, JR Maclaren",Improved bulk rotation detection and correction in MRI,3,2007, ieeexplore.ieee.org, … of the IEEE Engineering in Medicine …,https://ieeexplore.ieee.org/abstract/document/4352737/,0
56,Rajwade,"Magnetic Resonance Imaging motion correction in k-space: Detecting, estimating and correcting the bulk motion artifacts in k-space data",1,2019, repository.tudelft.nl,,https://repository.tudelft.nl/islandora/object/uuid:e8110167-840f-43d0-8336-3c7d45e7f3e4,0
86,"Ruchti, A Bowden",Design of a Device for Measuring Bulk Fluid Flow in Spine Segments under Tensile Loads,0,2017, scholarsarchive.byu.edu,,https://scholarsarchive.byu.edu/cgi/viewcontent.cgi?article=1054&context=bmes,0
82,Shibata,MRI Tracer study of bulk flow of interstitial and cerebrospinal fluid in a new hydrocephalus model,0,0, cds.ismrm.org,,https://cds.ismrm.org/ismrm-2001/PDF5/1474.pdf,0
91,"Ruchti, A Bowden",Design of a Device for Measuring Bulk Fluid Flow in Spine Segments under Tensile Loads,0,2017, scholarsarchive.byu.edu,,https://scholarsarchive.byu.edu/cgi/viewcontent.cgi?article=1054&context=bmes,0
62,Shibata,MRI Tracer study of bulk flow of interstitial and cerebrospinal fluid in a new hydrocephalus model,0,0, cds.ismrm.org,,https://cds.ismrm.org/ismrm-2001/PDF5/1474.pdf,0
60,"Ohara, S Umemura, M Mase, H Nagai…",Bulk Flow and To-and-Fro Flow of CSF Observed on MRI and CT Cisternography,0,1993, Springer, Intracranial Pressure VIII,https://link.springer.com/chapter/10.1007/978-3-642-77789-9_171,0
47," Roy, J Yerly, M Prša, E Tenisch, T Rutz, D Piccini…",Automated compensation of respiratory motion and bulk patient movement in free-running whole-heart 4D MRI,0,0, archive.ismrm.org,CW Roy  J Yerly  M Prša  E Tenisch  T Rutz,https://archive.ismrm.org/2022/0079.html,0
77," Boyd, J Kaur, G Ding, M Chopp…",Clinical magnetic resonance imaging evaluation of glymphatic function,0,2024, Wiley Online Library, NMR in …,https://analyticalsciencejournals.onlinelibrary.wiley.com/doi/abs/10.1002/nbm.5132,0
