Rank,Author,Title,Citations,Year,Publisher,Venue,Source,cit/year
3," Pohost, L Hung, M Doyle",Clinical use of cardiovascular magnetic resonance,125,2003, Am Heart Assoc, Circulation,https://www.ahajournals.org/doi/abs/10.1161/01.CIR.0000083233.86078.3E,6
29," Sandino, P Lai, SS Vasanawala…",Accelerating cardiac cine MRI using a deep learning‐based ESPIRiT reconstruction,124,2021, Wiley Online Library, Magnetic Resonance …,https://onlinelibrary.wiley.com/doi/abs/10.1002/mrm.28420,31
31,Jain,Perfusion CT imaging of brain tumors: an overview,123,2011, Am Soc Neuroradiology, American Journal of Neuroradiology,https://www.ajnr.org/content/32/9/1570.short,9
41,"Yamada, K Tsuchiya, WG Bradley…",Current and emerging MR imaging techniques for the diagnosis and management of CSF flow disorders: a review of phase-contrast and time–spatial labeling …,120,2015, Am Soc Neuroradiology, American journal …,https://www.ajnr.org/content/36/4/623.short,12
32," Pettigrew, JN Oshinski…",MRI techniques for cardiovascular imaging,105,1999, Wiley Online Library, Journal of Magnetic …,https://onlinelibrary.wiley.com/doi/abs/10.1002/(SICI)1522-2586(199911)10:5%3C590::AID-JMRI2%3E3.0.CO;2-S,4
65,"Huang, J Liu, LC Lee, SK Venkatesh, LLS Teo…",An image-based comprehensive approach for automatic segmentation of left ventricle from cardiac short axis cine mr images,101,2011, Springer, Journal of digital …,https://link.springer.com/article/10.1007/s10278-010-9315-4,7
7,"dos Santos Rolo, A Ershov…",In vivo X-ray cine-tomography for tracking morphological dynamics,96,2014, National Acad Sciences, Proceedings of the …,https://www.pnas.org/doi/abs/10.1073/pnas.1308650111,9
48," Kelly, GA Richwald",Automated whole-breast ultrasound: advancing the performance of breast cancer screening,92,2011, Elsevier, Seminars in Ultrasound  CT and MRI,https://www.sciencedirect.com/science/article/pii/S088721711100031X,7
83," de Muinck Keizer, LGW Kerkmeijer…",Prostate intrafraction motion during the preparation and delivery of MR-guided radiotherapy sessions on a 1.5 T MR-Linac,87,2020, Elsevier, Radiotherapy and …,https://www.sciencedirect.com/science/article/pii/S0167814020303698,17
37,"Li, Y Liu, CJ Occleshaw, BR Cowan…",In-line automated tracking for ventricular function with magnetic resonance imaging,82,2010, jacc.org, JACC: Cardiovascular …,https://www.jacc.org/doi/abs/10.1016/j.jcmg.2010.04.013,5
17, Goo,Cardiac MDCT in children: CT technology overview and interpretation,75,2011, radiologic.theclinics.com, Radiologic Clinics,https://www.radiologic.theclinics.com/article/S0033-8389(11)00071-6/abstract,5
77,"L Wong, Z Sun, J Tu, SG Worthley…",Medical image diagnostics based on computer-aided flow analysis using magnetic resonance images,74,2012, Elsevier, … Medical Imaging and …,https://www.sciencedirect.com/science/article/pii/S0895611112000754,6
93,BS Tam,Building virtual models by postprocessing radiology images: A guide for anatomy faculty,73,2010, Wiley Online Library, Anatomical sciences education,https://anatomypubs.onlinelibrary.wiley.com/doi/abs/10.1002/ase.175,5
49," Arnold, GP McCann",Cardiovascular magnetic resonance: applications and practical considerations for the general cardiologist,72,2020, heart.bmj.com, Heart,https://heart.bmj.com/content/106/3/174.abstract,14
8,"Mangion, C McComb, DA Auger…",Magnetic resonance imaging of myocardial strain after acute ST-segment–elevation myocardial infarction: a systematic review,72,2017, Am Heart Assoc, Circulation …,https://www.ahajournals.org/doi/abs/10.1161/CIRCIMAGING.117.006498,9
30,"H Devos, PJ Kilner",Calculations of cardiovascular shunts and regurgitation using magnetic resonance ventricular volume and aortic and pulmonary flow measurements,72,2010, Springer, European radiology,https://link.springer.com/article/10.1007/s00330-009-1568-2,5
78,McVeigh,Regional myocardial function,68,1998, Elsevier, Cardiology Clinics,https://www.sciencedirect.com/science/article/pii/S0733865105700084,3
20," Chaudhari, CM Sandino, EK Cole…","Prospective deployment of deep learning in MRI: a framework for important considerations, challenges, and recommendations for best practices",67,2021, Wiley Online Library, Journal of Magnetic …,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.27331,17
39,"Das, T Liu, AB Jani, P Rossi, J Shelton…",Comparison of image-guided radiotherapy technologies for prostate cancer,66,2014, journals.lww.com, American journal of …,https://journals.lww.com/amjclinicaloncology/fulltext/2014/12000/Comparison_of_Image_guided_Radiotherapy.17.aspx,6
28," Ledezma, M Wintermark",Multimodal CT in stroke imaging: new concepts,66,2009, Elsevier, Radiologic clinics of North America,https://www.sciencedirect.com/science/article/pii/S0033838908001929,4
40,"Bruijnen, B Stemkens, CHJ Terhaard…",Intrafraction motion quantification and planning target volume margin determination of head-and-neck tumors using cine magnetic resonance imaging,64,2019, Elsevier, Radiotherapy and …,https://www.sciencedirect.com/science/article/pii/S0167814018334984,11
19," Potters, HA Marquering, E VanBavel…",Measuring wall shear stress using velocity-encoded MRI,63,2014, Springer, Current Cardiovascular …,https://link.springer.com/article/10.1007/s12410-014-9257-1,6
35,"Mastouri, SG Sawada…",Current noninvasive imaging techniques for detection of coronary artery disease,58,2010, Taylor & Francis, Expert review of …,https://www.tandfonline.com/doi/abs/10.1586/erc.09.164,4
15,"Liguori, D Farina, F Vaccher, G Ferrandino…",Myocarditis: imaging up to date,55,2020, Springer, La radiologia …,https://link.springer.com/article/10.1007/s11547-020-01279-8,11
88,"So, TY Lee",Quantitative myocardial CT perfusion: a pictorial review and the current state of technology development,54,2011, Elsevier, Journal of cardiovascular computed tomography,https://www.sciencedirect.com/science/article/pii/S1934592511003832,4
66," Ferreira, SK Piechnik",CMR parametric mapping as a tool for myocardial tissue characterization,51,2020, ncbi.nlm.nih.gov, Korean circulation journal,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7390720/,10
84,"Reindl, I Eitel, SJ Reinstadler",Role of cardiac magnetic resonance to improve risk prediction following acute ST-elevation myocardial infarction,49,2020, mdpi.com, Journal of Clinical Medicine,https://www.mdpi.com/2077-0383/9/4/1041,10
69,"Jaubert, G Cruz, A Bustin, T Schneider…",Free-running cardiac magnetic resonance fingerprinting: Joint T1/T2 map and Cine imaging,47,2020, Elsevier, Magnetic resonance …,https://www.sciencedirect.com/science/article/pii/S0730725X19305685,9
71," Craven, CW Tsao, A La Gerche…","Exercise cardiovascular magnetic resonance: development, current utility and future applications",45,2020, Elsevier, Journal of …,https://www.sciencedirect.com/science/article/pii/S1097664723003174,9
87,"Bettinardi, M Picchio, N Di Muzio…",Motion management in positron emission tomography/computed tomography for radiation treatment planning,42,2012, Elsevier, Seminars in nuclear …,https://www.sciencedirect.com/science/article/pii/S0001299812000268,3
14," Kim, I Klem, RJ Kim",Detection of myocardial ischemia by stress perfusion cardiovascular magnetic resonance,39,2007, Elsevier, Magnetic resonance imaging clinics of North …,https://www.sciencedirect.com/science/article/pii/S1064968907000943,2
99,Hwang,Introduction to contrast-enhanced ultrasound of the brain in neonates and infants: current understanding and future potential,39,2019, Springer, Pediatric radiology,https://link.springer.com/article/10.1007/s00247-018-4270-1,6
36,"Markowiak, HS Hofmann, M Ried",Classification and staging of thymoma,38,2020, ncbi.nlm.nih.gov, Journal of Thoracic Disease,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7797834/,8
9," de Muinck Keizer, AU Pathmanathan…",Fiducial marker based intra-fraction motion assessment on cine-MR for MR-linac treatment of prostate cancer,38,2019, iopscience.iop.org, Physics in Medicine …,https://iopscience.iop.org/article/10.1088/1361-6560/ab09a6/meta,6
25,"Ludwig, P Speier, F Seifert…",Pilot tone–based motion correction for prospective respiratory compensated cardiac cine MRI,37,2021, Wiley Online Library, Magnetic …,https://onlinelibrary.wiley.com/doi/abs/10.1002/mrm.28580,9
2, Menchó,Reconstruction techniques for cardiac cine MRI,37,2019, Springer, Insights into …,https://link.springer.com/article/10.1186/s13244-019-0754-2,6
10," Wnorowski, FF Guglielmo…",How to perform and interpret cine MR enterography,35,2015, Wiley Online Library, Journal of Magnetic …,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.24981,4
98,"Yerly, G Ginami, G Nordio, AJ Coristine…",Coronary endothelial function assessment using self‐gated cardiac cine MRI and k‐t sparse SENSE,33,2016, Wiley Online Library, Magnetic resonance …,https://onlinelibrary.wiley.com/doi/abs/10.1002/mrm.26050,4
18,"Shahzad, Q Tao, O Dzyubachyk, M Staring…",Fully-automatic left ventricular segmentation from long-axis cardiac cine MR scans,32,2017, Elsevier, Medical image …,https://www.sciencedirect.com/science/article/pii/S1361841517300567,4
76,"Corral Acero, E Zacur, H Xu, R Ariga…",SMOD-data augmentation based on statistical models of deformation to enhance segmentation in 2D cine cardiac MRI,26,2019, Springer, Functional Imaging and …,https://link.springer.com/chapter/10.1007/978-3-030-21949-9_39,4
53," Shah, HW Kim, RJ Kim",Evaluation of ischemic heart disease,24,2009, Elsevier, Heart failure clinics,https://www.sciencedirect.com/science/article/pii/S1551713609000166,2
73," Allen, TC Wong, C Bucciarell",Society for Cardiovascular Magnetic Resonance (SCMR) guidance for re-activation of cardiovascular magnetic resonance practice after peak phase of the …,24,2020, Springer, Journal of …,https://link.springer.com/article/10.1186/s12968-020-00654-8,5
62," Peper, GJ Strijkers, K Gazzola, WV Potters…",… assessment of carotid artery pulse wave velocity using compressed sensing accelerated high temporal resolution 2D CINE phase contrast cardiovascular …,23,2018, Springer, Journal of …,https://link.springer.com/article/10.1186/s12968-018-0499-y,3
46,"Chatterji, JL Fidler, SA Taylor…",State of the art MR enterography technique,22,2021, journals.lww.com, Topics in Magnetic …,https://journals.lww.com/topicsinmri/fulltext/2021/02000/State_of_the_Art_MR_Enterography_Technique.2.aspx?context=LatestArticles,6
86,"Mastouri, SG Sawada…",Noninvasive imaging techniques of constrictive pericarditis,21,2010, Taylor & Francis, Expert Review of …,https://www.tandfonline.com/doi/abs/10.1586/erc.10.77,1
22," Roth, LM Lannum, DK Dennison…",The current state and path forward for enterprise image viewing: HIMSS-SIIM collaborative white paper,21,2016, Springer, Journal of Digital Imaging,https://link.springer.com/article/10.1007/s10278-016-9887-8,2
1," Curtis, HLM Cheng",Primer and historical review on rapid cardiac CINE MRI,21,2022, Wiley Online Library, Journal of Magnetic Resonance …,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.27436,7
100,"Hwang, LO Tierradentr",The role of ultrasound in necrotizing enterocolitis,20,2022, Springer, Pediatric …,https://link.springer.com/article/10.1007/s00247-021-05187-5,7
11,"Peper, D Suchá, M Swaans…","Functional cardiac CT–going beyond anatomical evaluation of coronary artery disease with Cine CT, CT-FFR, CT perfusion and machine learning",20,2020, academic.oup.com, The British Journal of …,https://academic.oup.com/bjr/article-abstract/93/1113/20200349/7452065,4
95,"Carapella, E Jiméne",Towards the semantic enrichment of free-text annotation of image quality assessment for UK Biobank cardiac Cine MRI scans,19,2016, Springer, Deep Learning and Data …,https://link.springer.com/chapter/10.1007/978-3-319-46976-8_25,2
33,"Fotaki, E Puyo",Artificial intelligence in cardiac MRI: is clinical adoption forthcoming?,18,2022, frontiersin.org, Frontiers in …,https://www.frontiersin.org/articles/10.3389/fcvm.2021.818765/full,6
60,"Küstner, A Bustin, O Jaubert…",Fully self‐gated free‐running 3D Cartesian cardiac CINE with isotropic whole‐heart coverage in less than 2 min,17,2021, Wiley Online Library, NMR in …,https://analyticalsciencejournals.onlinelibrary.wiley.com/doi/abs/10.1002/nbm.4409,4
57,"Amano, F Yanagisawa, M Tachi, K Asai…",Three-dimensional cardiac MR imaging: related techniques and clinical applications,16,2017, jstage.jst.go.jp, … Resonance in Medical …,https://www.jstage.jst.go.jp/article/mrms/16/3/16_rev.2016-0116/_article/-char/ja/,2
56,"Contijoch, SK Iyer, JJ Pilla…",Self‐gated MRI of multiple beat morphologies in the presence of arrhythmias,15,2017, Wiley Online Library, Magnetic resonance …,https://onlinelibrary.wiley.com/doi/abs/10.1002/mrm.26381,2
43," Heethuis, AS Borggreve, L Goense…",Quantification of variations in intra-fraction motion of esophageal tumors over the course of neoadjuvant chemoradiotherapy based on cine-MRI,15,2018, iopscience.iop.org, Physics in Medicine …,https://iopscience.iop.org/article/10.1088/1361-6560/aacfb5/meta,2
74," van Harten, CS de Jonge, KJ Beek, J Stoker…",Untangling and segmenting the small intestine in 3D cine-MRI using deep learning,14,2022, Elsevier, Medical image …,https://www.sciencedirect.com/science/article/pii/S136184152200038X,5
26," Auger, S Ghadimi, X Cai, CE Reagan, C Sun…",Reproducibility of global and segmental myocardial strain using cine DENSE at 3Â T: a multicenter cardiovascular magnetic resonance study in healthy …,14,2022, Elsevier, Journal of …,https://www.sciencedirect.com/science/article/pii/S1097664723011651,5
21,"Lu, Z Zhou, JN Morelli, H Yu, Y Luo, X Hu, Z Li…",A systematic review of technical parameters for MR of the small bowel in non-IBD conditions over the last ten years,12,2019, nature.com, Scientific Reports,https://www.nature.com/articles/s41598-019-50501-9,2
34,"Nabi, A Malaty, DJ Shah",Stress cardiac magnetic resonance,11,2011, journals.lww.com, Current Opinion in Cardiology,https://journals.lww.com/co-cardiology/FullText/2011/09000/Stress_cardiac_magnetic_resonance.5.aspx,1
64," Peper, P van Ooij, B Jung, A Huber…",Advances in machine learning applications for cardiovascular 4D flow MRI,10,2022, frontiersin.org, Frontiers in …,https://www.frontiersin.org/articles/10.3389/fcvm.2022.1052068/full,3
67," Sandino, EK Cole, C Alkan…",Upstream machine learning in radiology,9,2021, radiologic.theclinics.com, Radiologic …,https://www.radiologic.theclinics.com/article/S0033-8389(21)00103-2/abstract,2
59,Niitsu,Kinematic MR imaging of the knee,8,0,connect.com,,https://www.thieme-connect.com/products/ejournals/html/10.1055/s-2001-15673,0
50," Steiner, S Flicker, WJ Eldredge, H Naidech…",Clinical experience with rapid acquisition cardiovascular CT imaging (cine CT) in the adult patient.,7,1989, pubs.rsna.org, Radiographics,https://pubs.rsna.org/doi/abs/10.1148/radiographics.9.2.2928573,0
51," Bhadelia, YM Chang, JN Oshinski…","Cerebrospinal fluid flow and brain motion in Chiari I malformation: past, present, and future",7,2023, Wiley Online Library, Journal of Magnetic …,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.28717,4
96,"Hunt, GS Gill, DA Alexander, SS Streeter…",Fast Deformable image registration for real-time target tracking during radiation therapy using cine MRI and deep learning,6,2023, Elsevier, International Journal of …,https://www.sciencedirect.com/science/article/pii/S0360301622034447,3
94,"Gröschel, C Ammann, L Zange…",… of left and right ventricular function parameters applying cardiovascular magnetic resonance in clinical routine–validation of a 2-shot compressed sensing cine …,6,2022, Taylor & Francis, Scandinavian …,https://www.tandfonline.com/doi/abs/10.1080/14017431.2022.2099010,2
16, Zucker,Compact pediatric cardiac magnetic resonance imaging protocols,5,2023, Springer, Pediatric Radiology,https://link.springer.com/article/10.1007/s00247-022-05447-y,2
47,"Kuroda, S Yatsushiro",New insights into MR safety for implantable medical devices,4,2022, jstage.jst.go.jp, Magnetic Resonance in Medical Sciences,https://www.jstage.jst.go.jp/article/mrms/21/1/21_rev.2021-0160/_article/-char/ja/,1
89,"Zaidi, T Pan",Recent advances in hybrid imaging for radiation therapy planning: the cutting edge,3,2011, pet.theclinics.com, PET clinics,https://www.pet.theclinics.com/article/S1556-8598(11)00013-7/abstract,0
61," Cohen, JA Parker, K Donohoe, D Jansons…",Three years' experience with an all-digital nuclear medicine department,3,1990, Elsevier, Seminars in nuclear …,https://www.sciencedirect.com/science/article/pii/S0001299805800315,0
75,"Yan, Y Luo, X Chen, EZ Chen, Q Liu…",From Compressed‐Sensing to Deep Learning MR: Comparative Biventricular Cardiac Function Analysis in a Patient Cohort,3,2023, Wiley Online Library, Journal of Magnetic …,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.28899,2
58,"Ludwig, P Speier, F Seifert, T Schaeffter…",Pilot tone-based prospective respiratory motion correction for 2D cine cardiac MRI,3,2019, researchgate.net, … correct 2D cine card …,https://www.researchgate.net/profile/Juliane-Ludwig-3/publication/350838104_Pilot_tone-based_prospective_respiratory_motion_correction_for_2D_cine_cardiac_MRI/links/607582ff92851cb4a9d870c5/Pilot-tone-based-prospective-respiratory-motion-correction-for-2D-cine-cardiac-MRI.pdf,0
82,"Piek, D Ryd, J Töger, F Testud…",Fetal 3D cardiovascular cine image acquisition using radial sampling and compressed sensing,3,2023, Wiley Online Library, Magnetic …,https://onlinelibrary.wiley.com/doi/abs/10.1002/mrm.29467,2
81,Markl,Techniques in the assessment of cardiovascular blood flow and velocity,2,2019, Springer, Cardiovascular Magnetic Resonance Imaging,https://link.springer.com/chapter/10.1007/978-1-4939-8841-9_7,0
27," Riis, J Chick, A Dunlop, D Tilly",The Quality Assurance of a 1.5 T MR-Linac,2,2024, Elsevier, Seminars in radiation oncology,https://www.sciencedirect.com/science/article/pii/S1053429623000668,2
55," Hamilton, GL da Cruz, I Rashid…",Deep image prior cine MR fingerprinting with B1+ spin history correction,2,2024, Wiley Online Library, Magnetic …,https://onlinelibrary.wiley.com/doi/abs/10.1002/mrm.29979,2
72,"Zeng, C Zeng, Z Zeng, S Li, Z Deng…",Basis and current state of computed tomography perfusion imaging: a review,2,2022, iopscience.iop.org, Physics in Medicine …,https://iopscience.iop.org/article/10.1088/1361-6560/ac8717/meta,1
91,"Chiribiri, M Henningsson, C Prieto…",Coronary and perfusion imaging with cardiovascular magnetic resonance: Current state of the art,1,2016, api.taylorfrancis.com, Imaging of the …,https://api.taylorfrancis.com/content/chapters/edit/download?identifierName=doi&identifierValue=10.1201/b19675-10&type=chapterpdf,0
4,"Craft, Y Li, NF Nashta, J Weber",Comparison between compressed sensing and segmented cine cardiac magnetic resonance: a meta-analysis,1,2023, Springer, BMC Cardiovascular Disorders,https://link.springer.com/article/10.1186/s12872-023-03426-1,0
42," Holt, E Wong, M Lipton",Conventional and ultrafast cine-computed tomography in cardiac imaging,0,1989, journals.lww.com, Current Opinion in Cardiology,https://journals.lww.com/co-cardiology/citation/1989/12000/Conventional_and_ultrafast_cine_computed.17.aspx,0
79,Pére,Convolutional Neural Networks for Segmentation in Short-Axis Cine Cardiac Magnetic Resonance Imaging: Review and Considerations,0,2022, taylorfrancis.com, … Neural Networks for …,https://www.taylorfrancis.com/chapters/edit/10.1201/9781003215141-1/convolutional-neural-networks-segmentation-short-axis-cine-cardiac-magnetic-resonance-imaging-manuel-p%C3%A9rez-pelegr%C3%AD-jos%C3%A9-monmeneu-mar%C3%ADa-l%C3%B3pez-lereu-david-moratal,0
54,"Weidensteiner, X Deligianni, T Haas, P Madoerin…",Cine phase contrast magnetic resonance imaging of calf muscle contraction in pediatric patients with cerebral palsy and healthy children: comparison of voluntary …,0,2023, medrxiv.org, medRxiv,https://www.medrxiv.org/content/10.1101/2023.08.02.23293313.abstract,0
90,"On, K Vimalesvaran, C Galazis…",automatic detection of aortic valve pathology using 3-chamber cine MRI,0,2023, academic.oup.com, European Heart …,https://academic.oup.com/ehjcimaging/article-abstract/24/Supplement_1/jead119.330/7199012,0
92,"Adly, R Van Sloun, K Hammernik…",Maximizing Segmentation Quality of Under-sampled Motion Corrupted Cardiac Cine-MRI Using an End-to-End Deep Learning Model,0,2022, openreview.net, Medical Imaging with …,https://openreview.net/forum?id=oZvqfAczKji,0
70," Lim, W Auffermann, CB Higgins",Cine MR imaging-current use in cardiac diagnosis,0,1988, jksronline.org, Journal of the Korean …,https://www.jksronline.org/Synapse/Data/PDFData/1016JKRS/jkrs-24-584.pdf,0
68," Sheagren, T Cao, JH Patel, Z Chen…",Motion-compensated T1 mapping in cardiovascular magnetic resonance imaging: a technical review,0,2023, ncbi.nlm.nih.gov, Frontiers in …,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10542904/,0
