Rank,Author,Title,Citations,Year,Publisher,Venue,Source,cit/year
47,"Pothuaud, CL Benhamou, P Porion…",Fractal dimension of trabecular bone projection texture is related to three‐dimensional microarchitecture,203,2000, academic.oup.com, Journal of Bone and …,https://academic.oup.com/jbmr/article-abstract/15/4/691/7515607,8
49," Anderst, E Baillargeon, WF Donaldson III, JY Lee…",Validation of a noninvasive technique to precisely measure in vivo three-dimensional cervical spine movement,116,2011, journals.lww.com, Spine,https://journals.lww.com/spinejournal/fulltext/2011/03150/Biomechanical_Evaluations_of_Various_C1_C2.19.aspx,8
95,"Nasor, W Obaid","Segmentation of osteosarcoma in MRI images by K‐means clustering, Chan‐Vese segmentation, and iterative Gaussian filtering",33,2021, Wiley Online Library, IET Image Processing,https://ietresearch.onlinelibrary.wiley.com/doi/abs/10.1049/ipr2.12106,8
55,"Huang, VP Ness, X Yang, H Chen…",Spatiotemporal analyses of osteogenesis and angiogenesis via intravital imaging in cranial bone defect repair,78,2015, academic.oup.com, Journal of Bone and …,https://academic.oup.com/jbmr/article-abstract/30/7/1217/7599201,8
67,"Byrd, S Tobin, E Bresch, S Narayanan",Timing effects of syllable structure and stress on nasals: A real-time MRI examination,130,2009, Elsevier, Journal of Phonetics,https://www.sciencedirect.com/science/article/pii/S0095447008000570,8
93,"Sahara, K Sugamoto, M Murai…",Three‐dimensional clavicular and acromioclavicular rotations during arm abduction using vertically open MRI,121,2007, Wiley Online Library, Journal of Orthopaedic …,https://onlinelibrary.wiley.com/doi/abs/10.1002/jor.20407,7
71," van Buul, G Kotek, PA Wielopolski, E Farrell…",Clinically translatable cell tracking and quantification by MRI in cartilage repair using superparamagnetic iron oxides,94,2011, journals.plos.org, PloS one,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0017001,7
32,"Matsui, K Shimada, PD Andrew",Deviation of skin marker from bone target during movement of the scapula,108,2006, Elsevier, Journal of Orthopaedic Science,https://www.sciencedirect.com/science/article/pii/S094926581532594X,6
50,"Aprovitola, L Gallo",Knee bone segmentation from MRI: A classification and literature review,53,2016, Elsevier, Biocybernetics and Biomedical Engineering,https://www.sciencedirect.com/science/article/pii/S020852161630002X,6
31," Barrow, SJC Charles, M Issa…",Distance to dislocation and recurrent shoulder dislocation after arthroscopic Bankart repair: rethinking the glenoid track concept,18,2022, journals.sagepub.com, … American Journal of …,https://journals.sagepub.com/doi/abs/10.1177/03635465221128913,6
61,"Fitzek, T Mewes, S Fitzek, HJ Mentzel…",Diffusion‐weighted MRI of cholesteatomas of the petrous bone,134,2002, Wiley Online Library, … Resonance Imaging …,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.10118,6
6," Hipp, A Jansujwicz, CA Simmons…",Trabecular bone morphology from micro‐magnetic resonance imaging,179,1996, academic.oup.com, Journal of Bone and …,https://academic.oup.com/jbmr/article-abstract/11/2/286/7500992,6
91," Grelsamer, AN Bazos…",Radiographic analysis of patellar tilt,203,1993, boneandjoint.org.uk, The Journal of Bone & …,https://boneandjoint.org.uk/article/10.1302/0301-620x.75b5.8376449,6
97," Bottoni, JD Johnson, L Zhou…",… shoulder stabilization: A prospective randomized clinical trial with 15-year follow-up with an assessment of the glenoid being “on-track” and “off-track” as a predictor of …,25,2021, journals.sagepub.com, … American Journal of …,https://journals.sagepub.com/doi/abs/10.1177/03635465211018212,6
14," Sheehan, FE Zajac, JE Drace",Using cine phase contrast magnetic resonance imaging to non-invasively study in vivo knee dynamics,155,1997, Elsevier, Journal of biomechanics,https://www.sciencedirect.com/science/article/pii/S0021929097001097,6
86,"Cuccione, P Chhour, S S",Multicolor spectral photon counting CT monitors and quantifies therapeutic cells and their encapsulating scaffold in a model of brain damage,27,2020, ncbi.nlm.nih.gov, …,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7256015/,5
88," Pallone, SP Poplack, HBR Avutu…",Supine breast MRI and 3D optical scanning: a novel approach to improve tumor localization for breast conserving surgery,50,2014, Springer, Annals of surgical …,https://link.springer.com/article/10.1245/s10434-014-3598-5,5
36," Seisler, FT Sheehan","Normative Three-Dimensional Patellofemoral and Tibiofemoral Kinematics: A Dynamic, in Vivo Study",92,2007, ieeexplore.ieee.org, IEEE Transactions on biomedical …,https://ieeexplore.ieee.org/abstract/document/4237348/,5
52," Blanco, R Ojala, J Kariniemi, J Perälä…",Interventional and intraoperative MRI at low field scanner–a review,100,2005, Elsevier, European journal of …,https://www.sciencedirect.com/science/article/pii/S0720048X05001221,5
99,"Sahara, K Sugamoto, M Murai, H Tanaka…",The three-dimensional motions of glenohumeral joint under semi-loaded condition during arm abduction using vertically open MRI,86,2007, Elsevier, Clinical …,https://www.sciencedirect.com/science/article/pii/S0268003306000891,5
90,"Li, M Wu, Y Zhang, L Xu, J Yu",Piano: A parametric hand bone model from magnetic resonance imaging,19,2021, arxiv.org, arXiv preprint arXiv:2106.10893,https://arxiv.org/abs/2106.10893,5
42," Sheehan, FE Zajac, JE Drace",In vivo tracking of the human patella using cine phase contrast magnetic resonance imaging,132,1999, asmedigitalcollection.asme.org,,https://asmedigitalcollection.asme.org/biomechanical/article-abstract/121/6/650/398734,5
96,"Chang, SK Pakin, ME Schweitzer…",Adaptations in trabecular bone microarchitecture in Olympic athletes determined by 7T MRI,88,2008, Wiley Online Library, … Resonance Imaging …,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.21326,5
18,Akbar,MRI vs CT-based 2D-3D auto-registration accuracy for quantifying shoulder motion using biplane video-radiography,28,2019, Elsevier, Journal of …,https://www.sciencedirect.com/science/article/pii/S0021929018307486,5
94,"A Anas, A Rasoulian, A Seitel…",Automatic Segmentation of Wrist Bones in CT Using a Statistical Wrist Shape  Pose Model,43,2016, ieeexplore.ieee.org, IEEE transactions on …,https://ieeexplore.ieee.org/abstract/document/7406731/,5
16,"Baka, BL Kaptein, JE Giphart, M Staring…",Evaluation of automated statistical shape model based knee kinematics from biplane fluoroscopy,47,2014, Elsevier, Journal of …,https://www.sciencedirect.com/science/article/pii/S0021929013004454,4
48,"Shi, D Sun, Z Qiu, KL Weiss",An efficient method for segmentation of MRI spine images,78,2007, ieeexplore.ieee.org, 2007 IEEE/ICME International …,https://ieeexplore.ieee.org/abstract/document/4381830/,4
92,"Hu, G Qian, A Aziz…",Segmentation of brain from computed tomography head images,78,2006, ieeexplore.ieee.org, 2005 IEEE Engineering in …,https://ieeexplore.ieee.org/abstract/document/1617201/,4
17," Englander, JT Martin, PK Ganapathy…",Automatic registration of MRI-based joint models to high-speed biplanar radiographs for precise quantification of in vivo anterior cruciate ligament deformation …,31,2018, Elsevier, Journal of …,https://www.sciencedirect.com/science/article/pii/S0021929018307310,4
28," Lau, D Conway, PF Curran, BT Feeley…",Bipolar bone loss in patients with anterior shoulder dislocation: a comparison of adolescents versus adult patients,32,2017, Elsevier, … : The Journal of …,https://www.sciencedirect.com/science/article/pii/S0749806317303729,4
12,"Alberich‐Bayarri, L Marti‐Bonmati, MA Pérez…",Assessment of 2D and 3D fractal dimension measurements of trabecular bone from high‐spatial resolution magnetic resonance images at 3 T,61,2010, Wiley Online Library, Medical …,https://aapm.onlinelibrary.wiley.com/doi/abs/10.1118/1.3481509,4
9,"Duryea, M Magalnick, S Alli, L Yao, M Wilson…",Semiautomated three‐dimensional segmentation software to quantify carpal bone volume changes on wrist CT scans for arthritis assessment,47,2008, Wiley Online Library, Medical …,https://aapm.onlinelibrary.wiley.com/doi/abs/10.1118/1.2900111,3
11,"Blanco Sequeiros, R Klemola, R Ojala, L Jyrkinen…",MRI-guided trephine biopsy and fine-needle aspiration in the diagnosis of bone lesions in low-field (0.23 T) MRI system using optical instrument tracking,60,2002, Springer, European …,https://link.springer.com/article/10.1007/s003300101104,3
62,"Gulati, R Dessouky, V Wadhwa…",New concepts of radiologic preoperative evaluation of anterior shoulder instability: on-track and off-track lesions,19,2018, journals.sagepub.com, Acta …,https://journals.sagepub.com/doi/abs/10.1177/0284185117745573,3
70, Griffith,Measuring glenoid and humeral bone loss in shoulder dislocation,17,2019, ncbi.nlm.nih.gov, Quantitative Imaging in Medicine and Surgery,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6414777/,3
72,"Fink, JJ Gevaert, JW Barrett, JD Dikeakos…",In vivo tracking of adenoviral-transduced iron oxide-labeled bone marrow-derived dendritic cells using magnetic particle imaging,6,2023, Springer, European Radiology …,https://link.springer.com/article/10.1186/s41747-023-00359-4,3
27,"Baka, M de Bruijne, T van Walsum…",Statistical shape model-based femur kinematics from biplane fluoroscopy,37,2012, ieeexplore.ieee.org, … on Medical Imaging,https://ieeexplore.ieee.org/abstract/document/6189080/,3
100," Smoger, KB Shelburne, AJ Cyr, PJ Rullkoetter…",Statistical shape modeling predicts patellar bone geometry to enable stereo-radiographic kinematic tracking,25,2017, Elsevier, Journal of …,https://www.sciencedirect.com/science/article/pii/S0021929017302610,3
87,"Soltanian‐Zadeh, JP Windham",A multiresolution approach for contour extraction from brain images,64,1997, Wiley Online Library, Medical physics,https://aapm.onlinelibrary.wiley.com/doi/abs/10.1118/1.598099,2
98," McGibbon, J Bencardino, ED Yeh…",Accuracy of cartilage and subchondral bone spatial thickness distribution from MRI,53,2003, Wiley Online Library, … Magnetic Resonance …,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.10309,2
76," Bengtsson, S Kim, L Lin, GA Walter, EW Scott",Ultra-high-field MRI real-time imaging of HSC engraftment of the bone marrow niche,26,2011, nature.com, Leukemia,https://www.nature.com/articles/leu201172,2
1,"Majumdar, HK Genant, S Grampp, MD Jergas…",Analysis of trabecular bone structure in the distal radius using high-resolution MRI,74,1994, Springer, European …,https://link.springer.com/article/10.1007/BF00226822,2
35,"Feng, X Jin, G Dai, J Liu, J Chen, L Yang",In vitro targeted magnetic delivery and tracking of superparamagnetic iron oxide particles labeled stem cells for articular cartilage defect repair,27,2011, Springer, Journal of Huazhong …,https://link.springer.com/article/10.1007/s11596-011-0253-2,2
13,"E Verweij, TP van Iersel, DFP van Deurzen…",“Nearly off-track lesions” or a short distance from the medial edge of the Hill-Sachs lesion to the medial edge of the glenoid track does not seem to be accurate …,3,2023, Elsevier, Journal of shoulder and …,https://www.sciencedirect.com/science/article/pii/S1058274622008102,2
5," Lee, YN Chung",Integrating edge detection and thresholding approaches to segmenting femora and patellae from magnetic resonance images,30,2005, World Scientific, Biomedical Engineering: Applications  Basis …,https://www.worldscientific.com/doi/abs/10.4015/S1016237205000020,2
7," Sigmund, H Cho, YQ Song",High‐resolution MRI of internal field diffusion‐weighting in trabecular bone,28,2009, Wiley Online Library, NMR in Biomedicine: An …,https://analyticalsciencejournals.onlinelibrary.wiley.com/doi/abs/10.1002/nbm.1354,2
8," Kim, HG Kang, HS Kim",MRI-guided navigation surgery with temporary implantable bone markers in limb salvage for sarcoma,34,2010, Springer, Clinical Orthopaedics and Related Research …,https://link.springer.com/article/10.1007/s11999-009-1209-8,2
54,"Zhang, Y Zhang, HD Cheng, M Xian, S Gai…",Computer-aided knee joint magnetic resonance image segmentation-a survey,16,2018, arxiv.org, arXiv preprint arXiv …,https://arxiv.org/abs/1802.04894,2
2," Magland, FW Wehrli",Trabecular bone structure analysis in the limited spatial resolution regime of in vivo MRI,31,2008, Elsevier, Academic radiology,https://www.sciencedirect.com/science/article/pii/S1076633208003334,2
22,"Monsees, KM Voit, DJ Wallace, J Sawinski…",Estimation of skeletal kinematics in freely moving rodents,6,2022, nature.com, Nature …,https://www.nature.com/articles/s41592-022-01634-9,2
44,"Li, Q Zou, L Chen, W Li",A ternary doped single matrix material with dual functions of bone repair and multimodal tracking for applications in orthopedics and dentistry,11,2018, pubs.rsc.org, Journal of Materials Chemistry B,https://pubs.rsc.org/en/content/articlehtml/2018/tb/c8tb02041h,2
20,"Koch, AG Schwing, D Comaniciu…",Fully automatic segmentation of wrist bones for arthritis patients,26,2011, ieeexplore.ieee.org, … on Biomedical Imaging …,https://ieeexplore.ieee.org/abstract/document/5872487/,2
41," Lerner, JG Tame",The use of sequential MR image sets for determining tibiofemoral motion: reliability of coordinate systems and accuracy of motion tracking algorithm,47,2003, asmedigitalcollection.asme.org, J. Biomech …,https://asmedigitalcollection.asme.org/biomechanical/article-abstract/125/2/246/463867,2
26,"Upadhyaya, WS Lee, C Joslin",Patient specific bone tracking using ultrasound for human movement analysis,6,2016, ieeexplore.ieee.org, 2016 IEEE International …,https://ieeexplore.ieee.org/abstract/document/7533738/,1
24," NIETOSVAARA, KA AALTO",Ultrasonographic evaluation of patellar tracking in children,39,1993, journals.lww.com, Clinical Orthopaedics and …,https://journals.lww.com/clinorthop/abstract/1993/12000/Ultrasonographic_Evaluation_of_Patellar_Tracking.13.aspx,1
82,"Vilimek, J Kubicek, M Penhaker…",Current automatic methods for knee cartilage segmentation: a review,5,2019, ieeexplore.ieee.org, 2019 8th European …,https://ieeexplore.ieee.org/abstract/document/8946132/,1
45,"Gao, PL Chang, D Rueckert, SM Ali, D Cohen…",Modeling of the bony pelvis from MRI using a multi-atlas AE-SDM for registration and tracking in image-guided robotic prostatectomy,15,2013, Elsevier, … Medical Imaging and …,https://www.sciencedirect.com/science/article/pii/S0895611113000037,1
46, Ryzhkov,Knee cartilage segmentation algorithms: a critical literature review,10,2015, studenttheses.uu.nl,,https://studenttheses.uu.nl/handle/20.500.12932/19524,1
69,"Voronin, V Marchuk, E Semenishchev…",Medical image segmentation using 3D MRI data,5,2017, spiedigitallibrary.org, Mobile Multimedia …,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/10221/102210A/Medical-image-segmentation-using-3D-MRI-data/10.1117/12.2262857.short,1
10,"Pandey, SK Shrivastava",A survey paper on calcaneus bone tumor detection using different improved canny edge detector,10,2018, ieeexplore.ieee.org, 2018 IEEE International …,https://ieeexplore.ieee.org/abstract/document/8541194/,1
15,"Mille, R Bone, P Makris…",Segmentation and tracking of the left ventricle in 3D MRI sequences using an active surface model,8,2007, ieeexplore.ieee.org, … Symposium on Computer …,https://ieeexplore.ieee.org/abstract/document/4262659/,0
34,"Abouhossein, GK Knopf…",Robust registration of coordinate data sets for noninvasive measurement of bone kinematics,2,2001, ieeexplore.ieee.org,Man for …,https://ieeexplore.ieee.org/abstract/document/973695/,0
25,"Cong, S Charles, RP Reddy…",Defining Critical Humeral Bone Loss: Inferior Craniocaudal Hill-Sachs Extension as Predictor of Recurrent Instability After Primary Arthroscopic Bankart Repair,0,2024, journals.sagepub.com, … American Journal of …,https://journals.sagepub.com/doi/abs/10.1177/03635465231209443,0
29," Friedrich, CD Mote",Automatic tracking of bone motion using ultrasound,1,1996, asmedigitalcollection.asme.org, ASTM SPECIAL …,https://asmedigitalcollection.asme.org/astm-ebooks/book/chapter-pdf/7201651/10_1520_stp37924s.pdf,0
33,"Onal, S La",MRI-based semi-automatic pelvimetry measurement for pelvic organ prolapse diagnosis,5,2012, ieeexplore.ieee.org, … on Information Science …,https://ieeexplore.ieee.org/abstract/document/6310663/,0
60,"Floris, R Bruder, T Wissel, P Stüber…",Measuring cranial soft tissue thickness with mri or force-compensated tracked ultrasound,2,2014, researchgate.net, British Journal of …,https://www.researchgate.net/profile/Floris-Ernst/publication/314893861_Measuring_Cranial_Soft_Tissue_Thickness_with_MRI_or_Force-Compensated_Tracked_Ultrasound/links/64466d6a2d8ff0036399c1fa/Measuring-Cranial-Soft-Tissue-Thickness-with-MRI-or-Force-Compensated-Tracked-Ultrasound.pdf,0
84,H Taha,Magnetic Resonance Imaging for Tracking of Cells and Agents Targeted to Bone Fracture,0,2015, search.proquest.com,,https://search.proquest.com/openview/830f6f7ed275b9586d20e9f2653ef897/1?pq-origsite=gscholar&cbl=18750,0
83, Fellows,Magnetic resonance imaging for in vivo assessment of three-dimensional patellar tracking: a study on the accuracy and repeatability of a novel measurement …,1,0,archives.canada.ca,,https://library-archives.canada.ca/eng/services/services-libraries/theses/Pages/item.aspx?idNumber=57063905,0
59,"Cheng, S Nilufar, A Basu, R Goebel",Shape tracking and registration for 4d visualization of MRI and structure,2,2006, Springer, …   ISVC 2006 Lake Tahoe  NV  USA …,https://link.springer.com/chapter/10.1007/11919476_26,0
81,Stanzl,Longitudinal alignment for tracking lesion evolution in multiple myeloma,0,2019, scholar.archive.org,,https://scholar.archive.org/work/b2cfl4zstjbqfcknomcife66ba/access/wayback/https://repositum.tuwien.at/bitstream/20.500.12708/11416/2/Stanzl%20Verena%20-%202019%20-%20Longitudinal%20alignment%20for%20tracking%20lesion%20evolution%20in...pdf,0
80,"Aydıngöz, AE Yıldız, G Huri",Glenoid Track Assessment at Imaging in Anterior Shoulder Instability: Rationale and Step-by-Step Guide,1,2023, pubs.rsna.org, RadioGraphics,https://pubs.rsna.org/doi/abs/10.1148/rg.230030,0
37,"Zhang, L Xu, H Song, C Bu, J Kang, C Zhang…",SHED Cells Labeled with MIRB can be Tracked in Repairing Periodontal Bone Defects in Rats,0,2020, researchsquare.com,,https://www.researchsquare.com/article/rs-111231/latest,0
78," Cuadra, J Favre, P Omoumi",Quantification in musculoskeletal imaging using computational analysis and machine learning: segmentation and radiomics,25,0,connect.com,,https://www.thieme-connect.com/products/ejournals/html/10.1055/s-0039-3400268,0
77,"Magland, C Jones, M Wald…",Could not catch title,4,2007," ISMRM, Berlin, Germany", Proc ISMRM  15th …,"Look manually at: https://scholar.google.com/scholar?start=70&q=edge+tracking+mri+bone&hl=en&as_sdt=0,5",0
40,Soltania,Automated contour extraction using a multi-scale approach,7,1994, ieeexplore.ieee.org, Proceedings of 1994 …,https://ieeexplore.ieee.org/abstract/document/474715/,0
74,"Wissel, P Stüber, B Wagner…",Tissue segmentation from head MRI: a ground truth validation for feature-enhanced tracking,2,2015, degruyter.com, Current Directions in …,https://www.degruyter.com/document/doi/10.1515/cdbme-2015-0057/html,0
56,"Garibotto, V Garibotto",Edge Tracking of subjective contours in Biomedical Imaging,1,2007, ieeexplore.ieee.org, 14th International Conference on …,https://ieeexplore.ieee.org/abstract/document/4362864/,0
66,"Zhang, DD Lichti, JC Küpper…",An automatic ICP-based 2D-3D registration method for a high-speed biplanar videoradiography imaging system,5,0,sci.net,,https://www.int-arch-photogramm-remote-sens-spatial-inf-sci.net/XLIII-B2-2020/805/2020/isprs-archives-XLIII-B2-2020-805-2020.pdf,0
58,"Jaya, K Thanushkodi, M Karnan",Could not catch title,66,0," … International Journal of Computer Science and …, 2009",J Jaya  K Thanushkodi,"Look manually at: https://scholar.google.com/scholar?start=50&q=edge+tracking+mri+bone&hl=en&as_sdt=0,5",0
51," Thompson, G Penney, P Dasgupta, D Hawkes",Accuracy analysis of an image guided robotic urology surgery system,1,2009, discovery.ucl.ac.uk,,https://discovery.ucl.ac.uk/id/eprint/1475202/,0
