Rank,Author,Title,Citations,Year,Publisher,Venue,Source,cit/year
84," Dennis, MR Mahfouz, RD Komistek, W Hoff",In vivo determination of normal and anterior cruciate ligament-deficient knee kinematics,351,2005, Elsevier, Journal of biomechanics,https://www.sciencedirect.com/science/article/pii/S002192900400082X,18
88," Morgan, VR Kalman, DM Grawl",Definitive landmarks for reproducible tibial tunnel placement in anterior cruciate ligament reconstruction,345,1995, Elsevier, … The Journal of Arthroscopic & Related …,https://www.sciencedirect.com/science/article/pii/0749806395900039,12
63," Morin, MJ Bierman, J Tong, S Jin",Mechanism and kinetics of spontaneous nanotube growth driven by screw dislocations,327,2010, science.org, Science,https://www.science.org/doi/abs/10.1126/science.1182977,22
49," Domb, MJ Philippon, BD Giordano","Arthroscopic capsulotomy, capsular repair, and capsular plication of the hip: relation to atraumatic instability",325,2013, Elsevier, Arthroscopy: The Journal of …,https://www.sciencedirect.com/science/article/pii/S0749806312003106,27
7," Piazza, PR Cavanagh",Measurement of the screw-home motion of the knee is sensitive to errors in axis alignment,299,2000, Elsevier, Journal of biomechanics,https://www.sciencedirect.com/science/article/pii/S0021929000000567,12
43," Dennis, RD Komistek, MR Mahfouz…",A multicenter analysis of axial femorotibial rotation after total knee arthroplasty,293,2004, journals.lww.com, Clinical Orthopaedics …,https://journals.lww.com/clinorthop/fulltext/2004/11000/A_Multicenter_Analysis_of_Axial_Femorotibial.30.aspx,14
83,"Van Kampen, R Huiskes",The three‐dimensional tracking pattern of the human patella,292,1990, Wiley Online Library, Journal of Orthopaedic Research,https://onlinelibrary.wiley.com/doi/abs/10.1002/jor.1100080309,8
55,"Asano, M Akagi, K Tanaka, J Tamura…",In vivo three-dimensional knee kinematics using a biplanar image-matching technique,278,2001, journals.lww.com, … and Related Research …,https://journals.lww.com/clinorthop/fulltext/2001/07000/in_vivo_three_dimensional_knee_kinematics_using_a.23.aspx,12
37,"Engebretsen, WD Lew, JL Lewis…",The effect of an iliotibial tenodesis on intraarticular graft forces and knee joint motion,278,1990, journals.sagepub.com, The American journal …,https://journals.sagepub.com/doi/abs/10.1177/036354659001800210,8
36," Powers, PY Chen, SF Reischl…",Comparison of foot pronation and lower extremity rotation in persons with and without patellofemoral pain,250,2002, journals.sagepub.com, Foot & ankle …,https://journals.sagepub.com/doi/abs/10.1177/107110070202300709,11
10," Stiehl, DA Dennis, RD Komistek, HS Crane",In vivo determination of condylar lift-off and screw-home in a mobile-bearing total knee arthroplasty,240,1999, Elsevier, The Journal of arthroplasty,https://www.sciencedirect.com/science/article/pii/S0883540399900542,9
77,"Nagano, H Ida, M Akai, T Fukubayashi",Gender differences in knee kinematics and muscle activity during single limb drop landing,234,2007, Elsevier, The Knee,https://www.sciencedirect.com/science/article/pii/S0968016006002146,13
57," Dennis, RD Komistek…",In vivo fluoroscopic analysis of fixed-bearing total knee replacements,232,2003, journals.lww.com, Clinical Orthopaedics and …,https://journals.lww.com/clinorthop/fulltext/2003/05000/in_vivo_fluoroscopic_analysis_of_fixed_bearing.14.aspx,11
76,"R Freeman, V Pinskerova",The movement of the knee studied by magnetic resonance imaging,232,2003, journals.lww.com, Clinical Orthopaedics and Related …,https://journals.lww.com/clinorthop/fulltext/2003/05000/The_Movement_of_the_Knee_Studied_by_Magnetic.7.aspx,11
3," Hallen, O Lindahl",The “screw-home” movement in the knee-joint,225,1966, Taylor & Francis, Acta Orthopaedica Scandinavica,https://www.tandfonline.com/doi/pdf/10.3109/17453676608989407,4
95," Mulholland, DR Gunn",Sliding screw plate fixation of intertrochanteric femoral fractures,219,1972, journals.lww.com, Journal of Trauma and Acute Care …,https://journals.lww.com/jtrauma/citation/1972/07000/SLIDING_SCREW_PLATE_FIXATION_OF_INTERTROCHANTERIC.6.aspx,4
1," Moglo, A Shiraz",Cruciate coupling and screw-home mechanism in passive knee joint during extension–flexion,209,2005, Elsevier, Journal of biomechanics,https://www.sciencedirect.com/science/article/pii/S0021929004002805,10
96," Ramsey, PF Wretenberg",Biomechanics of the knee: methodological considerations in the in vivo kinematic analysis of the tibiofemoral and patellofemoral joint,202,1999, Elsevier, Clinical biomechanics,https://www.sciencedirect.com/science/article/pii/S0268003399000157,8
35,"Simon, R Mascarenhas, BM Saltzman…",The relationship between anterior cruciate ligament injury and osteoarthritis of the knee,191,2015, Wiley Online Library, Advances in …,https://onlinelibrary.wiley.com/doi/abs/10.1155/2015/928301,19
60, Garden,The structure and function of the proximal end of the femur,190,1961, boneandjoint.org.uk, The Journal of Bone & Joint Surgery British …,https://boneandjoint.org.uk/article/10.1302/0301-620x.43b3.576,3
34, Edmunds,Current concepts of the anatomy of the thumb trapeziometacarpal joint,177,2011, Elsevier, The Journal of hand surgery,https://www.sciencedirect.com/science/article/pii/S0363502310013304,13
91," Mikulak, OM Mahoney, TP Schmalzried",Loosening and osteolysis with the press-fit condylar posterior-cruciate-substituting total knee replacement,173,2001, journals.lww.com, JBJS,https://journals.lww.com/jbjsjournal/fulltext/2001/03000/Loosening_and_Osteolysis_with_the_Press_Fit.12.aspx,7
100, Culp Jr,Coronavirus disease 2019: in-home isolation room construction,173,2020, journals.lww.com, A&a Practice,https://journals.lww.com/aacr/fulltext/2020/04000/coronavirus_disease_2019__in_home_isolation_room.28.aspx,35
79," Fleming JR, DJ Blatz…",Posterior problems in the knee: posterior cruciate insufficiency and posterolateral rotatory insufficiency,171,1981, journals.sagepub.com, The American Journal of …,https://journals.sagepub.com/doi/abs/10.1177/036354658100900207,4
52," Callaghan, MR O'Rourke, DD Goetz…",Tibial post impingement in posterior-stabilized total knee arthroplasty,169,2002, journals.lww.com, Clinical Orthopaedics …,https://journals.lww.com/clinorthop/fulltext/2002/11000/Tibial_Post_Impingement_in_Posterior_Stabilized.14.aspx/1000,7
40," Koh, MD Grabiner, RJ De Swart",In vivo tracking of the human patella,168,1992, Elsevier, Journal of biomechanics,https://www.sciencedirect.com/science/article/pii/002192909290105A,5
62," Masouros, AMJ Bull, AA Amis",(i) Biomechanics of the knee joint,167,2010, Elsevier, Orthopaedics and Trauma,https://www.sciencedirect.com/science/article/pii/S1877132710000308,11
31,"J Bull, HN Andersen, O Basso…",Incidence and Mechanism of the Pivot Shift: An In Vitro Study.,162,1999, journals.lww.com,2007 …,https://journals.lww.com/corr/abstract/1999/06000/incidence_and_mechanism_of_the_pivot_shift__an_in.29.aspx,6
25," Dai, D Li, Q Zhang, G Jin",Mobility analysis of a complex structured ball based on mechanism decomposition and equivalent screw system analysis,159,2004, Elsevier, Mechanism and Machine Theory,https://www.sciencedirect.com/science/article/pii/S0094114X04000114,8
97," Powers, FG Shellock, M Pfaff",Quantification of patellar tracking using kinematic MRI,159,1998, Wiley Online Library, Journal of Magnetic …,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.1880080332,6
70,"Kannus, J Bergfeld, M Järvinen, RJ Johnson, M Pope…",Injuries to the posterior cruciate ligament of the knee,154,1991, Springer, Sports Medicine,https://link.springer.com/article/10.2165/00007256-199112020-00004,5
74,"Gan, JS Dai, Q Liao",Constraint analysis on mobility change of a novel metamorphic parallel mechanism,149,2010, Elsevier, Mechanism and Machine Theory,https://www.sciencedirect.com/science/article/pii/S0094114X10001382,10
87, Alderink,"The sacroiliac joint: review of anatomy, mechanics, and function",144,1991, jospt.org, Journal of Orthopaedic & Sports Physical Therapy,https://www.jospt.org/doi/abs/10.2519/jospt.1991.13.2.71,4
45," Drosos, JL Pozo",The causes and mechanisms of meniscal injuries in the sporting and non-sporting environment in an unselected population,144,2004, Elsevier, The knee,https://www.sciencedirect.com/science/article/pii/S0968016003001054,7
44, ROBERTS,Fractures of the condyles of the tibia: an anatomical and clinical end-result study of one hundred cases,142,1968, journals.lww.com, JBJS,https://journals.lww.com/jbjsjournal/abstract/1968/50080/Fractures_of_the_Condyles_of_the_Tibia__AN.1.aspx,2
14," Pennington, JJ Swienckowski, WB Lutes…",Lateral unicompartmental knee arthroplasty: survivorship and technical considerations at an average follow-up of 12.4 years,142,2006, Elsevier, The Journal of …,https://www.sciencedirect.com/science/article/pii/S0883540305001336,7
32," Stiehl, RD Komistek, DA Dennis",Detrimental kinematics of a flat on flat total condylar knee arthroplasty,139,1999, journals.lww.com, Clinical Orthopaedics and …,https://journals.lww.com/clinorthop/abstract/1999/08000/detrimental_kinematics_of_a_flat_on_flat_total.19.aspx,5
85, WELSH,Knee joint structure and function.,139,1980, journals.lww.com, Clinical Orthopaedics and Related Research (1976 …,https://journals.lww.com/corr/citation/1980/03000/knee_joint_structure_and_function.3.aspx,3
66," Smith, KM Refshauge, JM Scarvell",Development of the concepts of knee kinematics,135,2003, Elsevier, Archives of physical medicine and …,https://www.sciencedirect.com/science/article/pii/S0003999303002818,6
82,Solomonow,Ligaments: a source of musculoskeletal disorders,128,2009, Elsevier, Journal of bodywork and movement therapies,https://www.sciencedirect.com/science/article/pii/S1360859208000107,8
27," Coughlin, SJ Incavo, DL Churchill…",Tibial axis and patellar position relative to the femoral epicondylar axis during squatting,126,2003, Elsevier, The Journal of …,https://www.sciencedirect.com/science/article/pii/S0883540303004492,6
24,"Bytyqi, B Shabani, S Lustig, L Cheze…",Gait knee kinematic alterations in medial osteoarthritis: three dimensional assessment,124,2014, Springer, International …,https://link.springer.com/article/10.1007/s00264-014-2312-3,11
33,"Hamai, T Moro‐oka, H Miura…",Knee kinematics in medial osteoarthritis during in vivo weight‐bearing activities,120,2009, Wiley Online Library, Journal of …,https://onlinelibrary.wiley.com/doi/abs/10.1002/jor.20928,8
98,"Huang, J Wang",Mechanism of and factors associated with the loosening of the implant abutment screw: a review,118,2019, Wiley Online Library, Journal of Esthetic and Restorative Dentistry,https://onlinelibrary.wiley.com/doi/abs/10.1111/jerd.12494,20
39," Merican, KM Ghosh, F Iranpour, DJ Deehan…",The effect of femoral component rotation on the kinematics of the tibiofemoral and patellofemoral joints after total knee arthroplasty,114,2011, Springer, Knee Surgery  Sports …,https://link.springer.com/article/10.1007/s00167-011-1499-8,8
4," Kim, KJ Kim, DS Yang, SW Jeung…",Screw-home movement of the tibiofemoral joint during normal gait: three-dimensional analysis,112,2015, ncbi.nlm.nih.gov, Clinics in orthopedic …,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4553277/,11
47,"Kärrholm, G Selvik, LG Elmqvist…",Active knee motion after cruciate ligament rupture: stereoradiography,111,1988, Taylor & Francis, Acta Orthopaedica …,https://www.tandfonline.com/doi/abs/10.1080/17453678809169699,3
92," Deehan, LA Pinczewski",Arthroscopic reattachment of an avulsion fracture of the tibial insertion of the posterior cruciate ligament,106,2001, Elsevier, Arthroscopy: The Journal of Arthroscopic & …,https://www.sciencedirect.com/science/article/pii/S0749806301731040,4
75," Haas, RD Komistek, JB Stiehl, DT Anderson…",Kinematic comparison of posterior cruciate sacrifice versus substitution in a mobile bearing total knee arthroplasty,90,2002, Elsevier, The Journal of …,https://www.sciencedirect.com/science/article/pii/S0883540302000712,4
68, Nosse,Assessment of selected reports on the strength relationship of the knee musculature,90,1982, jospt.org, Journal of Orthopaedic & Sports Physical Therapy,https://www.jospt.org/doi/abs/10.2519/jospt.1982.4.2.78,2
56," Barrance, GN Williams…",Altered knee kinematics in ACL‐deficient non‐copers: a comparison using dynamic MRI,87,2006, Wiley Online Library, Journal of …,https://onlinelibrary.wiley.com/doi/abs/10.1002/jor.20016,5
67,"Nozaki, SA Banks, T Suguro…",Observations of femoral rollback in cruciate-retaining knee arthroplasty.,86,2002, journals.lww.com, … and Related Research …,https://journals.lww.com/corr/fulltext/2002/11000/observations_of_femoral_rollback_in.46.aspx,4
53,"Seitz, I Schlenz, G Pajenda, V Vecsei",Tibial avulsion fracture of the posterior cruciate ligament: K-wire or screw fixation? A retrospective study of 26 patients,65,1997, Springer, Archives of orthopaedic and …,https://link.springer.com/article/10.1007/BF00390052,2
5,"D'Agostino, B Dourthe, F Kerkhof…",In vivo kinematics of the thumb during flexion and adduction motion: evidence for a screw‐home mechanism,38,2017, Wiley Online Library, Journal of …,https://onlinelibrary.wiley.com/doi/abs/10.1002/jor.23421,5
72," Walker, SM Mitchell, SD Karr, JA Lowe…","Percutaneous transiliac–transsacral screw fixation of sacral fragility fractures improves pain, ambulation, and rate of disposition to home",38,2018, journals.lww.com, Journal of …,https://journals.lww.com/jorthotrauma/fulltext/2018/09000/percutaneous_transiliac_transsacral_screw_fixation.5.aspx,5
2,"Zhang, X Wang, Y Niu, H Liu, F Wang",Relationship between patellar tracking and the “screw‐home” mechanism of tibiofemoral joint,27,2016, Wiley Online Library, Orthopaedic surgery,https://onlinelibrary.wiley.com/doi/abs/10.1111/os.12295,3
15,"Carricato, D Zlatanov",Persistent screw systems,24,2014, Elsevier, Mechanism and Machine Theory,https://www.sciencedirect.com/science/article/pii/S0094114X13002358,2
94,"Wang, Z Wang, J Wang, W Jiang, Q Feng",Research of thermal dynamic characteristics for variable load single screw refrigeration compressor with different capacity control mechanism,23,2017, Elsevier, Applied Thermal Engineering,https://www.sciencedirect.com/science/article/pii/S1359431116315484,3
9,"Asano, H Mizoguchi, M Osada…",Biomimetic design of musculoskeletal humanoid knee joint with patella and screw-home mechanism,23,2011, ieeexplore.ieee.org, … on Robotics and …,https://ieeexplore.ieee.org/abstract/document/6181553/,2
8,"Asano, H Mizoguchi, T Kozuki…",Achievement of twist squat by musculoskeletal humanoid with screw-home mechanism,22,2013, ieeexplore.ieee.org, 2013 IEEE/RSJ …,https://ieeexplore.ieee.org/abstract/document/6697025/,2
65,"Colle, N Lopomo, A Visani, S Zaffagnini…",Comparison of three formal methods used to estimate the functional axis of rotation: an extensive in-vivo analysis performed on the knee joint,20,2016, Taylor & Francis, Computer methods in …,https://www.tandfonline.com/doi/abs/10.1080/10255842.2015.1042464,2
18,"H Ng, JF Griffith, EHY Hung, KY Law, EPY Ho…",Can MRI predict the clinical instability and loss of the screw home phenomenon following ACL tear?,15,2013, Elsevier, Clinical Imaging,https://www.sciencedirect.com/science/article/pii/S0899707112001003,1
6," Jeon, J Hong",Comparison of screw-home mechanism in the unloaded living knee subjected to active and passive movements,7,2021, content.iospress.com, Journal of Back and Musculoskeletal …,https://content.iospress.com/articles/journal-of-back-and-musculoskeletal-rehabilitation/bmr200110,2
46,Malcolm,Could not catch title,5,0," Impulse, 1996",,"Look manually at: https://scholar.google.com/scholar?start=40&q=screw+home+mechanism&hl=en&as_sdt=0,5",0
89,"Nishigawa, Y Maruo, K Jin, K Oki…","A custom-made sealing screw cap for a closed, hollow obturator",5,2007, journals.lww.com, Journal of Craniofacial …,"https://journals.lww.com/jcraniofacialsurgery/FullText/2007/09000/A_Custom_Made_Sealing_Screw_Cap_for_a_Closed,.30.aspx",0
13," Jeon, DY Lee, JH Yu, JS Kim…",Detection and quantification of screw-home movement using nine-axis inertial sensors,4,2019, koreascience.kr, The Journal of Korean …,https://koreascience.kr/article/JAKO201911161037454.page,1
38,"Morgan, SD Stevens, T Palmer",Popliteus Dysfunction and Manual Therapy.,3,2007, search.ebscohost.com, Athletic Therapy Today,https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=10787895&asa=N&AN=27518394&h=mb03yZcQ%2BHgZnybnAjH3zgj5EuN2pqFlXQNkCYp3AYpHbNT8gyVAsdwDsvPaxk4YRZ%2BNT0Zje0YCt7f8WZ6I6A%3D%3D&crl=c,0
50,"Asano, H Mizoguchi, T Kozuki, Y Motegi, J Urata…",Could not catch title,3,0, RSJ International Conference on …,Y Asano  H Mizoguchi  T Kozuki  Y Motegi,"Look manually at: https://scholar.google.com/scholar?start=40&q=screw+home+mechanism&hl=en&as_sdt=0,5",0
51," Morgan, JO McGillicuddy…",Could not catch title,3,1998, ORTHOPAEDIC RESEARCH …, …,"Look manually at: https://scholar.google.com/scholar?start=50&q=screw+home+mechanism&hl=en&as_sdt=0,5",0
59,"ABA Patar, T Komeda, J Mahmud…",Model based design of finger exoskeleton for post stroke rehabilitation using a slotted link cam with lead screw mechanism,3,2015, Springer, …   Management Science and …,https://link.springer.com/chapter/10.1007/978-3-662-47200-2_11,0
19,"Morishige, K Harato, S Oki, K Kaneda, Y Niki…",Four-dimensional computed tomographic analysis of screw home movement in patients with anterior cruciate ligament deficient knee—a 3D-3D registration …,3,2022, Springer, Skeletal Radiology,https://link.springer.com/article/10.1007/s00256-021-03986-3,1
20,"Yamauchi, S Takei, N Sato…",Knee Android Model Reproducing Internal-External Rotation with Screw-Home Movement of the Human Knee.,2,0,robotics.co.jp,,http://alife-robotics.co.jp/homepage2018/members2016/icarob/data/papers/GS/GS10-3.pdf,0
61,"A Ab Patar, T Komeda, J Mahmud…",Model based design of finger exoskeleton for post stroke rehabilitation using a slotted link cam with lead screw mechanism,2,2015, books.google.com, … Lecture Notes in …,https://books.google.com/books?hl=en&lr=&id=pmd1CQAAQBAJ&oi=fnd&pg=PA95&dq=screw+home+mechanism&ots=XwBu0czutw&sig=qFcqlspekmSgg-ctq2Ejq_PKSNo,0
16," Lafortune, PR Cavanagh",Could not catch title,1,1985, Elsevier, Journal of Biomechanics,"Look manually at: https://scholar.google.com/scholar?start=10&q=screw+home+mechanism&hl=en&as_sdt=0,5",0
90,"Daxian, W Keshe, Z Chuliang, Z Yong, Y Haifeng",Study of High-speed Ball Screw Vibration and Noise,1,2013, Citeseer,,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=14445bdcba7c630ec66e6b02125166ac95397d9e,0
99," Hao, KS Wang, CL Zha, Y Zhang…",Study of High-Speed Ball Screw Vibration and Noise,0,2013, Trans Tech Publ, Applied Mechanics and …,https://www.scientific.net/amm.312.241,0
41, A,Could not catch title,0,0, Yarmouk University,,"Look manually at: https://scholar.google.com/scholar?start=40&q=screw+home+mechanism&hl=en&as_sdt=0,5",0
42,"Daichi, T Sho, S Noritaka, M Yoshifumi",Knee Android Model Reproducing Internal-External Rotation with Screw-Home Movement of Human Knee,0,2016, cir.nii.ac.jp, 人工生命とロボットに関する国際 …,https://cir.nii.ac.jp/crid/1390845713082143872,0
21,"Pratt, BA Zifchock, A Brown, H Hillstrom",Could not catch title,0,2010, LWW, Medicine & Science in Sports & …,"Look manually at: https://scholar.google.com/scholar?start=20&q=screw+home+mechanism&hl=en&as_sdt=0,5",0
69," Fucentese, M Betz…",Could not catch title,0,2012, EMH SWISS MEDICAL …, SWISS …,"Look manually at: https://scholar.google.com/scholar?start=60&q=screw+home+mechanism&hl=en&as_sdt=0,5",0
64,"Kalpana, MB Reddy, S Sailani…",Design and Fabrication of staircase elevator with lead screw mechanism for elderly people,0,0,conferences.org,,https://www.e3s-conferences.org/articles/e3sconf/abs/2023/67/e3sconf_icmpc2023_01144/e3sconf_icmpc2023_01144.html,0
12,"Karadaglis, R Varma, M Wilkinson…",THE SCREW HOME MECHANISM IN OSTEOARTHRITIC KNEES.,0,2006, boneandjoint.org.uk, Orthopaedic …,https://boneandjoint.org.uk/article/10.1302/0301-620X.88BSUPP_III.0880439b,0
22,"Jones, TJ Pilchard",Function of the screw home mechanism following bone-tendon bone reconstructive surgery,0,1995, commons.pacificu.edu,,https://commons.pacificu.edu/work/726229eb-7b6a-4daf-afdc-efb5c5ff79d9,0
23,"WU, T YAMAMOTO, R SYAM…",Fundamental approach on orthotic device for patients with osteoarthritis of knee considering screw home movement,0,2016, jstage.jst.go.jp, Journal of Biomechanical …,https://www.jstage.jst.go.jp/article/jbse/11/4/11_16-00275/_article/-char/ja/,0
28,"ITAMI, K OTSUKA…",Feasibility of Automatic Bone Surface Extraction Using Semantic Segmentation for Diagnosing Screw-Home Movement of the Tibia with an Ultrasonic Device.,0,2023, search.ebscohost.com, International Journal of …,https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=21852421&AN=175220650&h=7az5bmVbeAxq7iNnGCBriRwkCGGm8bUeHYeJPAqFiQ7MCoT765zCmTmzopT%2BpN7gRhGgy23u21E7yik6Nu41KA%3D%3D&crl=c,0
86," Yin, J Lu, L Zhao, SS Wang",Development and Application of the Screw Separator,0,2014, Trans Tech Publ, Advanced Materials Research,https://www.scientific.net/AMR.989-994.23,0
11,"Normand, M Ibrahim, M Morsy, JM Brismée…",The trapeziometacarpal screw home torque mechanism as a clinical indicator of the posterior joint ligament complex integrity: A cadaveric investigation,0,2023, Elsevier, Journal of Hand …,https://www.sciencedirect.com/science/article/pii/S0894113023001205,0
73," Matthew, A Kumar, PA Michael",Literature Study and Simulation of Screw-type Elevators,0,2019, iopscience.iop.org, Journal of Physics …,https://iopscience.iop.org/article/10.1088/1742-6596/1362/1/012028/meta,0
