Rank,Author,Title,Citations,Year,Publisher,Venue,Source,cit/year
23,"Kawahara, M Uetani, K Fuchi, H Eguchi…",MR assessment of movement and morphologic change in the menisci during knee flexion,42,1999, Taylor & Francis, Acta …,https://www.tandfonline.com/doi/abs/10.3109/02841859909175596,2
79,"Brossmann, C Muhle, CC Büll, J Zieplies…",Cine MR imaging before and after realignment surgery for patellar maltracking—comparison with axial radiographs,41,1995, Springer, Skeletal radiology,https://link.springer.com/article/10.1007/BF00228921,1
64," Borotikar, WH Sipprell III, EE Wible…",A methodology to accurately quantify patellofemoral cartilage contact kinematics by combining 3D image shape registration and cine-PC MRI velocity data,41,2012, Elsevier, Journal of …,https://www.sciencedirect.com/science/article/pii/S0021929012000243,3
35," Barrance, GN Williams…",Do ACL-injured copers exhibit differences in knee kinematics?: An MRI study,39,2007, journals.lww.com, Clinical Orthopaedics …,https://journals.lww.com/clinorthop/fulltext/2007/01000/do_acl_injured_copers_exhibit_differences_in_knee.14.aspx,2
97," Allen, PG Tauro, SJ Ostlere",Proximal patellar tendinosis and abnormalities of patellar tracking,39,1999, Springer, Skeletal radiology,https://link.springer.com/article/10.1007/s002560050504,2
51," universitaires Saint Luc, ZOL Genk…",Current opinions about coronal plane alignment in total knee arthroplasty: a survey article,38,2015, actaorthopaedica.be, Acta Orthopaedica …,http://www.actaorthopaedica.be/assets/2676/18-Thienpont_et_al.pdf,4
92," Rethlefsen, DT Nguyen, TAL Wren…",Knee pain and patellofemoral symptoms in patients with cerebral palsy,37,2015, journals.lww.com, Journal of Pediatric …,https://journals.lww.com/pedorthopaedics/fulltext/2015/07000/Knee_Pain_and_Patellofemoral_Symptoms_in_Patients.18.aspx,4
52,"Kaiser, R Bradford, K Johnson…",Measurement of tibiofemoral kinematics using highly accelerated 3D radial sampling,37,2013, Wiley Online Library, Magnetic resonance …,https://onlinelibrary.wiley.com/doi/abs/10.1002/mrm.24362,3
1," SHAPEERO, SF DYE, MJ LIPTON…","Functional dynamics of the knee joint by ultrafast, cine-CT",36,1988, journals.lww.com, Investigative …,https://journals.lww.com/investigativeradiology/abstract/1988/02000/functional_dynamics_of_the_knee_joint_by.7.aspx,1
68," Wilson, FT Sheehan",Dynamic in vivo quadriceps lines-of-action,35,2010, Elsevier, Journal of biomechanics,https://www.sciencedirect.com/science/article/pii/S0021929010002113,2
53," Proffer, D Drez Jr, GP Daus",Synovial fistula of the knee: a complication of arthroscopy,35,1991, Elsevier, … : The Journal of Arthroscopic & Related …,https://www.sciencedirect.com/science/article/pii/074980639190086D,1
38,"Chaizvoraporn, A Knee",Thailand: Revival in an age of globalization,34,2006, researchgate.net,,https://www.researchgate.net/profile/Anchalee-Chaiworaporn/publication/332025997_Thailand_Revival_in_an_Age_of_Globalization/links/6579c251ea5f7f02056a6ab6/Thailand-Revival-in-an-Age-of-Globalization.pdf,2
8,"Niitsu, M Akisada, I Anno, S Miyakawa",Moving knee joint: technique for kinematic MR imaging.,34,1990, pubs.rsna.org, Radiology,https://pubs.rsna.org/doi/abs/10.1148/radiology.174.2.2296669,1
11," M Durigon, R Rinaldo, M Knee…",Comparison of lossy to lossless compression techniques for digital cinema,32,2004, ieeexplore.ieee.org, … on Image Processing …,https://ieeexplore.ieee.org/abstract/document/1418803/,2
56,"Muhle, J Brossmann, M Heller",Kinematic MRI of the knee using a specially designed positioning device,29,1996, journals.lww.com, Journal of computer assisted …,https://journals.lww.com/jcat/fulltext/1996/07000/Technical_Note__Kinematic_MRI_of_the_Knee_Using_a.3.aspx,1
93," Lin, S Zhang, J Frahm, TW Lu, CY Hsu…",A slice‐to‐volume registration method based on real‐time magnetic resonance imaging for measuring three‐dimensional kinematics of the knee,26,2013, Wiley Online Library, Medical …,https://aapm.onlinelibrary.wiley.com/doi/abs/10.1118/1.4820369,2
31," Shammas, WJ Shammas…",Optimal vessel sizing and understanding dissections in infrapopliteal interventions: data from the iDissection below the knee study,25,2020, journals.sagepub.com, Journal of …,https://journals.sagepub.com/doi/abs/10.1177/1526602820924815,5
96," Im, O Goltzer, FT Sheehan",The effective quadriceps and patellar tendon moment arms relative to the tibiofemoral finite helical axis,23,2015, Elsevier, Journal of biomechanics,https://www.sciencedirect.com/science/article/pii/S0021929015002195,2
95," Sheehan, A Babushkina, KE Alter",Kinematic determinants of anterior knee pain in cerebral palsy: a case-control study,22,2012, Elsevier, Archives of physical medicine and …,https://www.sciencedirect.com/science/article/pii/S0003999312002419,2
25,"Nakanishi, S Horibe, Y Shiozaki, T Ishida…",MRI of normal anterior cruciate ligament (ACL) and reconstructed ACL: comparison of when the knee is extended with when the knee is flexed,22,1997, Springer, European …,https://link.springer.com/article/10.1007/s003300050244,1
49, Lindgren,Gastrocnemio-semimembranosus bursa and its relation to the knee joint: IV. Clinical considerations,21,1978, journals.sagepub.com, Acta Radiologica. Diagnosis,https://journals.sagepub.com/doi/abs/10.1177/028418517801900407,0
18," Smith, JL Daniels, SP Arnoczky…",Effect of joint position and ligament tension on the MR signal intensity of the cruciate ligaments of the knee,20,1994, Wiley Online Library, Journal of Magnetic …,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.1880040613,1
40,"Kaiser, A Monawer, R Chaudhary…",Accuracy of model-based tracking of knee kinematics and cartilage contact measured by dynamic volumetric MRI,17,2016, Elsevier, Medical engineering & …,https://www.sciencedirect.com/science/article/pii/S1350453316301308,2
78," Lee, N Matsui, K Yoshida, R Doi, S Matsushima…",Magnetic resonance delineation of the anterior cruciate ligament of the knee: flexed knee position within a surface coil,16,2005, Elsevier, Clinical imaging,https://www.sciencedirect.com/science/article/pii/S0899707104000907,1
85," Ellis, BB Seedhom, V Wright",A comparison of knee joint and muscle forces in women 36 weeks pregnant and four weeks after delivery,14,1985, journals.sagepub.com, Engineering in medicine,https://journals.sagepub.com/doi/abs/10.1243/EMED_JOUR_1985_014_019_02,0
41," Asakawa, SS Blemker, GE Gold, SL Delp",Dynamic magnetic resonance imaging of muscle function after surgery,12,2006, Springer, Skeletal radiology,https://link.springer.com/article/10.1007/s00256-006-0163-8,1
50," Slane, S Bogaerts, I Mihejeva, L Scheys",Evidence of patellar tendon buckling during passive knee extension,11,2016, Elsevier, The Knee,https://www.sciencedirect.com/science/article/pii/S0968016016300655,1
74,"Muhle, J Brossmann, UH Melchert, C Schröder…","Functional MRI of the patellofemoral joint: comparison of ultrafast MRI, motion-triggered cine MRI and static MRI",10,1995, Springer, European …,https://link.springer.com/article/10.1007/BF00184946,0
21,"Helle, M Jerosc",Improved MRI of the neonatal heart: feasibility study using a knee coil,9,2011, Springer, Pediatric …,https://link.springer.com/article/10.1007/s00247-011-2215-z,1
65,Knee,Thailand in the Hong Kong cinematic imagination,9,2007, taylorfrancis.com, Hong Kong Film  Hollywood and New Global Cinema,https://www.taylorfrancis.com/chapters/edit/10.4324/9780203967362-13/thailand-hong-kong-cinematic-imagination-adam-knee,0
6,Niitsu,Kinematic MR imaging of the knee,8,0,connect.com,,https://www.thieme-connect.com/products/ejournals/html/10.1055/s-2001-15673,0
59,Knee,Where got ghost movie?: The boundaries of Singapore horror,4,2020, intellectdiscover.com, Asian Cinema,https://intellectdiscover.com/content/journals/10.1386/ac_00013_1,1
67,Knee,Film Festival Downsizing: A Tale of Two Southeast Asian Cities,3,2009, intellectdiscover.com, Asian Cinema,https://intellectdiscover.com/content/journals/10.1386/ac.20.1.219_7,0
4,"Aleksiev, M Kraemer, NM Brisson…",High-resolution CINE imaging of active guided knee motion using continuously acquired golden-angle radial MRI and rotary sensor information,2,2022, Elsevier, Magnetic Resonance …,https://www.sciencedirect.com/science/article/pii/S0730725X22001096,1
69,Knee,"In (Qualified) Defense of “Southeast Asian Cinema”: Text of Keynote Talk for the 6th Annual Southeast Asian Cinemas Conference, Ho Chi Minh City, Vietnam …",1,2011, drlib.lasalle.edu.sg, Asian Cinema,https://drlib.lasalle.edu.sg/434/1/Defense%20of%20Southeast%20Asian%20Cinema.pdf,0
87," Barrance, GN Williams…",In Vivo Joint Kinematics in Normal and Anterior Cruciate Ligament Injured Knees: Results of a Cine Phase Contrast Dynamic MRI Study,0,2003, asmedigitalcollection.asme.org, ASME …,https://asmedigitalcollection.asme.org/IMECE/proceedings-abstract/IMECE2003/217/302795,0
22,"Niitsu, M Akisada, I Anno, K Matsumoto…",Kinematic analysis of the knee joint by cine MRI,0,1989, osti.gov, Nippon Jiki Kyomei …,https://www.osti.gov/etdeweb/biblio/5359267,0
91,"Niitsu, I Anno, N Ishikawa, M Akisada…",Cine MR imaging of internal derangements of the knee,0,1990, inis.iaea.org, Seventy sixth scientific …,https://inis.iaea.org/search/search.aspx?orig_q=RN:23043416,0
54,"Sipprell, BS Borotikar, F Gavelli",COMBINING REGISTRATION WITH CINE-PC DATA IN ORDER TO CREATE ACCURATELY ANIMATED SUBJECT-SPECIFIC KNEE JOINT MODELS.,0,0, researchgate.net,W Sipprell  BS Borotikar,https://www.researchgate.net/profile/Bhushan-Borotikar/publication/268393938_COMBINING_REGISTRATION_WITH_CINE-PC_DATA_IN_ORDER_TO_CREATE_ACCURATELY_ANIMATED_SUBJECT-SPECIFIC_KNEE_JOINT_MODELS/links/55e8525808aeb65162630413/COMBINING-REGISTRATION-WITH-CINE-PC-DATA-IN-ORDER-TO-CREATE-ACCURATELY-ANIMATED-SUBJECT-SPECIFIC-KNEE-JOINT-MODELS.pdf,0
98," J Coe, C Creekmur, C Berry, M Inoue, J Kim, A Knee",Critical Asian Cinemas,0,0, degruyter.com,…  J Coe  C Creekmur  C Berry  M Inoue  J Kim,https://www.degruyter.com/document/doi/10.1515/9789048553990/pdf?licenseType=restricted,0
99," Aleksiev, M Krämer, NM Brisson, MB Maggioni…",High resolution CINE imaging of guided knee motion using golden-angle radial MRI and a novel knee loading device,0,0, archive.ismrm.org,MA Aleksiev  M Krämer  NM Brisson,https://archive.ismrm.org/2022/0381.html,0
