Rank,Author,Title,Citations,Year,Publisher,Venue,Source,cit/year
67,"Li, D Sun, KC Toh",A Schur complement based semi-proximal ADMM for convex quadratic conic programming and extensions,148,2016, Springer, Mathematical Programming,https://link.springer.com/article/10.1007/s10107-014-0850-5,16
18,"Yang, J Sun, H Li, Z Xu",ADMM-Net: A deep learning approach for compressive sensing MRI,142,2017, arxiv.org, arXiv preprint arXiv:1705.06869,https://arxiv.org/abs/1705.06869,18
35,"Ramdas, RJ Tibshirani",Fast and flexible ADMM algorithms for trend filtering,141,2016, Taylor & Francis, Journal of Computational and Graphical …,https://www.tandfonline.com/doi/abs/10.1080/10618600.2015.1054033,16
27,"Chen, Q Yang",An ADMM-based distributed algorithm for economic dispatch in islanded microgrids,136,2017, ieeexplore.ieee.org, IEEE Transactions on Industrial Informatics,https://ieeexplore.ieee.org/abstract/document/8231201/,17
30, Chang,A proximal dual consensus ADMM method for multi-agent constrained optimization,135,2016, ieeexplore.ieee.org, IEEE Transactions on Signal Processing,https://ieeexplore.ieee.org/abstract/document/7437481/,15
21,"Liu, X Shen, Y Gu",Linearized ADMM for nonconvex nonsmooth optimization with convergence analysis,131,2019, ieeexplore.ieee.org, IEEE access,https://ieeexplore.ieee.org/abstract/document/8704712/,22
48,"Mhanna, G Verbič…",Adaptive ADMM for distributed AC optimal power flow,122,2018, ieeexplore.ieee.org, IEEE Transactions on …,https://ieeexplore.ieee.org/abstract/document/8573893/,17
13,"Xu, M Figueiredo, T Goldstein",Adaptive ADMM with spectral penalty parameter selection,122,2017, proceedings.mlr.press, Artificial Intelligence and …,http://proceedings.mlr.press/v54/xu17a.html,15
20,"Falsone, I Notarnicola, G Notarstefano, M Prandini",Tracking-ADMM for distributed constraint-coupled optimization,116,2020, Elsevier, Automatica,https://www.sciencedirect.com/science/article/pii/S0005109820301606,23
43," Lin, SQ Ma, SZ Zhang",On the sublinear convergence rate of multi-block ADMM,116,2015, Springer, Journal of the Operations Research Society of …,https://link.springer.com/article/10.1007/s40305-015-0092-0,12
11,"He, F Ma, X Yuan",Convergence study on the symmetric version of ADMM with larger step sizes,111,2016, SIAM, SIAM Journal on Imaging Sciences,https://epubs.siam.org/doi/abs/10.1137/15M1044448,12
53,"Narain, M Overby, GE Brown",ADMM⊇ projective dynamics: fast simulation of general constitutive models.,111,2016, diglib.eg.org, Symposium on Computer Animation,https://diglib.eg.org/bitstream/handle/10.2312/sca20161219/021-028.pdf?sequence=1&isAllowed=y,12
49,"Themelis, P Patrinos",Douglas--Rachford splitting and ADMM for nonconvex optimization: Tight convergence results,108,2020, SIAM, SIAM Journal on Optimization,https://epubs.siam.org/doi/abs/10.1137/18M1163993,22
31,"Wu, B Ghanem",-Box ADMM: A Versatile Framework for Integer Programming,107,2018, ieeexplore.ieee.org, IEEE transactions on pattern analysis and …,https://ieeexplore.ieee.org/abstract/document/8378001/,15
80,"Gu, J Fan, L Kong, S Ma, H Zou",ADMM for high-dimensional sparse penalized quantile regression,105,2018, Taylor & Francis, Technometrics,https://www.tandfonline.com/doi/abs/10.1080/00401706.2017.1345703,15
44,"Gao, B Jiang, S Zhang",On the information-adaptive variants of the admm: an iteration complexity perspective,104,2018, Springer, Journal of Scientific Computing,https://link.springer.com/article/10.1007/s10915-017-0621-6,15
42,"Chen, M Tao",ADMM-based fast algorithm for multi-group multicast beamforming in large-scale wireless systems,103,2017, ieeexplore.ieee.org, IEEE Transactions on Communications,https://ieeexplore.ieee.org/abstract/document/7874154/,13
85,"Giselsson, S Boyd",Diagonal scaling in Douglas-Rachford splitting and ADMM,103,2014, ieeexplore.ieee.org, 53rd IEEE Conference on Decision and …,https://ieeexplore.ieee.org/abstract/document/7040175/,9
74,"Li, D Sun, KC Toh",A convergent 3-block semi-proximal ADMM for convex minimization problems with one strongly convex block,102,2015, World Scientific,Pacific Journal of Operational Research,https://www.worldscientific.com/doi/abs/10.1142/S0217595915500244,10
16,Zhu,An augmented ADMM algorithm with application to the generalized lasso problem,101,2017, Taylor & Francis, Journal of Computational and Graphical Statistics,https://www.tandfonline.com/doi/abs/10.1080/10618600.2015.1114491,13
52,"Li, D Sun, KC Toh",A majorized ADMM with indefinite proximal terms for linearly constrained convex composite optimization,100,2016, SIAM, SIAM Journal on Optimization,https://epubs.siam.org/doi/abs/10.1137/140999025,11
89,"Zhang, MM Khalili, M Liu",Improving the privacy and accuracy of ADMM-based distributed algorithms,99,2018, proceedings.mlr.press, International conference on …,http://proceedings.mlr.press/v80/zhang18f.html,14
93,Hong,"A distributed, asynchronous, and incremental algorithm for nonconvex optimization: An ADMM approach",90,2017, ieeexplore.ieee.org, IEEE Transactions on Control of Network Systems,https://ieeexplore.ieee.org/abstract/document/7829332/,11
78," Chang, WC Liao, M Hong…",Asynchronous distributed ADMM for large-scale optimization—Part II: Linear convergence analysis and numerical performance,84,2016, ieeexplore.ieee.org, IEEE Transactions on …,https://ieeexplore.ieee.org/abstract/document/7423796/,9
81,"Sun, Z Wu, X Xu, B Wohlberg…",Scalable plug-and-play ADMM with convergence guarantees,82,2021, ieeexplore.ieee.org, IEEE Transactions on …,https://ieeexplore.ieee.org/abstract/document/9473005/,20
95,"He, Y Zhao, T Huang",Optimizing the dynamic economic dispatch problem by the distributed consensus-based ADMM approach,80,2019, ieeexplore.ieee.org, IEEE Transactions on Industrial …,https://ieeexplore.ieee.org/abstract/document/8678483/,13
57,"Chen, D Sun, KC Toh",A note on the convergence of ADMM for linearly constrained convex optimization problems,79,2017, Springer, Computational Optimization and Applications,https://link.springer.com/article/10.1007/s10589-016-9864-7,10
59,"Song, S Yoon, V Pavlovic",Fast ADMM algorithm for distributed optimization with adaptive penalty,79,2016, ojs.aaai.org, Proceedings of the AAAI Conference on …,https://ojs.aaai.org/index.php/AAAI/article/view/10069,9
87,"Zhang, K Zhang, S Ye, J Li, J Tang…","Adam-admm: A unified, systematic framework of structured weight pruning for dnns",75,2018, yeshaokai.github.io, arXiv preprint arXiv …,https://yeshaokai.github.io/files/adam-admm.pdf,11
84,"Zheng, JT Kwok",Fast-and-Light Stochastic ADMM.,69,2016, cse.hkust.edu.hk, IJCAI,https://cse.hkust.edu.hk/faculty/jamesk/papers/ijcai16a.pdf,8
56,"Xie, J Wu, G Liu, Z Zhong…",Differentiable linearized ADMM,68,2019, proceedings.mlr.press, … Conference on Machine …,https://proceedings.mlr.press/v97/xie19c.html,11
34,"Wang, F Yu, X Chen, L Zhao",Admm for efficient deep learning with global convergence,63,2019, dl.acm.org, Proceedings of the 25th ACM SIGKDD …,https://dl.acm.org/doi/abs/10.1145/3292500.3330936,10
60,"Li, X Cheng, G Gui",Co-robust-ADMM-net: Joint ADMM framework and DNN for robust sparse composite regularization,59,2018, ieeexplore.ieee.org, IEEE Access,https://ieeexplore.ieee.org/abstract/document/8449267/,8
98,"Xu, M Liu, Q Lin, T Yang",ADMM without a fixed penalty parameter: Faster convergence with new adaptive penalization,59,2017, proceedings.neurips.cc, Advances in neural information …,https://proceedings.neurips.cc/paper/2017/hash/e97ee2054defb209c35fe4dc94599061-Abstract.html,7
37,"Zhang, Y Peng, W Ouyang, B Deng",Accelerating ADMM for efficient simulation and optimization,57,2019, dl.acm.org, ACM Transactions on Graphics …,https://dl.acm.org/doi/abs/10.1145/3355089.3356491,10
46,"Xu, MAT Figueiredo, X Yuan…",Adaptive relaxed ADMM: Convergence theory and practical implementation,54,2017, openaccess.thecvf.com, Proceedings of the …,http://openaccess.thecvf.com/content_cvpr_2017/html/Xu_Adaptive_Relaxed_ADMM_CVPR_2017_paper.html,7
79,"Ye, X Feng, T Zhang, X Ma, S Lin, Z Li, K Xu…",Progressive dnn compression: A key to achieve ultra-high weight pruning and quantization rates using admm,53,2019, arxiv.org, arXiv preprint arXiv …,https://arxiv.org/abs/1903.09769,9
68,"Ye, T Zhang, K Zhang, J Li, K Xu, Y Yang…",Progressive weight pruning of deep neural networks using ADMM,52,2018, arxiv.org, arXiv preprint arXiv …,https://arxiv.org/abs/1810.07378,7
92,"Gao, D Goldfarb, FE Curtis",ADMM for multiaffine constrained optimization,51,2020, Taylor & Francis, Optimization Methods and Software,https://www.tandfonline.com/doi/abs/10.1080/10556788.2019.1683553,10
58,"Sun, XA Sun",A two-level ADMM algorithm for AC OPF with global convergence guarantees,50,2021, ieeexplore.ieee.org, IEEE Transactions on Power Systems,https://ieeexplore.ieee.org/abstract/document/9405463/,12
62,"Ling, Y Liu, W Shi, Z Tian",Weighted ADMM for fast decentralized network optimization,49,2016, ieeexplore.ieee.org, IEEE Transactions on Signal …,https://ieeexplore.ieee.org/abstract/document/7552562/,5
66,"Liu, F Shang, J Cheng",Accelerated variance reduced stochastic ADMM,47,2017, ojs.aaai.org, Proceedings of the AAAI conference on …,https://ojs.aaai.org/index.php/AAAI/article/view/10843,6
70,"Majzoobi, F Lahouti…",Analysis of distributed ADMM algorithm for consensus optimization in presence of node error,46,2019, ieeexplore.ieee.org, IEEE Transactions on …,https://ieeexplore.ieee.org/abstract/document/8629934/,8
96,"Teixeira, E Ghadimi, I Shames…",The ADMM algorithm for distributed quadratic problems: Parameter selection and constraint preconditioning,40,2015, ieeexplore.ieee.org, IEEE Transactions …,https://ieeexplore.ieee.org/abstract/document/7271111/,4
17,"Xu, S De, M Figueiredo, C Studer…",An empirical study of ADMM for nonconvex problems,39,2016, arxiv.org, arXiv preprint arXiv …,https://arxiv.org/abs/1612.03349,4
77,"Wang, R Feng, ZF Han…",ADMM-based algorithm for training fault tolerant RBF networks and selecting centers,37,2017, ieeexplore.ieee.org, IEEE transactions on …,https://ieeexplore.ieee.org/abstract/document/8010868/,5
63,"Buccini, P Dell'Acqua, M Donatelli",A general framework for ADMM acceleration,25,2020, Springer, Numerical Algorithms,https://link.springer.com/article/10.1007/s11075-019-00839-y,5
65,"Liu, F Shang, H Liu, L Kong, L Jiao…",Accelerated variance reduction stochastic ADMM for large-scale machine learning,24,2020, ieeexplore.ieee.org, IEEE Transactions on …,https://ieeexplore.ieee.org/abstract/document/9110776/,5
69,"Banert, RI Bot, ER Csetnek",Fixing and extending some recent results on the ADMM algorithm,23,2016, arxiv.org, arXiv preprint arXiv:1612.05057,https://arxiv.org/abs/1612.05057,3
94,"Ouyang, N He, A Gray",Stochastic ADMM for nonsmooth optimization,23,2012, arxiv.org, arXiv preprint arXiv:1211.0632,https://arxiv.org/abs/1211.0632,2
40," Robinson, R Tappenden",A flexible ADMM algorithm for big data applications,22,2017, Springer, Journal of Scientific Computing,https://link.springer.com/article/10.1007/s10915-016-0306-6,3
100," Barber, EY Sidky","Convergence for nonconvex ADMM, with applications to CT imaging",21,2024, jmlr.org, Journal of Machine Learning Research,https://www.jmlr.org/papers/v25/21-0831.html,21
75,"França, J Bento",How is distributed ADMM affected by network topology?,19,2017, arxiv.org, arXiv preprint arXiv:1710.00889,https://arxiv.org/abs/1710.00889,2
99,"Graf, J Annoni, C Bay, D Biagioni…",Distributed reinforcement learning with ADMM-RL,17,2019, ieeexplore.ieee.org, 2019 American …,https://ieeexplore.ieee.org/abstract/document/8814892/,3
88,"Ghadimi, A Teixeira, MG Rabbat…",The ADMM algorithm for distributed averaging: Convergence rates and optimal parameter selection,16,2014, ieeexplore.ieee.org, 2014 48th Asilomar …,https://ieeexplore.ieee.org/abstract/document/7094556/,1
47,"Zeng, SB Lin, Y Yao, DX Zhou",On ADMM in deep learning: Convergence and saturation-avoidance,16,2021, jmlr.org, Journal of Machine Learning Research,https://www.jmlr.org/papers/v22/20-1006.html,4
73,"Banert, RI Boţ, ER Csetnek",Fixing and extending some recent results on the ADMM algorithm,16,2021, Springer, Numerical Algorithms,https://link.springer.com/article/10.1007/s11075-020-00934-5,4
82,Boley,Linear convergence of ADMM on a model problem,14,2012, conservancy.umn.edu,,https://conservancy.umn.edu/handle/11299/215887,1
71,"Yang, QS Jia, Z Xu, X Guan, CJ Spanos",Proximal admm for nonconvex and nonsmooth optimization,14,2022, Elsevier, Automatica,https://www.sciencedirect.com/science/article/pii/S0005109822004125,5
83," Fung, S Tyrväinen, L Ruthotto, E Haber",ADMM-Softmax: an ADMM approach for multinomial logistic regression,13,2019, arxiv.org, arXiv preprint arXiv …,https://arxiv.org/abs/1901.09450,2
97,"Rey, D Frick, A Domahidi, J Jerez…",ADMM prescaling for model predictive control,13,2016, ieeexplore.ieee.org, 2016 IEEE 55th …,https://ieeexplore.ieee.org/abstract/document/7798820/,1
76,"Bof, R Carli, L Schenato",Is ADMM always faster than average consensus?,10,2018, Elsevier, Automatica,https://www.sciencedirect.com/science/article/pii/S0005109818300165,1
