Rank,Author,Title,Citations,Year,Publisher,Venue,Source,cit/year
34,"Victor, L Labey, P Wong, B Innocenti…",The influence of muscle load on tibiofemoral knee kinematics,148,2010, Wiley Online Library, Journal of …,https://onlinelibrary.wiley.com/doi/abs/10.1002/jor.21019,10
76,"Kousa, TLN Järvinen, P Kannus…",… strength of bioabsorbable and titanium interference screws in anterior cruciate ligament reconstruction: biomechanical evaluation by single cycle and cyclic loading,146,2001, journals.sagepub.com, The American Journal …,https://journals.sagepub.com/doi/abs/10.1177/03635465010290040601,6
39," Pennington, JJ Swienckowski, WB Lutes…",Lateral unicompartmental knee arthroplasty: survivorship and technical considerations at an average follow-up of 12.4 years,142,2006, Elsevier, The Journal of …,https://www.sciencedirect.com/science/article/pii/S0883540305001336,7
80," Shefelbine, CB Ma, KY Lee…",MRI analysis of in vivo meniscal and tibiofemoral kinematics in ACL‐deficient and normal knees,130,2006, Wiley Online Library, Journal of …,https://onlinelibrary.wiley.com/doi/abs/10.1002/jor.20139,7
40,"Hansen, L Le, S Wertheimer, E Meyer…",Syndesmosis fixation: analysis of shear stress via axial load on 3.5-mm and 4.5-mm quadricortical syndesmotic screws,129,2006, Elsevier, The Journal of foot and …,https://www.sciencedirect.com/science/article/pii/S1067251605007830,7
28," Coughlin, SJ Incavo, DL Churchill…",Tibial axis and patellar position relative to the femoral epicondylar axis during squatting,126,2003, Elsevier, The Journal of …,https://www.sciencedirect.com/science/article/pii/S0883540303004492,6
48,"H Ting, K Roy, HH Lau…",Effect of screw spacing on behavior of axially loaded back-to-back cold-formed steel built-up channel sections,124,2018, journals.sagepub.com, Advances in Structural …,https://journals.sagepub.com/doi/abs/10.1177/1369433217719986,18
82,"Mohajerani, D Bosnjak, D Bromwich",Analysis and design methods of screw piles: A review,123,2016, Elsevier, Soils and Foundations,https://www.sciencedirect.com/science/article/pii/S003808061600010X,14
10,"J Bull, O Kessler, M Alam, AA Amis",Changes in knee kinematics reflect the articular geometry after arthroplasty,122,2008, Springer, Clinical orthopaedics and related …,https://link.springer.com/article/10.1007/s11999-008-0440-z,7
84,"Hossain, I Danzig, T Tannert",Cross-laminated timber shear connections with double-angled self-tapping screw assemblies,118,2016, ascelibrary.org, Journal of structural engineering,https://ascelibrary.org/doi/abs/10.1061/(ASCE)ST.1943-541X.0001572,13
11," Tsaopoulos, V Baltzopoulos, CN Maganaris",Human patellar tendon moment arm length: measurement considerations and clinical implications for joint loading assessment,117,2006, Elsevier, Clinical biomechanics,https://www.sciencedirect.com/science/article/pii/S0268003306000489,6
59,"Hassanieh, HR Valipour, MA Bradford",Load-slip behaviour of steel-cross laminated timber (CLT) composite connections,116,2016, Elsevier, Journal of Constructional Steel …,https://www.sciencedirect.com/science/article/pii/S0143974X16300475,13
55," Merican, KM Ghosh, F Iranpour, DJ Deehan…",The effect of femoral component rotation on the kinematics of the tibiofemoral and patellofemoral joints after total knee arthroplasty,114,2011, Springer, Knee Surgery  Sports …,https://link.springer.com/article/10.1007/s00167-011-1499-8,8
50," Allwood, NE Houghton…",The design of an incremental sheet forming machine,113,2005, Trans Tech Publ, Advanced Materials …,https://www.scientific.net/AMR.6-8.471,6
1," Kim, KJ Kim, DS Yang, SW Jeung…",Screw-home movement of the tibiofemoral joint during normal gait: three-dimensional analysis,111,2015, ncbi.nlm.nih.gov, Clinics in orthopedic …,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4553277/,11
17,A,Building a wind turbine for rural home,107,2009, Elsevier, Energy for sustainable development,https://www.sciencedirect.com/science/article/pii/S0973082609000489,7
52,"Schilling, S Krüger, TM Grupp, GN Duda…",The effect of design parameters of dynamic pedicle screw systems on kinematics and load bearing: an in vitro study,105,2011, Springer, European Spine …,https://link.springer.com/article/10.1007/s00586-010-1620-6,8
63," Perren, A Huggler, M Russenberger…",A method of measuring the change in compression applied to living cortical bone,102,1969, Taylor & Francis, Acta Orthopaedica …,https://www.tandfonline.com/doi/pdf/10.3109/ort.1969.40.suppl-125.01,2
56,"Catani, A Ensini, C Belvedere…",In vivo kinematics and kinetics of a bi‐cruciate substituting total knee arthroplasty: a combined fluoroscopic and gait analysis study,101,2009, Wiley Online Library, Journal of …,https://onlinelibrary.wiley.com/doi/abs/10.1002/jor.20941,6
57,"Meyers, M Tauber, Y Sudin, S Fleischer, U Arnin…",Use of instrumented pedicle screws to evaluate load sharing in posterior dynamic stabilization systems,100,2008, Elsevier, The Spine Journal,https://www.sciencedirect.com/science/article/pii/S1529943007008029,6
64,"Li, R Papannagari, E Most, SE Park…",Anterior tibial post impingement in a posterior stabilized total knee arthroplasty,96,2005, Wiley Online Library, Journal of …,https://onlinelibrary.wiley.com/doi/abs/10.1016/j.orthres.2004.09.005,5
54," Zhou, HT Feng, ZT Chen, Y Ou",Correlation between preload and no-load drag torque of ball screws,95,2016, Elsevier, International Journal of Machine Tools …,https://www.sciencedirect.com/science/article/pii/S0890695515300924,11
78,"Karl, F Graef, TD Taylor, SM Heckmann",In vitro effect of load cycling on metal-ceramic cement-and screw-retained implant restorations,93,2007, Elsevier, The Journal of prosthetic …,https://www.sciencedirect.com/science/article/pii/S0022391307000029,5
68," Haynes, RG Pöll, AW Miles, RB Weston",An experimental study of the failure modes of the Gamma Locking Nail and AO Dynamic Hip Screw under static loading: a cadaveric study,88,1997, Elsevier, Medical engineering & …,https://www.sciencedirect.com/science/article/pii/S1350453397000039,3
30," Barrance, GN Williams…",Altered knee kinematics in ACL‐deficient non‐copers: a comparison using dynamic MRI,87,2006, Wiley Online Library, Journal of …,https://onlinelibrary.wiley.com/doi/abs/10.1002/jor.20016,5
46," Lindtner, R Schmid, T Nydegger, M Konschake…",Pedicle screw anchorage of carbon fiber-reinforced PEEK screws under cyclic loading,83,2018, Springer, European spine …,https://link.springer.com/article/10.1007/s00586-018-5538-8,12
58,"Lee, YS Kim, CW Kim, JS Han",Wave analysis of implant screw loosening using an air cylindrical cyclic loading device,79,2002, Elsevier, The Journal of prosthetic dentistry,https://www.sciencedirect.com/science/article/pii/S0022391302002329,3
71,"Bostelmann, A Keiler, HJ Steiger, A Scholz…",Effect of augmentation techniques on the failure of pedicle screws under cranio-caudal cyclic loading,73,2017, Springer, European Spine …,https://link.springer.com/article/10.1007/s00586-015-3904-3,9
51,"Vishnubhotla, WB McGarry, AT Mahar, DE Gelb",A titanium expandable pedicle screw improves initial pullout strength as compared with standard pedicle screws,73,2011, Elsevier, The Spine Journal,https://www.sciencedirect.com/science/article/pii/S1529943011004359,5
65," Katthagen, M Schwarze, M Warnhoff, C Voigt…",Influence of plate material and screw design on stiffness and ultimate load of locked plating in osteoporotic proximal humeral fractures,71,2016, Elsevier, Injury,https://www.sciencedirect.com/science/article/pii/S0020138316000061,8
70,"Zhang, G Liu, R Tong, S Ma",Load distribution of planetary roller screw mechanism and its improvement approach,65,2016, journals.sagepub.com, Proceedings of the …,https://journals.sagepub.com/doi/abs/10.1177/0954406215610361,7
44, A,Effects of vertical loading on lateral screw pile performance,61,2017, icevirtuallibrary.com, Proceedings of the …,https://www.icevirtuallibrary.com/doi/abs/10.1680/jgeen.16.00114,8
66,"H Mirdad, YH Chui",Load-slip performance of mass timber panel-concrete (MTPC) composite connection with self-tapping screws and insulation layer,58,2019, Elsevier, Construction and Building Materials,https://www.sciencedirect.com/science/article/pii/S0950061819310001,10
98," Dunlap, EE Karaikovic, HS Park…",Load sharing properties of cervical pedicle screw-rod constructs versus lateral mass screw-rod constructs,55,2010, Springer, European Spine …,https://link.springer.com/article/10.1007/s00586-010-1278-0,4
15,"Lunsjö, L Ceder, J Tidermark…",Extramedullar fixation of 107 subtrochanteric fractures: A randomized multicenter trial of the Medoff sliding plate versus 3 other screw-plate systems,53,1999, Taylor & Francis, Acta Orthopaedica …,https://www.tandfonline.com/doi/abs/10.3109/17453679909000981,2
75,"Henriques, N Rosa, H Gervasio, P Santos…",Structural performance of light steel framing panels using screw connections subjected to lateral loading,52,2017, Elsevier,Walled …,https://www.sciencedirect.com/science/article/pii/S0263823116309296,6
72,"Zhao, M Lin, X Song, Q Guo",Investigation of load distribution and deformations for ball screws with the effects of turning torque and geometric errors,51,2019, Elsevier, Mechanism and Machine Theory,https://www.sciencedirect.com/science/article/pii/S0094114X19303635,8
96,"US Newcomb, S Baek, BP Kelly…",Effect of screw position on load transfer in lumbar pedicle screws: a non-idealized finite element analysis,43,2017, Taylor & Francis, Computer methods in …,https://www.tandfonline.com/doi/abs/10.1080/10255842.2016.1209187,5
87,"Xu, J Yang, I Lieberman, R Haddas",Stress distribution in vertebral bone and pedicle screw and screw–bone load transfers among various fixation methods for lumbar spine surgical alignment: a …,42,2019, Elsevier, Medical engineering & physics,https://www.sciencedirect.com/science/article/pii/S135045331830153X,7
2,"Ishii, K Terajima, Y Koga…",Screw home motion after total knee replacement,38,1999, journals.lww.com, Clinical Orthopaedics and …,https://journals.lww.com/clinorthop/abstract/1999/01000/screw_home_motion_after_total_knee_replacement.22.aspx,1
86,"Brandner, A Ringhofer, T Reichinger",Performance of axially-loaded self-tapping screws in hardwood: Properties and design,36,2019, Elsevier, Engineering Structures,https://www.sciencedirect.com/science/article/pii/S0141029618329377,6
90," Sammour, MM E","Effect of implant abutment connection designs, and implant diameters on screw loosening before and after cyclic loading: in-vitro study",33,2019, Elsevier, Dental Materials,https://www.sciencedirect.com/science/article/pii/S010956411930702X,6
62,"Cerfontaine, JA Knappett, MJ Brown…","A finite element approach for determining the full load–displacement relationship of axially loaded shallow screw anchors, incorporating installation effects",32,2021, cdnsciencepub.com, Canadian …,https://cdnsciencepub.com/doi/abs/10.1139/cgj-2019-0548,8
91,"Mohyeddin, EF Gad, K Yangdon, R Khandu…",Tensile load capacity of screw anchors in early age concrete,28,2016, Elsevier, … and Building Materials,https://www.sciencedirect.com/science/article/pii/S0950061816316609,3
29,"Wang, Z Wang, J Wang, W Jiang, Q Feng",Research of thermal dynamic characteristics for variable load single screw refrigeration compressor with different capacity control mechanism,23,2017, Elsevier, Applied Thermal Engineering,https://www.sciencedirect.com/science/article/pii/S1359431116315484,3
21,"Asano, H Mizoguchi, T Kozuki…",Achievement of twist squat by musculoskeletal humanoid with screw-home mechanism,22,2013, ieeexplore.ieee.org, 2013 IEEE/RSJ …,https://ieeexplore.ieee.org/abstract/document/6697025/,2
97," Firoozbakhsh, TA DeCoster, MS Moneim",Effect of cyclical loading on the holding power of surgical screws,21,1994, journals.healio.com, Orthopedics,https://journals.healio.com/doi/full/10.3928/0147-7447-19940701-11,1
23,"M Ya'ish, AM Nanu, AT Cross",Can DCP and LCP plates generate more compression? The effect of multiple eccentrically placed screws and their drill positioning guides,19,2011, Elsevier, Injury,https://www.sciencedirect.com/science/article/pii/S0020138311000763,1
37," Mulla, RR Seghi, WM Johnston, B Yilmaz",Effect of cyclic loading on reverse torque values of angled screw channel systems,16,2022, Elsevier, The Journal of Prosthetic …,https://www.sciencedirect.com/science/article/pii/S002239132100007X,5
92,"Li, H Jiang, R Zhang, W Luo, X Wu",Mechanical properties and failure behavior of flow-drilling screw-bonding joining of dissimilar aluminum alloys under dynamic tensile and fatigue loading,12,2022, Elsevier, Engineering Failure Analysis,https://www.sciencedirect.com/science/article/pii/S1350630722004538,4
41,"Hu, Y Liu, AC Konukcu",Study on withdrawal load resistance of screw in wood-based materials: Experimental and numerical,11,2023, Taylor & Francis, Wood Material Science & Engineering,https://www.tandfonline.com/doi/abs/10.1080/17480272.2022.2084699,6
93,"Hu, P Wei, H Liu, X Du, P Zhou, C Zhu",Investigation on load distribution among rollers of planetary roller screw mechanism considering machining errors: Analytical calculation and machine …,10,2023, Elsevier, Mechanism and Machine Theory,https://www.sciencedirect.com/science/article/pii/S0094114X23000940,5
18,"Zhu, C Yuan, Z Jin, Y Wang, Y Shi, Z Yang…",Initial stability and stress distribution of ankle arthroscopic arthrodesis with three kinds of 2-screw configuration fixation: a finite element analysis,10,2018, Springer, Journal of Orthopaedic …,https://link.springer.com/article/10.1186/s13018-018-0972-1,1
12,"Wang, J Yu, X Ma, D Zhao, X Geng, J Huang…",Finite element analysis of the initial stability of arthroscopic ankle arthrodesis with three-screw fixation: posteromedial versus posterolateral home-run screw,9,2020, Springer, Journal of orthopaedic …,https://link.springer.com/article/10.1186/s13018-020-01767-7,2
99,"Miao, X Du, C Li, B Chen","Load distribution and radial deformations for planetary roller screw mechanism with axial load, radial load and turning torque",7,2024, Taylor & Francis, Mechanics Based Design of Structures …,https://www.tandfonline.com/doi/abs/10.1080/15397734.2022.2162080,7
4," Jeon, J Hong",Comparison of screw-home mechanism in the unloaded living knee subjected to active and passive movements,7,2021, content.iospress.com, Journal of Back and Musculoskeletal …,https://content.iospress.com/articles/journal-of-back-and-musculoskeletal-rehabilitation/bmr200110,2
24,"Zhao, H Jiang, X Xu, Y Li, B Qi, H Yu",Fatigue life prediction of the preload double-nut ball screw under mixed lubrication,5,2023, Springer, The International Journal of …,https://link.springer.com/article/10.1007/s00170-022-09904-8,2
14," Jeon, DY Lee, JH Yu, JS Kim…",Detection and quantification of screw-home movement using nine-axis inertial sensors,4,2019, koreascience.kr, The Journal of Korean …,https://koreascience.kr/article/JAKO201911161037454.page,1
36, Graham,Performance of log shear walls and lag screw connections subjected to monotonic and reverse-cyclic loading,3,2007, rex.libraries.wsu.edu,,https://rex.libraries.wsu.edu/esploro/outputs/graduate/Performance-of-log-shear-walls-and/99900525031601842,0
49," Bean, NA Smyth, P Abbasi…",Biomechanical comparison of hook plate vs headless compression screw fixation of large fifth Metatarsal Base avulsion fractures,3,2021, journals.sagepub.com, Foot & Ankle …,https://journals.sagepub.com/doi/abs/10.1177/1071100720953083,1
32,"Jeon, SH Lhee, S Chong, D Lee, J Yu…",Comparison of screw-home movement between patients with knee osteoarthritis and normal adults,2,2022, content.iospress.com, Journal of Back and …,https://content.iospress.com/articles/journal-of-back-and-musculoskeletal-rehabilitation/bmr210086,1
33," Chamseddine, AA Dib, HM Wardani…",Breakage of sliding hip screw after fixation of pertrochanteric hip fracture: a rare complication,1,2021, Elsevier, International Journal of …,https://www.sciencedirect.com/science/article/pii/S2210261221007288,0
69,"Lee, BW Cho, MB Kim, YH Lee",… comparison between double-plate fixation and posterior plate fixation for comminuted olecranon fracture using two triceps screws in synthetic bone model,1,2022, journals.lww.com, Medicine,https://journals.lww.com/md-journal/fulltext/2022/01070/biomechanical_comparison_between_double_plate.9.aspx,0
100," Lin, DW Kong, ML Cai",Research on Energy Consumption of Screw Compressor under Load/Unload,1,2011, Trans Tech Publ, Applied Mechanics and Materials,https://www.scientific.net/AMM.84-85.733,0
22,"Bell, P Meere, I Borukhov, P Rathod…",… THE UNRELIABILITY OF COLLATERAL STABILITY ASSESSMENT IN KNEE ARTHROPLASTY WITH THE KNEE LOCKED IN SCREW HOME POSITION: A KINETIC …,0,2016, boneandjoint.org.uk, Orthopaedic …,https://boneandjoint.org.uk/article/10.1302/1358-992x.98bsupp_3.ista2014-034,0
27,"Pratt, BA Zifchock, A Brown, H Hillstrom",Could not catch title,0,2010, LWW, Medicine & Science in Sports & …,"Look manually at: https://scholar.google.com/scholar?start=20&q=loading+screw+home&hl=en&as_sdt=0,5",0
35," Davey, IJ Wellington, BT Ford, BC Hawthorne…",Plate vs. intramedullary screw fixation of chevron olecranon osteotomies: a biomechanical study,0,2023, Elsevier, JSES …,https://www.sciencedirect.com/science/article/pii/S2666638323000671,0
45,Jensen,Steenstrüp's Conical Screw and Breech-Loading Cannon,0,1870, Taylor & Francis, Royal United Services Institution. Journal,https://www.tandfonline.com/doi/pdf/10.1080/03071847009429433,0
47,"Jeon, D Lee, J Yu, J Kim, SH Lhee, S Chong, J Hong",Alteration of Screw-home Movement in Patients With Knee Osteoarthritis: A Cross-sectional Study,0,2020, researchsquare.com,,https://www.researchsquare.com/article/rs-35701/latest,0
