Rank,Author,Title,Citations,Year,Publisher,Venue,Source,cit/year
94," Zech, KA Herrmann, MF Reiser…",MR imaging in patients with suspected liver metastases: value of liver-specific contrast agent Gd-EOB-DTPA,320,2007, jstage.jst.go.jp, Magnetic resonance in …,https://www.jstage.jst.go.jp/article/mrms/6/1/6_1_43/_article/-char/ja/,18
60," Finn, K Nael, V Deshpande, O Ratib, G Laub",Cardiac MR Imaging: State of the Technology1,310,2006, pubs.rsna.org, Radiology,https://pubs.rsna.org/doi/abs/10.1148/radiol.2412041866,16
52,"Feng, T Benkert, KT Block…",Compressed sensing for body MRI,283,2017, Wiley Online Library, … Resonance Imaging,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.25547,35
17,"Sala, A Rockall, D Rangarajan…",The role of dynamic contrast-enhanced and diffusion weighted magnetic resonance imaging in the female pelvis,256,2010, Elsevier, European journal of …,https://www.sciencedirect.com/science/article/pii/S0720048X10003918,17
49,"Fain, ML Schiebler, DG McCormack…",Imaging of lung function using hyperpolarized helium‐3 magnetic resonance imaging: review of current and emerging translational methods and applications,241,2010, Wiley Online Library, … magnetic resonance …,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.22375,16
55,"Metcalfe, GP Liney, L Holloway…",The potential for an enhanced role for MRI in radiation-therapy treatment planning,233,2013, journals.sagepub.com, … in cancer research …,https://journals.sagepub.com/doi/abs/10.7785/tcrt.2012.500342,19
84," Harry, SI Semple, DE Parkin, FJ Gilbert",Use of new imaging techniques to predict tumour response to therapy,229,2010, thelancet.com, The lancet oncology,https://www.thelancet.com/journals/lancet/article/PIIS1470-2045(09)70190-1/fulltext,15
89, Thoeny,Imaging of salivary gland tumours,227,2007, ncbi.nlm.nih.gov, Cancer Imaging,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1866314/,13
67,"Miura, T Takada, H Amano, M Yoshida, S Furui…",Diagnosis of pancreatic cancer,222,2006, Elsevier, Hpb,https://www.sciencedirect.com/science/article/pii/S1365182X15309746,12
61,Sourbron,Technical aspects of MR perfusion,221,2010, Elsevier, European journal of radiology,https://www.sciencedirect.com/science/article/pii/S0720048X10000987,15
88,"Hennedige, SK Venkatesh","Imaging of hepatocellular carcinoma: diagnosis, staging and treatment monitoring",218,2012, ncbi.nlm.nih.gov, Cancer Imaging,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3666429/,17
96,"J van Dijken, PJ van Laar, GA Holtman…","Diagnostic accuracy of magnetic resonance imaging techniques for treatment response evaluation in patients with high-grade glioma, a systematic review and …",217,2017, Springer, European …,https://link.springer.com/article/10.1007/s00330-017-4789-9,27
33," Marinovich, F Sardanelli, S Ciatto, E Mamounas…",Early prediction of pathologic response to neoadjuvant therapy in breast cancer: systematic review of the accuracy of MRI,216,2012, Elsevier, The Breast,https://www.sciencedirect.com/science/article/pii/S096097761200152X,17
41," Hodgson, P O'connor, R Moots","MRI of rheumatoid arthritis—image quantitation for the assessment of disease activity, progression and response to therapy",216,2008, academic.oup.com, Rheumatology,https://academic.oup.com/rheumatology/article-abstract/47/1/13/1789021,13
32,"Nagayama, Y Watanabe, A Okumura, Y Amoh…",Fast MR imaging in obstetrics,211,2002, pubs.rsna.org, Radiographics,https://pubs.rsna.org/doi/abs/10.1148/radiographics.22.3.g02ma03563,9
75,B,Clinical value of MRI liver-specific contrast agents: a tailored examination for a confident non-invasive diagnosis of focal liver lesions,208,2009, Springer, European …,https://link.springer.com/article/10.1007/s00330-008-1172-x,13
50," Morris, L Liberman",Breast MRI: diagnosis and intervention,206,2005, Soc Nuclear Med,,https://jnm.snmjournals.org/content/jnumed/47/2/372.full-text.pdf,10
54,"Murphy, M Haider, S Ghai…",The expanding role of MRI in prostate cancer,201,2013, Am Roentgen Ray Soc, American Journal of …,https://ajronline.org/doi/abs/10.2214/AJR.12.10178,17
22, Young,Advanced MRI of adult brain tumors,201,2007, Elsevier, Neurologic clinics,https://www.sciencedirect.com/science/article/pii/S0733861907000837,11
10,"Boyadzhyan, SS Raman, S Raz",Role of static and dynamic MR imaging in surgical pelvic floor dysfunction,200,2008, pubs.rsna.org, Radiographics,https://pubs.rsna.org/doi/abs/10.1148/rg.284075139,12
85,"Pugash, PC Brugger, D Bettelheim…",Prenatal ultrasound and fetal MRI: the comparative value of each modality in prenatal diagnosis,199,2008, Elsevier, European journal of …,https://www.sciencedirect.com/science/article/pii/S0720048X08004002,12
53, Edelman,Contrast-enhanced MR imaging of the heart: overview of the literature,196,2004, pubs.rsna.org, Radiology,https://pubs.rsna.org/doi/abs/10.1148/radiol.2323031558,9
64,"Thompson, N Lawrentschuk, M Frydenberg…",The role of magnetic resonance imaging in the diagnosis and management of prostate cancer,193,2013, Wiley Online Library, BJU …,https://bjui-journals.onlinelibrary.wiley.com/doi/abs/10.1111/bju.12381,16
18," Jinkins, JS Dworkin, RV Damadian","Upright, weight-bearing, dynamic–kinetic MRI of the spine: initial results",192,2005, Springer, European radiology,https://link.springer.com/article/10.1007/s00330-005-2666-4,10
13," Pannu, HS Kaufman, GW Cundiff, R Genadry…",Dynamic MR imaging of pelvic organ prolapse: spectrum of abnormalities,189,2000, pubs.rsna.org, Radiographics,https://pubs.rsna.org/doi/abs/10.1148/radiographics.20.6.g00nv311567,8
47,"Rahmim, MA Lodge, NA Karakatsanis…","Dynamic whole-body PET imaging: principles, potentials and applications",188,2019, Springer, European journal of …,https://link.springer.com/article/10.1007/s00259-018-4153-6,31
93," Nikken, GP Krestin",MRI of the kidney—state of the art,182,2007, Springer, European radiology,https://link.springer.com/article/10.1007/s00330-007-0701-3,10
71," Johnson, B Turkbey, WD Figg…",Multiparametric MRI in prostate cancer management,182,2014, nature.com, Nature reviews Clinical …,https://www.nature.com/articles/nrclinonc.2014.69,17
27, Padhani,MRI for assessing antivascular cancer treatments,182,2003, birpublications.org, The British journal of radiology,https://www.birpublications.org/doi/abs/10.1259/bjr/15334380,8
21," Leach, B Morgan, PS Tofts, DL Buckley…",Imaging vascular function for early stage clinical trials using dynamic contrast-enhanced magnetic resonance imaging,181,2012, Springer, European …,https://link.springer.com/article/10.1007/s00330-012-2446-x,14
65," Jhaveri, H Hossein",MRI of rectal cancer: an overview and update on recent advances,179,2015, Am Roentgen Ray Soc, American Journal of …,https://ajronline.org/doi/abs/10.2214/AJR.14.14201,18
66,"Basaran, M Karcaaltincaba, D Akata…",Fat-containing lesions of the liver: cross-sectional imaging findings with emphasis on MRI,177,2005, Am Roentgen Ray Soc, American Journal of …,https://ajronline.org/doi/abs/10.2214/ajr.184.4.01841103,9
34," Henson, P Gaviani, RG Gonzalez",MRI in treatment of adult gliomas,173,2005, thelancet.com, The lancet oncology,https://www.thelancet.com/journals/lanonc/article/PIIS1470204505017675/fulltext,9
51,"Seitz, A Shukl",Functional magnetic resonance imaging in prostate cancer,169,2009, Elsevier, European urology,https://www.sciencedirect.com/science/article/pii/S0302283809000384,11
38,Kalpath,Advanced magnetic resonance imaging of the physical processes in human glioblastoma,169,2014, AACR, Cancer research,https://aacrjournals.org/cancerres/article-abstract/74/17/4622/597880,15
97,"Foldes, O Buisson",The clitoral complex: A dynamic sonographic study,168,2009, academic.oup.com, The journal of sexual medicine,https://academic.oup.com/jsm/article-abstract/6/5/1223/6834619,10
5,"Gordon, S Partovi, M Mülle",Dynamic contrast-enhanced magnetic resonance imaging: fundamentals and application to the evaluation of the peripheral perfusion,168,2014, ncbi.nlm.nih.gov, Cardiovascular …,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3996240/,15
11," Prompers, JAL Jeneson, MR Drost…",Dynamic MRS and MRI of skeletal muscle function and biomechanics,167,2006, Wiley Online Library, NMR in Biomedicine …,https://analyticalsciencejournals.onlinelibrary.wiley.com/doi/abs/10.1002/nbm.1095,9
31,"Feher, AJ Sinusas","… function: dynamic single-photon emission computed tomography, positron emission tomography, ultrasound, computed tomography, and magnetic resonance imaging",165,2017, Am Heart Assoc, Circulation: Cardiovascular Imaging,https://www.ahajournals.org/doi/abs/10.1161/CIRCIMAGING.117.006427,21
91,"Leithner, L Moy, EA Morris, MA Marino…",Abbreviated MRI of the breast: does it provide value?,164,2019, Wiley Online Library, … Resonance Imaging,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.26291,27
100,"Rekik, S Allassonnière, TK Carpenter, JM Wardlaw","… analysis methods in MR/CT-imaged acute-subacute ischemic stroke lesion: Segmentation, prediction and insights into dynamic evolution simulation models …",163,2012, Elsevier, NeuroImage: Clinical,https://www.sciencedirect.com/science/article/pii/S2213158212000228,13
86," Choi, MJ Kim, JM Lee, KW Kim…","Hilar cholangiocarcinoma: role of preoperative imaging with sonography, MDCT, MRI, and direct cholangiography",163,2008, Am Roentgen Ray Soc, American Journal of …,https://ajronline.org/doi/abs/10.2214/AJR.07.3992,10
76," Attili, A Schuster, E Nagel, JHC Reiber…",Quantification in cardiac MRI: advances in image acquisition and processing,162,2010, Springer, The international journal …,https://link.springer.com/article/10.1007/s10554-009-9571-x,11
15," Jacobs, TS Ibrahim, R Ouwerkerk",MR imaging: brief overview and emerging applications,159,2007, pubs.rsna.org, Radiographics,https://pubs.rsna.org/doi/abs/10.1148/rg.274065115,9
39,"Kumada, H Toyoda, T Tada, Y Sone…",Evolution of hypointense hepatocellular nodules observed only in the hepatobiliary phase of gadoxetate disodium–enhanced MRI,159,2011, Am Roentgen Ray Soc, American Journal of …,https://ajronline.org/doi/abs/10.2214/AJR.10.5390,11
23," Fatterpekar, D Galheigo…",… -related change versus tumor recurrence in high-grade gliomas: a diagnostic conundrum—use of dynamic susceptibility contrast-enhanced (DSC) perfusion MRI,156,2012, Am Roentgen Ray Soc, American Journal of …,https://ajronline.org/doi/abs/10.2214/AJR.11.7417,12
63," Woodfield, S Krishnamoorthy…",Imaging pelvic floor disorders: trend toward comprehensive MRI,153,2010, Am Roentgen Ray Soc, American Journal of …,https://ajronline.org/doi/abs/10.2214/AJR.09.3670,10
9," Shiroishi, G Castellazzi…",Principles of T2*‐weighted dynamic susceptibility contrast MRI technique in brain tumor imaging,152,2015, Wiley Online Library, … magnetic resonance …,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.24648,15
48," Boss, JO Barentsz, L Massuger, H Boonstra",The role of MR imaging in invasive cervical carcinoma,148,2000, Springer, European radiology,https://link.springer.com/article/10.1007/s003300050042,6
82," Leach, KM Brindle, JL Evelhoch…",Assessment of antiangiogenic and antivascular therapeutics using MRI: recommendations for appropriate methodology for clinical trials,147,2003, birpublications.org, The British journal of …,https://www.birpublications.org/doi/abs/10.1259/bjr/15917261,7
44," Marino, T Helbich, P Baltzer…",Multiparametric MRI of the breast: A review,147,2018, Wiley Online Library, … Magnetic Resonance …,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.25790,21
68,"Biffar, O Dietrich, S Sourbron, HR Duerr…",Diffusion and perfusion imaging of bone marrow,145,2010, Elsevier, European journal of …,https://www.sciencedirect.com/science/article/pii/S0720048X10001257,10
14," Aronen, J Perkiö",Dynamic susceptibility contrast MRI of gliomas,144,2002, neuroimaging.theclinics.com, Neuroimaging Clinics,https://www.neuroimaging.theclinics.com/article/S1052-5149(02)00026-6/abstract,6
99,"Villers, L Lemaitre, J Haffner…","Current status of MRI for the diagnosis, staging and prognosis of prostate cancer: implications for focal therapy and active surveillance",143,2009, journals.lww.com, Current opinion in …,https://journals.lww.com/co-urology/fulltext/2009/05000/Imaging_low_risk_prostate_cancer.00011.aspx,9
42," El Sayed, CD Alt, F Maccioni, M Meissnitzer…",Magnetic resonance imaging of pelvic floor dysfunction-joint recommendations of the ESUR and ESGAR Pelvic Floor Working Group,142,2017, Springer, European …,https://link.springer.com/article/10.1007/s00330-016-4471-7,18
19," Boxerman, CC Quarles, LS Hu, BJ Erickson…",Consensus recommendations for a dynamic susceptibility contrast MRI protocol for use in high-grade gliomas,142,2020, academic.oup.com, Neuro …,https://academic.oup.com/neuro-oncology/article-abstract/22/9/1262/5855183,28
37,Albiin,MRI of focal liver lesions,141,2012, ingentaconnect.com, Current Medical Imaging,https://www.ingentaconnect.com/content/ben/cmir/2012/00000008/00000002/art00006,11
46," Judenhofer, SR Cherry",Applications for preclinical PET/MRI,120,2013, Elsevier, Seminars in nuclear medicine,https://www.sciencedirect.com/science/article/pii/S0001299812000803,10
35,"Ai, JN Morelli, X Hu, D Hao, FL Goerner…","A historical overview of magnetic resonance imaging, focusing on technological innovations",116,2012, journals.lww.com, Investigative …,https://journals.lww.com/investigativeradiology/fulltext/2012/12000/a_historical_overview_of_magnetic_resonance.8.aspx,9
90,"Zhang, H Liu, H Tong, S Wang, Y Yang…",Clinical applications of contrast-enhanced perfusion MRI techniques in gliomas: recent advances and current challenges,116,2017, hindawi.com, Contrast media & …,https://www.hindawi.com/journals/cmmi/2017/7064120/abs/,14
73,"P van Osch, WM Teeuwisse…",Advances in arterial spin labelling MRI methods for measuring perfusion and collateral flow,107,2018, journals.sagepub.com, Journal of Cerebral …,https://journals.sagepub.com/doi/abs/10.1177/0271678X17713434,15
59," Maravilla, CC Yang","Magnetic resonance imaging and the female sexual response: Overview of techniques, results, and future directions",71,2008, academic.oup.com, The journal of sexual medicine,https://academic.oup.com/jsm/article-abstract/5/7/1559/6862492,4
29,"Maniam, J Szklaruk",Magnetic resonance imaging: Review of imaging techniques and overview of liver imaging,70,2010, ncbi.nlm.nih.gov, World journal of radiology,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2999331/,5
30,"Wallis, FJ Gilbert",Magnetic resonance imaging in oncology: an overview.,60,1999, search.ebscohost.com, Journal of the Royal College of …,https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=00358835&AN=5065140&h=PpvQyaBMcWiVQTLDgLy8yq2IcKlgRokg%2Fk4YZ3RA3%2Bn1S2BUzytb4Qhu01EQkyqm46pQ6iyNEfqACzCsdZbZOA%3D%3D&crl=c,2
92,"Ahldén, Y Hoshino, K Samuelsson, P Araujo…",Dynamic knee laxity measurement devices,58,2012, Springer, Knee Surgery  Sports …,https://link.springer.com/article/10.1007/s00167-011-1848-7,4
3, Rajan,MRI: a conceptual overview,47,1998, books.google.com,,https://books.google.com/books?hl=en&lr=&id=ITJore49GEEC&oi=fnd&pg=PP11&dq=dynamic+mri+overview&ots=j233g2zLvS&sig=_IVtq-Uc098R-BbO5jmvRFN-5ts,2
81,Doneva,"Mathematical models for magnetic resonance imaging reconstruction: An overview of the approaches, problems, and future research areas",35,2020, ieeexplore.ieee.org, IEEE signal processing magazine,https://ieeexplore.ieee.org/abstract/document/8962368/,7
62," Maas, P Mukherjee",Diffusion MRI: overview and clinical applications in neuroradiology.,28,2005, pdfs.semanticscholar.org, Applied radiology,https://pdfs.semanticscholar.org/b1c1/cf55582866207c0c8b5552cbc4e086372608.pdf,1
45," Vargas, J Boto, TR Meling",Imaging of the spine and spinal cord: an overview of magnetic resonance imaging (MRI) techniques,20,2021, Elsevier, Revue neurologique,https://www.sciencedirect.com/science/article/pii/S0035378720306342,5
80,"Ohno, S Hanamatsu, Y Obama, T Ueda…",Overview of MRI for pulmonary functional imaging,19,2022, academic.oup.com, The British Journal of …,https://academic.oup.com/bjr/article-abstract/95/1132/20201053/7451585,6
83,"Shaikh, DM Biko, EY Lee",MR imaging evaluation of pediatric lymphatics:: overview of techniques and imaging findings,15,2019, mri.theclinics.com, Magnetic Resonance Imaging …,https://www.mri.theclinics.com/article/S1064-9689(19)30011-X/abstract,2
