Rank,Author,Title,Citations,Year,Publisher,Venue,Source,cit/year
97,"Farivar, M Hevesi, LM Fortier…",Meniscal extrusion measurements after posterior medial meniscus root tears: a systematic review and meta-analysis,16,2023, journals.sagepub.com, … American Journal of …,https://journals.sagepub.com/doi/abs/10.1177/03635465221131005,8
10,"Fuchs, J Georgii, E Taghizadeh, S Heldmann…",In-vivo assessment of meniscal movement in the knee joint during internal and external rotation under load,7,2022, Springer, Journal of experimental …,https://link.springer.com/article/10.1186/s40634-022-00540-5,2
73,"Beel, L Macchiarola, C Mouton, L Laver, R Seil","The hypermobile and unstable lateral meniscus: a narrative review of the anatomy, biomechanics, diagnosis and treatment options",4,2022, ncbi.nlm.nih.gov, Annals of Joint,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10929465/,1
57,"Ishii, M Ishikawa, Y Nakashima, M Takahashi…",Knee adduction moment is correlated with the increase in medial meniscus extrusion by dynamic ultrasound in knee osteoarthritis,16,2022, Elsevier, The Knee,https://www.sciencedirect.com/science/article/pii/S0968016022001132,5
49,"Hashimoto, K Nishino, S Yamasaki, Y Nishida…",… positioned MRI can visualize and detect the location of peripheral rim instability with snapping knee in the no-shift-type of complete discoid lateral meniscus,5,2022, Springer, Archives of Orthopaedic …,https://link.springer.com/article/10.1007/s00402-021-04148-9,2
44,"Hirose, T Mae, I Ogasawara…",Meniscal displacement and loss of load-transmission function after radial tear of the lateral meniscus in a porcine model: new insights into the functional dynamics of …,8,2022, journals.sagepub.com, … American Journal of …,https://journals.sagepub.com/doi/abs/10.1177/03635465221090543,3
20," Trunz, WB Morrison",MRI of the Knee Meniscus,4,2022, mri.theclinics.com, Magnetic Resonance Imaging Clinics,https://www.mri.theclinics.com/article/S1064-9689(21)00734-0/abstract,1
76,"Toyooka, N Shimazaki, H Masuda, N Arai…",Preoperative magnetic resonance imaging as a diagnostic aid for hypermobile lateral meniscus,10,2021, mdpi.com, Diagnostics,https://www.mdpi.com/2075-4418/11/12/2276,2
78," Gajjar, KP Solanki…",Meniscal extrusion: a narrative review,30,2021, journals.sagepub.com, … Journal of Sports …,https://journals.sagepub.com/doi/abs/10.1177/23259671211043797,8
79,"Li, W Fan, Z Dai, H Zhao, Y Liao, Y Lei, T Luo…",Widening of the popliteal hiatus on sagittal MRI view plays a critical role in the mechanical signs of discoid lateral meniscus,10,2021, Springer, Knee Surgery  Sports …,https://link.springer.com/article/10.1007/s00167-020-06179-y,2
40,"Shimozaki, J Nakase, K Asai, R Yoshimizu…",Usefulness of ultrasonography for dynamic evaluation of medial meniscus hoop function in early knee osteoarthritis,15,2021, nature.com, Scientific Reports,https://www.nature.com/articles/s41598-021-99576-3,4
51,"Mohamadi, K Momenzadeh, A Masoudi…",Evolution of knowledge on meniscal biomechanics: a 40 year perspective,16,2021, Springer, BMC Musculoskeletal …,https://link.springer.com/article/10.1186/s12891-021-04492-2,4
4,"Liu, X Shen, Q Ji, J Xiao, J Zuo, Z Gao",The MRI-based 3D morphologic changes of knee meniscus under knee weight-bearing and early flexion conditions,10,2021, nature.com, Scientific Reports,https://www.nature.com/articles/s41598-021-01531-9,2
59,"Garetier, B Borotikar, K Makki, S Brochard…","Dynamic MRI for articulating joint evaluation on 1.5 T and 3.0 T scanners: setup, protocols, and real-time sequences",28,2020, Springer, Insights into …,https://link.springer.com/article/10.1186/s13244-020-00868-5,6
13,"Truhn, N Brill, B Braun, D Merhof, C Kuhl…",A multi-purpose force-controlled loading device for cartilage and meniscus functionality assessment using advanced MRI techniques,15,2020, Elsevier, Journal of the …,https://www.sciencedirect.com/science/article/pii/S1751616118317569,3
45,"Shimozaki, J Nakase, T Oshima, K Asai…",Investigation of extrusion of the medial meniscus under full weight-loading conditions using upright weight-loading magnetic resonance imaging and …,17,2020, Elsevier, Journal of Orthopaedic …,https://www.sciencedirect.com/science/article/pii/S0949265819302830,3
66,"Okazaki, T Furumatsu, S Okamoto, T Hiranaka…",Diagnostic performance of open MRI in the flexed knee position for the detection of medial meniscus ramp lesions,18,2020, Springer, Skeletal Radiology,https://link.springer.com/article/10.1007/s00256-020-03480-2,4
70,"Conconi, N Sancisi…",Prediction of individual knee kinematics from an MRI representation of the articular surfaces,11,2020, ieeexplore.ieee.org, IEEE Transactions on …,https://ieeexplore.ieee.org/abstract/document/9172123/,2
34,"Schwer, MM Rahman, K Stumpf, V Rasche…",Degeneration Affects Three-Dimensional Strains in Human Menisci: In situ MRI Acquisition Combined With Image Registration,10,2020, frontiersin.org, … in Bioengineering and …,https://www.frontiersin.org/articles/10.3389/fbioe.2020.582055/full,2
11,"Nebelung, L Dötsch, D Shah, DB Abrar, K Linka…",Functional MRI mapping of human meniscus functionality and its relation to degeneration,13,2020, nature.com, Scientific reports,https://www.nature.com/articles/s41598-020-59573-4,3
9," Winkler, G Wierer, R Csapo…",Quantitative evaluation of dynamic lateral meniscal extrusion after radial tear repair,20,2020, journals.sagepub.com, … Journal of Sports …,https://journals.sagepub.com/doi/abs/10.1177/2325967120914568,4
72," Kedgley, TH Saw, NA Segal, UN Hansen…",Predicting meniscal tear stability across knee-joint flexion using finite-element analysis,32,2019, Springer, Knee Surgery  Sports …,https://link.springer.com/article/10.1007/s00167-018-5090-4,5
21,"Özdemir, A Turan",Correlation between medial meniscal extrusion determined by dynamic ultrasound and magnetic resonance imaging findings of medial‐type knee osteoarthritis in …,21,2019, Wiley Online Library, Journal of Ultrasound in Medicine,https://onlinelibrary.wiley.com/doi/abs/10.1002/jum.14976,4
81,"Okazaki, T Furumatsu, S Miyazawa…",Meniscal repair concurrent with anterior cruciate ligament reconstruction restores posterior shift of the medial meniscus in the knee-flexed position,21,2019, Springer, Knee Surgery  Sports …,https://link.springer.com/article/10.1007/s00167-018-5157-2,4
18,"Karpinski, T Diermeier, L Willinger, AB Imhoff…",No dynamic extrusion of the medial meniscus in ultrasound examination in patients with confirmed root tear lesion,50,2019, Springer, Knee Surgery  Sports …,https://link.springer.com/article/10.1007/s00167-018-5341-4,8
94,"Achtnich, W Petersen, L Willinger, A Sauter…",Medial meniscus extrusion increases with age and BMI and is depending on different loading conditions,92,2018, Springer, Knee Surgery  Sports …,https://link.springer.com/article/10.1007/s00167-018-4885-7,13
91,"Bruno, A Barile, F Arrigoni, A Laporta…",Weight-bearing MRI of the knee: a review of advantages and limits,54,2018, ncbi.nlm.nih.gov, Acta Bio Medica …,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6179065/,8
32," Georgiev, M Ivanova, M Penkov, R Rashkov…",AB0979 Ultrasound-measured radial displacement of the medial meniscus as an indirect sign of mri-detected cartilage damage in patients with medial tibiofemoral …,0,2018, ard.bmj.com,,https://ard.bmj.com/content/77/Suppl_2/1612.2.abstract,0
86,"Michelini, A Corridore, S Torlone…",Dynamic MRI in the evaluation of the spine: state of the art,70,2018, ncbi.nlm.nih.gov, Acta Bio Medica …,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6179074/,10
15,"Zappia, A Reginelli, V Chianca…",MRI of popliteo-meniscal fasciculi of the knee: a pictorial review,25,2018, ncbi.nlm.nih.gov, Acta Bio Medica …,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6179070/,4
67," Nacey, MG Geeslin, GW Miller…",Magnetic resonance imaging of the knee: An overview and update of conventional and state of the art imaging,92,2017, Wiley Online Library, Journal of Magnetic …,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.25620,12
83," Blake, C Lattermann…",MRI and arthroscopic evaluation of meniscal injuries,19,2017, journals.lww.com, Sports Medicine and …,https://journals.lww.com/sportsmedarthro/FullText/2017/12000/MRI_and_Arthroscopic_Evaluation_of_Meniscal.9.aspx,2
7,"Patel, M Eltgroth, RB Souza, CA Zhang…",Loaded versus unloaded magnetic resonance imaging (MRI) of the knee: effect on meniscus extrusion in healthy volunteers and patients with osteoarthritis,70,2016, Elsevier, European journal of …,https://www.sciencedirect.com/science/article/pii/S2352047716300132,8
41," Arner, JN Irvine, L Zheng, T Gale…",The effects of anterior cruciate ligament deficiency on the meniscus and articular cartilage: a novel dynamic in vitro pilot study,42,2016, journals.sagepub.com, … journal of sports …,https://journals.sagepub.com/doi/abs/10.1177/2325967116639895,5
31,"Arno, CP Bell, D Xia, RR Regatte, S Krasnokutsky…",Relationship between meniscal integrity and risk factors for cartilage degeneration,20,2016, Elsevier, The Knee,https://www.sciencedirect.com/science/article/pii/S0968016015002471,2
22,"De Coninck, P Verdonk…",MR-imaging of meniscal substitution,11,2016, ncbi.nlm.nih.gov, Journal of the Belgian …,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6100534/,1
52, Nogueir,Ultrasound assessment of medial meniscal extrusion: a validation study using MRI as reference standard,101,2015, Am Roentgen Ray Soc, American Journal of …,https://ajronline.org/doi/abs/10.2214/AJR.14.12522,10
84," Guess, S Razu, H Jahandar, A Stylianou",Predicted loading on the menisci during gait: The effect of horn laxity,45,2015, Elsevier, Journal of biomechanics,https://www.sciencedirect.com/science/article/pii/S0021929015000639,4
85," Walker, S Arno, C Bell, G Salvadore…",Function of the medial meniscus in force transmission and stability,138,2015, Elsevier, Journal of …,https://www.sciencedirect.com/science/article/pii/S0021929015001475,14
54," Kang, SH Kim, J Son, YH Lee…",Probabilistic Approach for Determining the Material Properties of Meniscal Attachments In Vivo Using Magnetic Resonance Imaging and a Finite Element Model,12,2015, liebertpub.com, Journal of Computational …,https://www.liebertpub.com/doi/abs/10.1089/cmb.2015.0126,1
23,"Scholes, ER Houghton, M Lee…",Meniscal translation during knee flexion: what do we really know?,36,2015, Wiley Online Library, Knee Surgery  Sports …,https://esskajournals.onlinelibrary.wiley.com/doi/abs/10.1007/s00167-013-2482-3,4
17,"Mariani, A La Marra, F Arrigoni, S Necozione…",Dynamic measurement of patello-femoral joint alignment using weight-bearing magnetic resonance imaging (WB-MRI),43,2015, Elsevier, European journal of …,https://www.sciencedirect.com/science/article/pii/S0720048X1530108X,4
28,"Paparo, M Revelli, R Piccazzo, D Astengo…",Extrusion of the medial meniscus in knee osteoarthritis assessed with a rotating clino-orthostatic permanent-magnet MRI scanner,26,2015, Springer, La radiologia …,https://link.springer.com/article/10.1007/s11547-014-0444-6,3
43,"Jose, LT Buller, S Rivera, JA Carvajal Alba…","Wrisberg-variant discoid lateral meniscus: current concepts, treatment options, and imaging features with emphasis on dynamic ultrasonography",33,2015, cdn.mdedge.com, Am J …,https://cdn.mdedge.com/files/s3fs-public/issues/articles/AJO_0315_buller.pdf,3
37,"Yanagisawa, T Ohsawa, K Saito, T Kobayashi…","Population-based study of the relationship between medial meniscus radial displacement, determined by use of ultrasound screening, and knee pain",13,2014, Springer, Journal of Orthopaedic …,https://link.springer.com/article/10.1007/s00776-014-0628-x,1
25,"De Coninck, JJ Elsner, E Linde",In-vivo evaluation of the kinematic behavior of an artificial medial meniscus implant: a pilot study using open-MRI,36,2014, Elsevier, Clinical …,https://www.sciencedirect.com/science/article/pii/S0268003314001685,3
53," Carey, L Zheng, AK Aiyangar…","Subject-specific finite element modeling of the tibiofemoral joint based on CT, magnetic resonance imaging and dynamic stereo-radiography data in vivo",42,2014, asmedigitalcollection.asme.org, Journal of …,https://asmedigitalcollection.asme.org/biomechanical/article-abstract/136/4/041004/371010,4
68, Rosas,Magnetic resonance imaging of the meniscus,25,2014, mri.theclinics.com, Magnetic Resonance Imaging Clinics,https://www.mri.theclinics.com/article/S1064-9689(14)00063-4/abstract,2
89,"Kumar, J Schooler, J Zuo, CE McCulloch…",Trabecular bone structure and spatial differences in articular cartilage MR relaxation times in individuals with posterior horn medial meniscal tears,32,2013, Elsevier, Osteoarthritis and …,https://www.sciencedirect.com/science/article/pii/S1063458412009892,3
39,"De Coninck, W Huysse, R Verdonk…",Open versus arthroscopic meniscus allograft transplantation: magnetic resonance imaging study of meniscal radial displacement,59,2013, Elsevier, … : The Journal of …,https://www.sciencedirect.com/science/article/pii/S0749806312018026,5
19,"Acebes, FI Romero, MA Contreras, I Mahillo…",Dynamic ultrasound assessment of medial meniscal subluxation in knee osteoarthritis,49,2013, academic.oup.com, …,https://academic.oup.com/rheumatology/article-abstract/52/8/1443/1790702,4
14,"Barile, L Conti, G Lanni, V Calvisi…",Evaluation of medial meniscus tears and meniscal stability: weight-bearing MRI vs arthroscopy,56,2013, Elsevier, European Journal of …,https://www.sciencedirect.com/science/article/pii/S0720048X12005293,5
61,"Lustig, CJ Scholes, JC Balestro, DA Parker",In vivo assessment of weight-bearing knee flexion reveals compartment-specific alterations in meniscal slope,12,2013, Elsevier, Arthroscopy: The Journal of …,https://www.sciencedirect.com/science/article/pii/S0749806313008153,1
48," Borotikar, FT Sheehan",In vivo patellofemoral contact mechanics during active extension using a novel dynamic MRI-based methodology,54,2013, Elsevier, Osteoarthritis and cartilage,https://www.sciencedirect.com/science/article/pii/S1063458413009412,4
77,"Ichiba, K Makuya",Radial displacement of the lateral meniscus before and after anterior cruciate ligament reconstruction,13,2012, Springer, Archives of orthopaedic and trauma surgery,https://link.springer.com/article/10.1007/s00402-011-1371-9,1
16,"Kawaguchi, M Enokida, R Otsuki…",Ultrasonographic evaluation of medial radial displacement of the medial meniscus in knee osteoarthritis,126,2012, Wiley Online Library, Arthritis & …,https://acrjournals.onlinelibrary.wiley.com/doi/abs/10.1002/art.33319,10
87,"Ahldén, Y Hoshino, K Samuelsson, P Araujo…",Dynamic knee laxity measurement devices,58,2012, Springer, Knee Surgery  Sports …,https://link.springer.com/article/10.1007/s00167-011-1848-7,4
55," Cohen, CP Short, T O'Hagan, HT Wu…",The effect of meniscal tears on cartilage loss of the knee: findings on serial MRIs,19,2012, Taylor & Francis, The Physician and …,https://www.tandfonline.com/doi/abs/10.3810/psm.2012.09.1983,1
27," Shapiro, GE Gold",MRI of weight bearing and movement,43,2012, Elsevier, Osteoarthritis and Cartilage,https://www.sciencedirect.com/science/article/pii/S1063458411003086,3
80," Jung, WH Jee, MY Park, SY Lee…",Meniscal tear configurations: categorization with 3D isotropic turbo spin-echo MRI compared with conventional MRI at 3 T,60,2012, Am Roentgen Ray Soc, American Journal of …,https://ajronline.org/doi/abs/10.2214/AJR.11.6979,5
35,"Stehling, RB Souza, MPH Le Graverand…",Loading of the knee during 3.0 T MRI is associated with significantly increased medial meniscus extrusion in mild and moderate osteoarthritis,103,2012, Elsevier, European journal of …,https://www.sciencedirect.com/science/article/pii/S0720048X11005110,8
62," Ballyns, LJ Bonassar",Dynamic compressive loading of image-guided tissue engineered meniscal constructs,87,2011, Elsevier, Journal of biomechanics,https://www.sciencedirect.com/science/article/pii/S0021929010005051,6
96,Ballyns,Dynamic Loading Of Anatomically Shaped Meniscal Constructs Generated Via Mri And micro-Ct Imaging,0,2010, ecommons.cornell.edu,,"https://ecommons.cornell.edu/bitstream/handle/1813/17783/Ballyns,%20Jeffrey.pdf;sequence=1",0
95,"Vanwanseele, F Eckstein, RM Smith…",The relationship between knee adduction moment and cartilage and meniscus morphology in women with osteoarthritis,86,2010, Elsevier, Osteoarthritis and …,https://www.sciencedirect.com/science/article/pii/S106345841000107X,6
30," Dragoo, C Phillips, JD Schmidt, SF Scanlan…",Mechanics of the anterior interval of the knee using open dynamic MRI,33,2010, Elsevier, Clinical …,https://www.sciencedirect.com/science/article/pii/S026800331000029X,2
98,"P Shanbhogue, MS Sandhu, P Singh, V Ojili…",Real time spatial compound ultrasound in the evaluation of meniscal injuries: a comparison study with conventional ultrasound and MRI,25,2009, Elsevier, The Knee,https://www.sciencedirect.com/science/article/pii/S0968016008001981,2
63," Chan, CP Neu, ML Hull",In situ deformation of cartilage in cyclically loaded tibiofemoral joints by displacement-encoded MRI,43,2009, Elsevier, Osteoarthritis and cartilage,https://www.sciencedirect.com/science/article/pii/S1063458409001332,3
92,"Kiresi, E Ertekin, M Yel…",An analysis of meniscal extrusion and associated knee joint lesions by magnetic resonance imaging,15,2009, dergipark.org.tr, Acta orthop Traumatol turc,https://dergipark.org.tr/en/download/article-file/169120,1
6,"Yao, SL Lancianese, KR Hovinga…",Magnetic resonance image analysis of meniscal translation and tibio‐menisco‐femoral contact in deep knee flexion,139,2008, Wiley Online Library, Journal of …,https://onlinelibrary.wiley.com/doi/abs/10.1002/jor.20553,8
69,"Song, JM Greve, DR Carter, NJ Giori",Meniscectomy alters the dynamic deformational behavior and cumulative strain of tibial articular cartilage in knee joints subjected to cyclic loads,72,2008, Elsevier, Osteoarthritis and Cartilage,https://www.sciencedirect.com/science/article/pii/S1063458408001283,4
93,"Sharma, F Eckstein, J Song…","Relationship of meniscal damage, meniscal extrusion, malalignment, and joint laxity to subsequent cartilage loss in osteoarthritic knees",334,2008, Wiley Online Library, … : Official Journal of …,https://acrjournals.onlinelibrary.wiley.com/doi/abs/10.1002/art.23462,20
33," Shefelbine, CB Ma, KY Lee…",MRI analysis of in vivo meniscal and tibiofemoral kinematics in ACL‐deficient and normal knees,130,2006, Wiley Online Library, Journal of …,https://onlinelibrary.wiley.com/doi/abs/10.1002/jor.20139,7
74,"Rankin, FR Noyes…",Human meniscus allografts' in vivo size and motion characteristics: magnetic resonance imaging assessment under weightbearing conditions,45,2006, journals.sagepub.com, … American journal of …,https://journals.sagepub.com/doi/abs/10.1177/0363546505278706,2
2,"Boxheimer, AM Lutz, M Zanetti, K Treiber, L Labler…",Characteristics of Displaceable and Nondisplaceable Meniscal Tears at Kinematic MR Imaging of the Knee1,69,2006, pubs.rsna.org, Radiology,https://pubs.rsna.org/doi/abs/10.1148/radiol.2381041234,4
36,"Epler, M Sitler, R Moyer",Kinematics of healthy and meniscal repaired knees,22,2005, Taylor & Francis, Research in Sports Medicine,https://www.tandfonline.com/doi/abs/10.1080/15438620590956061,1
26," Tienen, P Buma, JGF Scholten…",Displacement of the medial meniscus within the passive motion characteristics of the human knee joint: an RSA study in human cadaver knees,49,2005, Springer, Knee Surgery  Sports …,https://link.springer.com/article/10.1007/s00167-004-0511-y,2
65," Mastrokalos, PJ Papagelopoulos, AF Mavrogenis…",Changes of meniscal interhorn distances: an in vivo magnetic resonance imaging study,14,2005, Elsevier, The knee,https://www.sciencedirect.com/science/article/pii/S0968016005000621,1
24,"Boxheimer, AM Lutz, K Treiber, K Goepfert…",MR imaging of the knee: position related changes of the menisci in asymptomatic volunteers,107,2004, journals.lww.com, Investigative …,https://journals.lww.com/investigativeradiology/fulltext/2004/05000/MR_Assessment_of_Meniscal_Movement_During_Knee.00003.aspx,5
90," Costa, WB Morrison…",Medial meniscus extrusion on knee MRI: is extent associated with severity of degeneration or type of tear?,521,2004, Am Roentgen Ray Soc, American Journal of …,https://ajronline.org/doi/abs/10.2214/ajr.183.1.1830017,25
75, Helms,The meniscus: recent advances in MR imaging of the knee,201,2002, Am Roentgen Ray Soc, American journal of roentgenology,https://ajronline.org/doi/abs/10.2214/ajr.179.5.1791115,9
82,"Kawahara, M Uetani, K Fuchi, H Eguchi…",MR assessment of meniscal movement during knee flexion: correlation with the severity of cartilage abnormality in the femorotibial joint,30,2001, journals.lww.com, Journal of computer …,https://journals.lww.com/jcat/fulltext/2001/09000/CT_in_Searching_for_Abscess_After_Abdominal_or.4.aspx,1
1,"Vedi, E Spouse, A Williams…",Meniscal movement: an in-vivo study using dynamic MRI,548,1999, boneandjoint.org.uk, The Journal of Bone …,https://boneandjoint.org.uk/article/10.1302/0301-620x.81b1.0810037,21
12," Breitenseher, S Trattni, I Dobrocky…",MR imaging of meniscal subluxation in the knee,121,1997, journals.sagepub.com, Acta …,https://journals.sagepub.com/doi/abs/10.1080/02841859709172428,4
99,Kenny,Radial displacement of the medial meniscus and Fairbank's signs,152,1997, journals.lww.com, Clinical Orthopaedics and Related Research®,https://journals.lww.com/clinorthop/fulltext/1997/06000/radial_displacement_of_the_medial_meniscus_and.22.aspx,5
100,"Behr, P Held, A Leibrock, C Fellner…",Diagnostic potential of pseudo-dynamic MRI (CINE mode) for evaluation of internal derangement of the TMJ,45,1996, Elsevier, European journal of …,https://www.sciencedirect.com/science/article/pii/S0720048X96010753,2
58," Chung, HY Kim, HI Chung…",Dynamic MRI of internal derangement of temporomandibular joint,0,1994, synapse.koreamed.org, Journal of the Korean …,https://synapse.koreamed.org/articles/1132144,0
47," Burnett, CL Davis, J Read","Dynamic display of the temporomandibular joint meniscus by using"" fast-scan"" MR imaging",155,1987, Am Roentgen Ray Soc, American Journal of …,https://ajronline.org/doi/abs/10.2214/ajr.149.5.959,4
88," Junghyo Kim, MD Hidetoshi Hamada…",THE MENISCUL KINETIC CHANGE OF PORCINE KNEE: MOTION KNEE MRI,0,0,international.org,,https://www.caos-international.org/2015/papers/CAOS%202015%20-%20Paper%20%20(93).pdf,0
56,"Chen, G Yang",Could not catch title,2,0," Chinese Journal of Tissue Engineering Research, 2017",W Chen,"Look manually at: https://scholar.google.com/scholar?start=50&q=Dynamic+MRI+meniscal+displacement&hl=en&as_sdt=0,5",0
38," Cook, CR Cook, JP Stannard…",MRI versus ultrasonography to assess meniscal abnormalities in acute knees,86,0,connect.com,,https://www.thieme-connect.com/products/ejournals/html/10.1055/s-0034-1367731,0
